resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
KAME-LI-MESA-KARI_KAKANERI,"Verzinkte Stahlschrauben mit Sechskantkopf, Gewindedurchmesser M8 (M10, M12, M14), Länge 16-190 mm",Material,General,t,4121.47,4121.47,4121.47,4121.47,1,EUR,39.33,0.0095,18,18,BAUARBEITEN,Metallkonstruktionen für den Bau,KONSTRUKTIVE ELEMENTE VON GEBÄUDEN UND ANLAGEN,KONSTRUKTIVE ELEMENTE DER GEBÄUDEABDECKUNGEN
KAME-LI-MESA-MEPU_KAMELISA,"Selbstschneidende Stahlschrauben mit halbrundem Kopf und geradem Schlitz, spitz, Durchmesser 8 mm, Länge 60 mm",Material,General,t,3860.65,3860.65,3860.65,3860.65,1,EUR,3.87,0.001,18,18,BAUARBEITEN,Konstruktionen aus Ziegeln und Blöcken,TRENNWÄNDE,Einbau von Trennwänden aus Gips- und Leichtbetonplatten
DXME-KALI-KARI_KARIME,"Anhänger-Betonpumpen, elektrisch, Leistung 60 m3/h",Equipment,Pumps,Masch.-Std.,21.97,21.97,21.97,21.97,1,EUR,953.11,43.38,18,18,BAUARBEITEN,Eisenbahnen,OBERBAU VON EISENBAHNSTRECKEN MIT EINER SPURWEITE VON 1520 MM,VERLEGUNG UND DEMONTAGE VON GLEISEN
KAVO-TO-MEME-KAME_MEMEKAPU,"Warmgewalzte Stahlwinkel, Stahlsorten St3ps, St3sp, Nr. 27U-30U, Nr. 27P-30P",Material,General,t,2034.71,2034.71,2034.71,2034.71,1,EUR,370.75,0.1822,18,18,BAUARBEITEN,Bohrlöcher,BOHRUNGEN,SONSTIGE BOHRVERFAHREN
KAME-ME-KAME-KASA,Chrysotilzement-Wandplatten,Abstract Material,General,m2,17.97,14.72,34.26,14.72,2,EUR,1197.34,81.1188,18,17,BAUARBEITEN,"Beton- und Stahlbetonkonstruktionen, vorgefertigt",CHRYSOTILZEMENTKONSTRUKTIONEN,Errichtung von Wänden
KAME-LI-MESA-MEPU_KAMEDXNE,"Selbstschneidende Stahlschrauben mit Sechskantkopf, Bohrspitze, Durchmesser 20 mm, Länge 80 mm",Material,General,t,3351.61,3351.61,3351.61,3351.61,1,EUR,20.3,0.0047,18,18,BAUARBEITEN,"Beton- und Stahlbetonkonstruktionen, vorgefertigt",CHRYSOTILZEMENTKONSTRUKTIONEN,Einbau von 3 m hohen Trennwänden aus Chrysotilzement-Extrusionsplatten in Gebäud
KAVO-TO-KATO-KAPU_KAKAMEME,"Heller Draht, Durchmesser 0,55 mm",Material,General,t,3091.67,3091.67,3091.67,3091.67,1,EUR,366.71,0.1186,18,18,MONTAGE VON AUSRÜSTUNG,Elektrotechnische Anlagen,VERTEILER UND UNTERSTATIONEN,VERTEILERGERÄTE GESCHLOSSEN 35-220 KV
KAME-LI-MESA-KALI_KAKAKAVO,"Kunststoffdübel mit Schrauben, Durchmesser 8 mm, Länge 40 mm, Schraubendurchmesser 5 mm, Schraubenlänge 40 mm",Material,General,100 Stück,12.65,12.65,12.65,12.65,1,EUR,77.5,6.1258,18,18,BAUARBEITEN,Metallkonstruktionen für den Bau,VERSCHIEDENE ARBEITEN,SONSTIGE STAHLPRODUKTE
KAME-LI-MESA-MEME_KAKAPUME,"Verzinkte Stahlscheiben, rund, Lochdurchmesser M4-6",Material,General,kg,7.23,7.23,7.23,7.23,1,EUR,2.77,0.383,18,18,BAUARBEITEN,Metallkonstruktionen für den Bau,VERSCHIEDENE ARBEITEN,"OBERFLÄCHENVERKLEIDUNG, SCHWEISSARBEITEN, BOLZENMONTAGE UND SONSTIGE ARBEITEN"
DXME-KASA-KANE_KATOPU,"Krane auf Raupenfahrwerk, Tragkraft 600 t",Equipment,General,Masch.-Std.,1172.52,1172.52,1172.52,1172.52,1,EUR,32420.3,27.65,18,18,MONTAGE VON AUSRÜSTUNG,Ausrüstung für Unternehmen der chemischen und erdölverarbeitenden Industrie,ALLGEMEINE AUSRÜSTUNG,VORHANDENE AUSRÜSTUNG
RITO-SA-KARI-KARI_KAMEKAKA,"Elektrogeschweißte Stahlrohre mit gerader Naht aus Stahl der Sorten St2, 10, Außendurchmesser 325 mm, Wandstärke 6 mm",Material,General,m,101.88,101.88,101.88,101.88,1,EUR,979.42,9.6133,18,18,BAUARBEITEN,Innenrohrleitungen,ROHRLEITUNGEN AUS STAHLROHREN,Verlegung von Heizungs- und Wasserversorgungsleitungen aus elektrogeschweißten S
DXME-MELI-KARI_KATOSA,Handgeführte Funkenprüfgeräte zur Prüfung der Kontinuität von Schutzbeschichtungen metallischer Konstruktionen,Equipment,General,Masch.-Std.,0.57,0.57,0.57,0.57,1,EUR,1.32,2.3294,18,18,BAUARBEITEN,Fernleitungen und Feldleitungen,QUALITÄTSKONTROLLE VON SCHWEISSVERBINDUNGEN MIT PHYSIKALISCHEN METHODEN,QUALITÄTSKONTROLLE DER ISOLIERUNG
DXME-RIME-MENE_KAMEPU,Kurbel-Abkantpressen 1000 kN (100 t),Equipment,General,Masch.-Std.,7.82,7.82,7.82,7.82,1,EUR,6.61,0.845,18,18,MONTAGE VON AUSRÜSTUNG,"Geräte, Automatisierungs- und Computertechnik",KONSTRUKTIONEN FÜR DIE INSTALLATION VON GERÄTEN UND AUTOMATISIERUNGSMITTELN,Konstruktionen für die Installation von Geräten
RITO-TO-KATO-KARI_KAKATOSA,"Nahtlose, warmgeformte Stahlrohre mit abgeschrägten Kanten aus Stahl der Güteklassen 10, 20, 35, Außendurchmesser 57 mm, Wandstärke 6 mm",Material,General,m,32.89,32.89,32.89,32.89,1,EUR,758.24,23.0523,18,18,MONTAGE VON AUSRÜSTUNG,Ausrüstung für Walzwerke,SYSTEME FÜR DICKE UND FLÜSSIGE SCHMIERMITTEL,SYSTEME FÜR DICKE SCHMIERMITTEL
DXME-KADX-KALI_KAMEPU,"Schotterreinigungsmaschinen, Leistung 400-600 m3/h, nicht selbstfahrend",Equipment,General,Masch.-Std.,398.61,398.61,398.61,398.61,1,EUR,5894.56,14.7878,18,18,BAUARBEITEN,Eisenbahnen,OBERBAU VON EISENBAHNSTRECKEN MIT EINER SPURWEITE VON 1520 MM,AUSTAUSCH DER WEICHEN
KAME-LI-MEME-KALI_KAKAPURI,"Schweißelektroden zum Schweißen von niedriglegierten und kohlenstoffhaltigen Stählen E60, Durchmesser 4 mm",Material,General,t,4425.54,4425.54,4425.54,4425.54,1,EUR,57.13,0.0129,18,18,BAUARBEITEN,Fernleitungen und Feldleitungen,HERSTELLUNG VON GEBOGENEN ABZWEIGEN UND MONTAGE VON ROHRLEITUNGSWINKELN,Montage von heißgebogenen Bögen
DXME-KAME-KASA_MEMEVO,"Stromverbrauch: 40,5 kWh/Maschinenstunde",Electricity,Electricity,Masch.-Std.,6.0,6.0,6.0,6.0,1,EUR,106.29,17.7083,18,18,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",AUSHEBEN VON GRABUNGEN UND AUFschütten VON BÜHNEN FÜR EISEN- UND AUTOBAHNEN
DXME-KATO-MEKA_KAKAVO,"Handbohrmaschinen mit Druckluftantrieb für den Betrieb mit mobilen Kompressoranlagen, Bohrdurchmesser bis 35 mm",Equipment,General,Masch.-Std.,0.79,0.79,0.79,0.79,1,EUR,32.43,40.9839,18,18,BAUARBEITEN,Tunnelbauarbeiten,"BERGBAUARBEITEN, DIE AUF ÜBLICHE WEISE AUSGEFÜHRT WERDEN",FESTE STANGENBEFESTIGUNGEN FÜR HORIZONTALE UND SCHRÄGE ABBAUSTELLEN UND KAMMERN
KARI-RI-KASA-KAPU_RIKADXRI,"Schotter aus dichtem Gestein für Bauarbeiten M 1000, Korngröße 20-40 mm",Material,General,m3,72.09,72.09,72.09,72.09,1,EUR,1112.34,15.4306,18,18,BAUARBEITEN,Autobahnen,ERRICHTUNG VON FUNDAMENTEN UND BELÄGEN,WEICHE REISEKLEIDUNG
DXME-KAME-KASA_MEMEVO,"Elektrische Einlöffelbagger auf Raupenfahrwerk, Schaufelvolumen 2,5 m3",Equipment,General,Masch.-Std.,80.7,80.7,80.7,80.7,1,EUR,1429.02,17.7083,18,18,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",AUSHEBEN VON GRABUNGEN UND AUFschütten VON BÜHNEN FÜR EISEN- UND AUTOBAHNEN
RITO-TO-KATO-KARI_KAKAVORI,"Nahtlose, warmgeformte Stahlrohre mit abgeschrägten Kanten aus Stahl der Marken 10, 20, 35, Außendurchmesser 108 mm, Wandstärke 9 mm",Material,General,m,74.33,74.33,74.33,74.33,1,EUR,8.53,0.1147,17,17,MONTAGE VON AUSRÜSTUNG,Ausrüstung für Unternehmen der chemischen und erdölverarbeitenden Industrie,ALLGEMEINE AUSRÜSTUNG,"AUSRÜSTUNG, DIE IN GROSSEN BLÖCKEN GELIEFERT WIRD"
RITO-TO-KATO-KARI_KAMENEME,"Nahtlose warmgeformte Stahlrohre mit abgeschrägten Kanten aus Stahl der Güteklassen 10, 20, 35, Außendurchmesser 219 mm, Wandstärke 10 mm",Material,General,m,177.74,177.74,177.74,177.74,1,EUR,60.96,0.3429,17,17,MONTAGE VON AUSRÜSTUNG,Ausrüstung für Unternehmen der chemischen und erdölverarbeitenden Industrie,ALLGEMEINE AUSRÜSTUNG,"AUSRÜSTUNG, DIE IN GROSSEN BLÖCKEN GELIEFERT WIRD"
RITO-TO-KATO-KARI_KAMENELI,"Nahtlose warmgeformte Stahlrohre mit abgeschrägten Kanten aus Stahl der Güteklassen 10, 20, 35, Außendurchmesser 273 mm, Wandstärke 12 mm",Material,General,m,271.3,271.3,271.3,271.3,1,EUR,261.4,0.9635,17,17,MONTAGE VON AUSRÜSTUNG,Ausrüstung für Unternehmen der chemischen und erdölverarbeitenden Industrie,ALLGEMEINE AUSRÜSTUNG,"AUSRÜSTUNG, DIE IN GROSSEN BLÖCKEN GELIEFERT WIRD"
DXME-KADX-MEPU_KATOME,Kanalreinigungsmaschinen,Equipment,General,Masch.-Std.,530.6,530.6,530.6,530.6,1,EUR,1758.46,3.3141,17,17,BAUARBEITEN,Eisenbahnen,OBERBAU VON EISENBAHNSTRECKEN MIT EINER SPURWEITE VON 1520 MM,AUSTAUSCH DER WEICHEN
DXME-RIME-RIRI_LIKAME,"Elektro-Lichtbogen-Metallisierungsanlagen vom Schubtyp, Sprühwerkstoff Metalldraht, Durchsatz bis zu 30 kg/h, Leistung bis zu 40 kW",Equipment,General,Masch.-Std.,7.35,7.35,7.35,7.35,1,EUR,13.26,1.8041,17,17,BAUARBEITEN,Schutz von Baukonstruktionen und Ausrüstung vor Korrosion,METALLISIERTE BESCHICHTUNGEN,Metallisierung bei Arbeiten auf der Bau- und Montagestelle und in Werkstätten mi
DXME-RIME-RIRI_LIKAME,"Strom: Verbrauch 13,2 kWh/Maschinenstunde",Electricity,Electricity,Masch.-Std.,1.96,1.96,1.96,1.96,1,EUR,3.53,1.8041,17,17,BAUARBEITEN,Schutz von Baukonstruktionen und Ausrüstung vor Korrosion,METALLISIERTE BESCHICHTUNGEN,Metallisierung bei Arbeiten auf der Bau- und Montagestelle und in Werkstätten mi
KARI-PU-KARI-KARI_KAKAKAME,Granulierte Schlacke,Material,General,t,20.05,20.05,20.05,20.05,1,EUR,5.01,0.25,17,17,BAUARBEITEN,Schutz von Baukonstruktionen und Ausrüstung vor Korrosion,KORROSIONSSCHUTZ VON METALLKONSTRUKTIONEN UND TECHNOLOGISCHEN ROHRLEITUNGEN,Korrosionsschutz von technologischen Rohrleitungen mit modifizierten Epoxid-Alky
MERI-RI-KATO-MEME_KAKARIPU,Konstruktionsglasgewebe T-11-GSV-9,Material,General,m2,7.9,7.9,7.9,7.9,1,EUR,114.11,14.4506,17,17,BAUARBEITEN,Konstruktionen im ländlichen Bauwesen,TIERHALTUNGSGEBÄUDE,Einbau von Kanälen zur Entsorgung von Gülle
MEME-TO-KATO-MESA_KAKARIME,Kunststoff-Montagekeile,Material,General,100 Stück,12.43,12.43,12.43,12.43,1,EUR,86.25,6.9412,17,17,BAUARBEITEN,Monolithische Beton- und Stahlbetonkonstruktionen,SONSTIGE ARBEITEN,Einbau von Ankerbolzen
MENE-RI-KARI-MEKA_KAKARIME,"Reisig, Durchmesser von 2 bis 10 cm",Material,General,m3,90.5,90.5,90.5,90.5,1,EUR,7189.57,79.4388,17,17,BAUARBEITEN,Holzkonstruktionen von Wasserbauwerken,SPUNDWANDBRÜCKEN,Einbau von Überbrückungen in Böden
KAME-PU-KAME-KATO_KAMERITO,Dreikegelbohrkrone III 93 T-CV,Material,General,Stück,539.91,539.91,539.91,539.91,1,EUR,2557.92,4.7376,17,17,BAUARBEITEN,Tunnelbauarbeiten,"BERGBAUARBEITEN, DIE AUF ÜBLICHE WEISE AUSGEFÜHRT WERDEN",TECHNISCHE BOHRUNGEN IN BERGBAUANLAGEN
KAME-TO-KAPU-KAPU_KAKAKAME,Kompressoröl,Material,General,kg,4.26,4.26,4.26,4.26,1,EUR,18.65,4.3788,17,17,MONTAGE VON AUSRÜSTUNG,Technologische Rohrleitungen,TECHNISCHE ROHRLEITUNGEN IN WERKSTÄTTEN,ROHRLEITUNGEN AUS LEGIERTEN UND HOCHLEGIERTEN STÄHLEN
DXME-KAME-KASA_MERIVO,"Strom: Verbrauch 965,25 kWh/Maschinenstunde",Electricity,Electricity,Masch.-Std.,143.05,143.05,143.05,143.05,1,EUR,355.02,2.4818,17,17,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",BODENBEARBEITUNG MIT BAGGERN IN DEPONIE
DXME-RIME-KALI_KAKAME,Maschinen zum Schärfen von Holzböden,Equipment,General,Masch.-Std.,0.71,0.71,0.71,0.71,1,EUR,6.22,8.7365,17,17,BAUARBEITEN,Fußböden,FUSSBÖDEN,Verlegung von Belägen aus Kantsteinen auf einer Unterlage aus Mastix und Sand
DXME-RIME-KALI_KAKAME,"Stromverbrauch: 0,73 kWh/Maschinenstunde",Electricity,Electricity,Masch.-Std.,0.11,0.11,0.11,0.11,1,EUR,0.94,8.7365,17,17,BAUARBEITEN,Fußböden,FUSSBÖDEN,Verlegung von Belägen aus Kantsteinen auf einer Unterlage aus Mastix und Sand
RITO-VO-KAPU-KANE_KAKANEPU,"90°-Abzweig mit einem Krümmungsradius von R=1,5 Du für einen Druck bis zu 16 MPa, Nenndurchmesser 50 mm, Außendurchmesser 57 mm, Wandstärke 4 mm",Material,General,Stück,5.61,5.61,5.61,5.61,1,EUR,2.57,0.4588,17,17,BAUARBEITEN,Wärmeversorgung und Gasleitungen – Außenleitungen,GASLEITUNGEN IN STÄDTEN UND ORTSCHAFTEN,SONSTIGE VORRICHTUNGEN AN GASLEITUNGEN
MEME-RI-KASA-KASA,Torflügel,Abstract Material,General,Stück,89.47,89.47,89.47,89.47,1,EUR,12052.06,134.7059,17,17,BAUARBEITEN,"Beton- und Stahlbetonkonstruktionen, vorgefertigt",PRODUKTIONSGEBÄUDE UND ANLAGEN,"ZÄUNE, TORE UND Pforten"
RISA-RI-KAME-MENE_KAKAKAME,Doppelsattel für Stempel KS-011,Material,General,Stück,55.99,55.99,55.99,55.99,1,EUR,66.1,1.1806,17,17,MONTAGE VON AUSRÜSTUNG,"Ausrüstung für Signal-, Zentralisierungs-, Sperr- und Kontaktnetze im Eisenbahnv",KONTAKTNETZE IM EISENBAHNVERKEHR,MONTAGE DER KONTAKT-AUFHÄNGUNG
RINE-ME-KAME-KASA,Tubings,Abstract Material,General,t,8253.67,5036.66,23266.37,5036.66,2,EUR,50562.06,2.8,17,17,BAUARBEITEN,Tunnel und U-Bahnen,GESCHLOSSENE ARBEITSWEISE,DURCHFÜHRUNG VON SCHACHTSCHÄCHTEN
RIKA-RI-KADX-KAME_KAKAMETO,Kabelmasse der Marken cable splice compound,Material,Electrical,t,15058.4,15058.4,15058.4,15058.4,1,EUR,13.46,0.0009,17,17,MONTAGE VON AUSRÜSTUNG,Kommunikationsausrüstung,VERBINDUNGSLEITUNGEN,STADTKABELVERBINDUNGEN
RIPU-TO-KATO-KASA,Polyethylen-Muffe für Drainagerohre,Abstract Material,General,Stück,0.92,0.9,1.01,0.9,2,EUR,30.38,33.8662,17,17,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",ERDARBEITEN UND BAU VON DRAINAGEN IM WASSERBAU
RITO-TO-KATO-KARI_KAKALISA,"Nahtlose warmgeformte Stahlrohre mit abgeschrägten Kanten aus Stahl der Güteklassen 10, 20, 35, Außendurchmesser 108 mm, Wandstärke 4 mm",Material,General,m,46.02,46.02,46.02,46.02,1,EUR,400.66,8.7071,17,17,BAUARBEITEN,Innenrohrleitungen,MONTAGE VON SANITÄR-TECHNISCHEN ARMATUREN UND HYDRAULISCHE PRÜFUNG VON SYSTEMEN,Anschluss an bestehende interne Heizungs- und Wasserversorgungsnetze
KAVO-PU-KATO-KATO_KAKARIME,"Warmgewalzter Bewehrungsstahl mit periodischem Profil, Klasse A-II, Durchmesser 10 mm",Material,General,t,1795.78,1795.78,1795.78,1795.78,1,EUR,23.68,0.0132,17,17,BAUARBEITEN,Metallkonstruktionen für den Bau,MASSNAHMEN ZUM PHYSISCHEN SCHUTZ DES PERIMETERS,Montage einer automatischen Straßensperre zur Durchfahrtskontrolle
MEPU-SA-KANE-KARI_KAKAKATO,Quarzvaselinpaste,Material,General,kg,20.44,20.44,20.44,20.44,1,EUR,113.28,5.5412,17,17,MONTAGE VON AUSRÜSTUNG,Elektrotechnische Anlagen,VERTEILER UND UNTERSTATIONEN,OFFENE VERTEILERVORRICHTUNGEN 6-750 KV
MEDX-TO-KAME-KANE,Isolierte Luftventile KVU,Abstract Material,General,Stück,167.81,167.81,167.81,167.81,1,EUR,167.81,1.0,17,17,BAUARBEITEN,Lüftung und Klimatisierung,KONSTRUKTIVE ELEMENTE FÜR DIE MONTAGE VON LÜFTUNGS- UND KLIMAANLAGEN,Einbau von isolierten Luftventilen KVO mit elektrischem oder pneumatischem Antri
KAPU-TO-KAME-KALI_KAKARITO,"Putzmörtel, Kalk, M50",Material,General,m3,111.57,111.57,111.57,111.57,1,EUR,8.09,0.0725,17,17,BAUARBEITEN,Holzkonstruktionen,HOLZKONSTRUKTIONEN,FENSTER
RINE-ME-KARI-KAPU_KAKAKARI,"Keilförmige Stahlunterlagen, Gewicht bis zu 0,5 t",Material,General,t,1061.42,1061.42,1061.42,1061.42,1,EUR,410.22,0.3865,17,17,BAUARBEITEN,Tunnel und U-Bahnen,GESCHLOSSENE ARBEITSWEISE,AUSBAU
DXME-RIME-RIRI_RILIME,Bau- und Montageknüppel,Equipment,General,Masch.-Std.,0.08,0.08,0.08,0.08,1,EUR,0.7,8.5047,17,17,BAUARBEITEN,Monolithische Beton- und Stahlbetonkonstruktionen,ERRICHTUNG VON KONSTRUKTIONEN IN INVENTAR-SCHALUNGEN (BETONZUFÜHRUNG IN FASSEN),Einbau von Stahlbetonwänden
RISA-ME-KANE-MEDX_KAMEKATO,"Gummipolster für Unterlagsplatten, Typ OP-366",Material,General,Stück,2.65,2.65,2.65,2.65,1,EUR,3635.16,1373.5882,17,17,BAUARBEITEN,Eisenbahnen,OBERBAU VON EISENBAHNSTRECKEN MIT EINER SPURWEITE VON 1520 MM,VERLEGUNG UND DEMONTAGE VON GLEISEN
KAME-RI-KAME-KARI_KAKAPURI,"Bitumen aus Erdöl für den Bau, Dachdeckung BNK-90/30",Material,Waterproofing,t,847.83,847.83,847.83,847.83,1,EUR,534.03,0.6299,17,17,BAUARBEITEN,"Beton- und Stahlbetonkonstruktionen, vorgefertigt",KONSTRUKTIONEN VON WÄRMENETZEN,Einrichtung von undurchlässigen Kanälen
DXME-KATO-MEME_KAKASA,"Strom: Verbrauch 5,94 kWh/Maschinenstunde",Electricity,Electricity,Masch.-Std.,0.88,0.88,0.88,0.88,1,EUR,21.84,24.8129,17,17,BAUARBEITEN,Tunnel und U-Bahnen,GESCHLOSSENE ARBEITSWEISE,AUFTRAGEN DER MÖRTELMASSE HINTER DER VERKLEIDUNG
KAVO-PU-KATO-KATO_KAKATOME,"Warmgewalzter Bewehrungsstahl mit periodischem Profil, Klasse A-III, Durchmesser 10 mm",Material,General,t,1745.11,1745.11,1745.11,1745.11,1,EUR,56.26,0.0322,17,17,BAUARBEITEN,Konstruktionen aus Ziegeln und Blöcken,KONSTRUKTIONEN AUS LEICHTBAUSTEINEN UND STEINEN,"Mauerwerk aus Leichtbetonsteinen, Füllen von Öffnungen und Fachwerk"
KATO-RI-KAME-KARI,Zement,Abstract Material,General,t,273.43,273.43,273.43,273.43,1,EUR,7059.02,25.8167,17,17,BAUARBEITEN,Unterwasserbauarbeiten (Taucharbeiten),"UNTERWASSERBAUARBEITEN (TAUCHERARBEITEN) IN FLUSSGEBieten (FLÜSSE, SEEN, STAUSEE",BETONIERUNG VON ROHRLEITUNGEN UNTER FELDVERHÄLTNISSEN
DXME-KANE-KARI_KAKAPU,"Mobile Förderbänder, Länge 14 m",Equipment,General,Masch.-Std.,0.92,0.92,0.92,0.92,1,EUR,67.48,73.0971,17,17,BAUARBEITEN,Unterwasserbauarbeiten (Taucharbeiten),"UNTERWASSERBAUARBEITEN (TAUCHERARBEITEN) IN FLUSSGEBieten (FLÜSSE, SEEN, STAUSEE",BETONIERUNG VON ROHRLEITUNGEN UNTER FELDVERHÄLTNISSEN
DXME-KANE-KARI_KAKAPU,"Stromverbrauch: 1,82 kWh/Maschinenstunde",Electricity,Electricity,Masch.-Std.,0.27,0.27,0.27,0.27,1,EUR,19.67,73.0971,17,17,BAUARBEITEN,Unterwasserbauarbeiten (Taucharbeiten),"UNTERWASSERBAUARBEITEN (TAUCHERARBEITEN) IN FLUSSGEBieten (FLÜSSE, SEEN, STAUSEE",BETONIERUNG VON ROHRLEITUNGEN UNTER FELDVERHÄLTNISSEN
MEPU-PU-KARI-KALI,Perchlorvinylfarben,Abstract Material,General,t,4134.83,4134.83,4134.83,4134.83,1,EUR,194.49,0.047,17,17,BAUARBEITEN,Ausbauarbeiten,MALERARBEITEN,FASSADENBESCHICHTUNG VON GERÜSTEN ODER LÜBELN
MEPU-PU-KATO-MELI,Lack,Abstract Material,General,t,7308.84,71.12,7761.2,7761.2,2,EUR,453.38,4.5609,17,17,BAUARBEITEN,Ausbauarbeiten,MALERARBEITEN,BESCHICHTUNG UND FARBE MIT LACKEN UND SPEZIALMITTELN
DXME-KATO-MEME_KAKASA,Druckwagen mit zwei Lösungsdruckgebern für den Destillationstunnel,Equipment,General,Masch.-Std.,20.54,20.54,20.54,20.54,1,EUR,509.65,24.8129,17,17,BAUARBEITEN,Tunnel und U-Bahnen,GESCHLOSSENE ARBEITSWEISE,AUFTRAGEN DER MÖRTELMASSE HINTER DER VERKLEIDUNG
DXME-RIME-RIRI_KAVOME,Vibrationssiebe,Equipment,General,Masch.-Std.,0.19,0.19,0.19,0.19,1,EUR,0.09,0.5006,17,17,BAUARBEITEN,Industrieöfen und -rohre,AUSKLEIDUNG VON WÄRMEGERÄTEN,Auskleidung von thermotechnischen Aggregaten aus rollenförmigen Fasermaterialien
RITO-SA-KAME-KAVO_KAKASAVO,"Elektrogeschweißte Stahlrohre mit gerader und spiralförmiger Naht, Festigkeitsklasse K38, Außendurchmesser 920 mm, Wandstärke 10 mm",Material,General,m,649.38,649.38,649.38,649.38,1,EUR,8436.04,12.9908,17,17,BAUARBEITEN,Wasserversorgung – Außenleitungen,SONSTIGE ARBEITEN,EINBAU VON STUTZEN IN BESTEHENDE ROHRLEITUNGEN
RISA-RI-KAME-MEVO_KAKATONE,Befestigungselement für den Hängeisolator des Tragseils auf der Innenseite der Kurve für die Rohrkonsole,Material,General,Stück,101.33,101.33,101.33,101.33,1,EUR,184.78,1.8235,17,17,MONTAGE VON AUSRÜSTUNG,"Ausrüstung für Signal-, Zentralisierungs-, Sperr- und Kontaktnetze im Eisenbahnv",KONTAKTNETZE IM EISENBAHNVERKEHR,MONTAGE DER KONTAKT-AUFHÄNGUNG
RITO-TO-KATO-KARI_MERIMEPU,"Nahtlose warmgeformte Stahlrohre mit abgeschrägten Kanten aus Stahl der Güteklassen 10, 20, 35, Außendurchmesser 108 mm, Wandstärke 7,5 mm",Material,General,m,64.12,64.12,64.12,64.12,1,EUR,32.25,0.5029,17,17,BAUARBEITEN,Tunnel und U-Bahnen,GESCHLOSSENE ARBEITSWEISE,TUNNEL- UND STOLLENVORSTOSS
RITO-TO-KATO-KARI_MERIDXRI,"Nahtlose warmgeformte Stahlrohre mit abgeschrägten Kanten aus Stahl der Güteklassen 10, 20, 35, Außendurchmesser 89 mm, Wandstärke 8 mm",Material,General,m,61.65,61.65,61.65,61.65,1,EUR,28.68,0.4653,17,17,BAUARBEITEN,Tunnel und U-Bahnen,GESCHLOSSENE ARBEITSWEISE,TUNNEL- UND STOLLENVORSTOSS
DXME-MEDX-MERI_KAPURI,"Elektrisch angetriebene mehrstufige Zentrifugalpumpen, Förderleistung 60 m3/h, Förderhöhe 165 m",Equipment,Pumps,Masch.-Std.,5.25,5.25,5.25,5.25,1,EUR,34.62,6.5965,17,17,BAUARBEITEN,"Pfahlbauarbeiten, Senkgruben, Bodenverfestigung",PFAHLARBEITEN,"Pfählearbeiten, die vom Boden aus durchgeführt werden"
RITO-TO-KATO-KARI_KAKATOME,"Nahtlose, warmgeformte Stahlrohre mit abgeschrägten Kanten aus Stahl der Güteklassen 10, 20, 35, Außendurchmesser 57 mm, Wandstärke 4 mm",Material,General,m,20.66,20.66,20.66,20.66,1,EUR,277.68,13.4412,17,17,BAUARBEITEN,Metallkonstruktionen für den Bau,ANLAGEN,SCHACHTAUFBAUTEN
RISA-ME-KAME-KAME,Imprägnierte Holztraversen für Hochspannungsleitungen,Abstract Material,General,m3,1304.08,1304.08,1304.08,1304.08,1,EUR,1173.67,0.9,17,10,BAUARBEITEN,Eisenbahnen,"SIGNALISIERUNG, ZENTRALISIERUNG UND BLOCKIERUNG VON EISENBAHNEN",OPORY
KALI-RI-KANE-KATO_KAMESASA,"Führungsprofil aus verzinktem Stahl, Abmessungen 60 x 27 mm, Stahlstärke 0,6 mm",Material,General,m,1.74,1.74,1.74,1.74,1,EUR,486.02,279.3429,17,17,BAUARBEITEN,Holzkonstruktionen,"TRENNWÄNDE, WANDVERKLEIDUNGEN, ABGEHÄNGTE DECKEN AUS GIPSKARTONPLATTEN (GKL)",Verkleidung der Wände mit einem einfachen Metallrahmen aus Deckenprofilen mit ei
RIRI-RI-KARI-MESA_KAKAKAME,Formklammern SkF-10,Material,General,kg,9.33,9.33,9.33,9.33,1,EUR,1.34,0.1435,17,17,MONTAGE VON AUSRÜSTUNG,Kommunikationsausrüstung,LOKALE TELEFONVERBINDUNG,OPERATIVE TELEFONVERBINDUNG
RISA-ME-KATO-KAME_KAKAKAPU,"Klemme für Schienenbefestigung ARS-4, SH-ARS-PU-KAKAKA.KAME",Material,General,Stück,3.47,3.47,3.47,3.47,1,EUR,9230.9,2659.1765,17,17,BAUARBEITEN,Eisenbahnen,OBERBAU VON EISENBAHNSTRECKEN MIT EINER SPURWEITE VON 1520 MM,VERLEGUNG UND DEMONTAGE VON GLEISEN
