resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
RIPU-TO-KASA-MESA,Peças moldadas e de conexão,Abstract Material,General,unidade,70.86,70.86,70.86,70.86,1,BRL,78.18,1.1033,59,59,OBRAS DE CONSTRUÇÃO,Tubulações internas,TUBULAÇÕES DE TUBOS DE PLÁSTICO,Instalação de tubulações de abastecimento de água e aquecimento com tubos de pol
KAVO-ME-KARI-RIKA,Colunas de amarração em ferro fundido,Abstract Material,General,t,53049.89,53049.89,53049.89,53049.89,1,BRL,98958.73,1.8656,59,59,OBRAS DE CONSTRUÇÃO,Construções de concreto e concreto armado de obras hidráulicas,CONSTRUÇÕES DE OBJETOS DE TRANSPORTE FLUVIAL,Instalação de pilares de amarração em instalações de transporte fluvial
RIRI-RI-KARI-MEPU,Fio de aço galvanizado para linhas aéreas de comunicação,Abstract Material,General,t,16339.57,16339.57,16339.57,16339.57,1,BRL,0.0,0.0,59,37,OBRAS DE CONSTRUÇÃO,Ferrovias,"SINALIZAÇÃO, CENTRALIZAÇÃO E BLOQUEIO DE FERROVIAS",SUSPENSÃO DE CABOS
DXME-KARI-KARI_KAKAME,"Instalações copro baseadas em trator, potência até 110 kW (150 hp)",Equipment,General,máquina-hora,192.08,192.08,192.08,192.08,1,BRL,406.11,2.1142,59,59,OBRAS DE CONSTRUÇÃO,"Trabalhos com estacas, poços de mergulho, fixação de solos",TRABALHOS DE ESTACAS,TRABALHOS DE ESTACAS REALIZADOS A PARTIR DO SOLO
DXME-MEME-KARI_KANEME,Carrinhos de rolagem sobre esteiras,Equipment,General,máquina-hora,28.0,28.0,28.0,28.0,1,BRL,41.35,1.4771,59,59,OBRAS DE CONSTRUÇÃO,Linhas de transmissão de energia elétrica,LINHAS AÉREAS DE TRANSMISSÃO DE ELETRICIDADE COM TENSÃO DE 35-1150 KV,FOTOS E CABOS DE PROTEÇÃO CONTRA RAIOS VL 35-750 KV
RIRI-RI-KARI-KADX,Ganchos,Abstract Material,General,kg,6016.96,6016.96,6016.96,6016.96,1,BRL,0.0,0.0,59,59,OBRAS DE CONSTRUÇÃO,Linhas de transmissão de energia elétrica,"LINHAS DE TRANSMISSÃO DE ENERGIA ELÉTRICA COM TENSÃO DE 0,38-35 KV E SUBESTAÇÕES","LINHAS AÉREAS DE TRANSMISSÃO DE ELETRICIDADE COM TENSÃO DE 0,38-35 KV"
RISA-ME-KAME-KAPU_KAKATORI,"Dormente de madeira de coníferas, não impregnada, para ferrovias de bitola larga, tipo II",Material,General,unidade,250.61,250.61,250.61,250.61,1,BRL,77.01,0.3073,59,59,OBRAS DE CONSTRUÇÃO,"Trabalhos com estacas, poços de mergulho, fixação de solos",TRABALHOS DE ESTACAS,TRABALHOS DE ESTACAS REALIZADOS A PARTIR DO SOLO
KAME-TO-KAME-KANE_KAKATOPU,Lubrificante de cobre-grafite,Material,General,kg,116.76,116.76,116.76,116.76,1,BRL,180.52,1.6007,59,59,OBRAS DE CONSTRUÇÃO,Poços,PERFURAÇÃO DE POÇOS,OUTROS TIPOS DE PERFURAÇÃO
RINE-ME-KAME-KASA_KAKAMEME,"Tubos de ferro fundido para metrô, diâmetro externo do anel de 5,5 m a 10,5 m",Material,General,t,20146.64,20146.64,20146.64,20146.64,1,BRL,1149242.61,57.0439,59,59,OBRAS DE CONSTRUÇÃO,Túneis e metrôs,MÉTODO DE TRABALHO FECHADO,PASSAGEM DE POÇOS DE MINAS
MERI-RI-KATO-KALI,Revestimento térmico líquido,Abstract Material,General,l,156.34,156.34,156.34,156.34,1,BRL,22022.84,140.862,59,59,OBRAS DE CONSTRUÇÃO,Trabalhos de isolamento térmico,TRABALHOS DE ISOLAMENTO TÉRMICO,ISOLAMENTO DE SUPERFÍCIES QUENTES
DXME-MELI-KAPU_RIPUME,"Extrusoras manuais de soldagem, potência 3,5 kW",Equipment,General,máquina-hora,5.28,5.28,5.28,5.28,1,BRL,140.8,26.6629,58,58,OBRAS DE CONSTRUÇÃO,Proteção de estruturas e equipamentos de construção contra corrosão,REVESTIMENTOS ADESIVOS,Revestimento de superfícies metálicas com placas de polibutileno com espessura d
KAME-LI-MEME-KALI_KAKARIDX,"Eletrodos de soldagem para soldagem de aços de baixa liga e carbonosos E55, diâmetro 3 mm",Material,General,t,18020.52,18020.52,18020.52,18020.52,1,BRL,235.03,0.06,58,58,OBRAS DE CONSTRUÇÃO,Trilhos de bonde,COLOCAÇÃO DE TRILHOS DE TRAMVAI E FERROVIA EM TRAVESSAS DE MADEIRA E CONCRETO AR,"Colocação de trilhos com comprimento de 12,5 m em trechos retos com trilhos de p"
DXME-KATO-KANE_KAMEPU,"Máquinas de carregamento e entrega com motor de combustão interna sobre rodas pneumáticas em versão à prova de explosão, capacidade de carga até 10 t",Equipment,General,máquina-hora,811.12,811.12,811.12,811.12,1,BRL,3921.45,4.8345,58,58,OBRAS DE CONSTRUÇÃO,Trabalhos de perfuração de montanhas,"OBRAS DE PERFURAÇÃO DE MINAS, REALIZADAS DE FORMA CONVENCIONAL","EXPLORAÇÕES HORIZONTAIS E SEUS ACOPLAMENTOS, PERFURADAS POR MEIO DE EXPLOSIVOS"
KATO-RI-KAME-KAME_KAKAKATO,"Cimento Portland sem aditivos para construção civil CEM 0 42,5N",Material,General,t,979.12,979.12,979.12,979.12,1,BRL,424.16,0.4831,58,58,OBRAS DE CONSTRUÇÃO,"Trabalhos com estacas, poços de mergulho, fixação de solos",FIXAÇÃO DE SOLOS,Dispositivo de fixação das paredes da escavação com âncoras de injeção de solo (
DXME-KANE-KATO_KAPUVO,"Guinchos manuais e de alavanca com força de tração de 49,05 kN (5 t)",Equipment,General,máquina-hora,0.85,0.85,0.85,0.85,1,BRL,32.82,38.6857,58,58,OBRAS DE CONSTRUÇÃO,Sistema de abastecimento de água - redes externas,INSTALAÇÃO DE TUBULAÇÕES,TUBOS DE POLIETILENO
DXME-MELI-KAPU_RIPUME,"Eletricidade: consumo 1,16 kW·h/máquina-hora",Electricity,Electricity,máquina-hora,0.69,0.69,0.69,0.69,1,BRL,18.27,26.6629,58,58,OBRAS DE CONSTRUÇÃO,Proteção de estruturas e equipamentos de construção contra corrosão,REVESTIMENTOS ADESIVOS,Revestimento de superfícies metálicas com placas de polibutileno com espessura d
KAME-LI-MEME-KALI_KAMEVOLI,"Eletrodos de soldagem para soldagem de aços de baixa liga e carbono UONI 13/55, E50A, diâmetro 2,5 mm",Material,General,t,15620.43,15620.43,15620.43,15620.43,1,BRL,128.73,0.0367,58,58,OBRAS DE CONSTRUÇÃO,Construções metálicas para construção civil,CONSTRUÇÕES NA CONSTRUÇÃO DE TUBULAÇÕES MAGISTRAL E INDUSTRIAIS,Fabricação de estruturas metálicas
KAME-LI-KANE-MEKA_KAKAMEME,"Fitas anticorrosivas, termorretráteis de polietileno com camada adesiva em um dos lados para isolamento de tubulações, cor preta, largura 450 mm, espessura 0,7 mm",Material,General,m,29.77,29.77,29.77,29.77,1,BRL,1449.59,48.6941,58,58,OBRAS DE CONSTRUÇÃO,Abastecimento de energia térmica e gasodutos - redes externas,AQUECIMENTO - REDES EXTERNAS,TUBULAÇÕES EM CANALIZAÇÕES E AÉREAS
DXME-MELI-KAPU_KADXME,Queimadores a gás com injetor,Equipment,General,máquina-hora,1.11,1.11,1.11,1.11,1,BRL,104.33,93.9952,58,58,OBRAS DE CONSTRUÇÃO,Trabalhos de terraplenagem,"OUTROS TIPOS DE TRABALHOS DE TERRAPLENAGEM, TRABALHOS PREPARATÓRIOS, ACOMPANHANT",REFORÇO DE ENCOSTAS DE OBRAS DE TERRA
MEPU-RI-KAME-KANE_KAKAMERI,"Revestimento de parafina emulsão formadora de película para trabalhos rodoviários, teor em massa de substâncias secas 15-35 %, índice de hidrogênio (pH) 7-9 unidades, cor branca, amarela",Material,General,t,7932.9,7932.9,7932.9,7932.9,1,BRL,3668.9,0.4626,57,57,OBRAS DE CONSTRUÇÃO,Rodovias,BASE E REVESTIMENTOS DE SOLOS REFORÇADOS COM MATERIAIS AGLOMERANTES,BASE E REVESTIMENTO DE SOLOS REFORÇADOS COM MATERIAIS AGLOMERANTES ORGÂNICOS
MEKA-TO-KARI-KARI_KAKAMETO,"Estanho, marca O1PCh",Material,General,kg,199.66,199.66,199.66,199.66,1,BRL,136.29,1.1111,57,57,MONTAGEM DE EQUIPAMENTOS,Equipamentos térmicos,AGREGADOS DE TURBINAS A VAPOR E A GÁS,TURBINAS A VAPOR ESTACIONÁRIAS E INSTALAÇÕES DE TURBINAS A GÁS ESTACIONÁRIAS
KAME-TO-KAPU-KAVO_KAKARIME,Óleo para aviação,Material,General,kg,13.86,13.86,13.86,13.86,1,BRL,23.78,1.7165,57,57,MONTAGEM DE EQUIPAMENTOS,Equipamentos para centrais nucleares,INSTALAÇÕES NUCLEARES DE GERAÇÃO DE VAPOR,EQUIPAMENTO COM REATOR ENERGÉTICO DE ALTA POTÊNCIA DE CANAL FERVENTE (RBMK)
KALI-RI-KARI-KASA,Sela de aço para fixação de suportes de madeira,Abstract Material,General,unidade,16560.19,24.56,18145.12,18145.12,3,BRL,6257.0,4.325,57,55,OBRAS DE CONSTRUÇÃO,Linhas de transmissão de energia elétrica,LINHAS AÉREAS DE TRANSMISSÃO DE ELETRICIDADE COM TENSÃO DE 35-1150 KV,SUPORTES DE MADEIRA VL 35-220 KV
MELI-ME-KARI-KATO_KAKATOME,Material em rolo de mullito-silicato MCRR-130,Material,General,t,21500.72,21500.72,21500.72,21500.72,1,BRL,496.33,0.1025,57,57,OBRAS DE CONSTRUÇÃO,Trabalhos de isolamento térmico,PROTEÇÃO CONTRA INCÊNDIOS,PROTEÇÃO CONTRA INCÊNDIO DE CABOS E PASSAGENS DE CABOS
KAME-TO-KAME-KALI_KAKAKAME,Álcool butílico sintético,Material,General,t,60889.15,60889.15,60889.15,60889.15,1,BRL,190.87,0.02,57,57,MONTAGEM DE EQUIPAMENTOS,Equipamentos térmicos,AGREGADOS DE TURBINAS A VAPOR E A GÁS,TURBINAS A VAPOR ESTACIONÁRIAS E INSTALAÇÕES DE TURBINAS A GÁS ESTACIONÁRIAS
DXME-KAME-KARI_KARIRI,Niveladoras rebocáveis de tipo pesado,Equipment,General,máquina-hora,28.02,28.02,28.02,28.02,1,BRL,119.4,4.2612,57,57,OBRAS DE CONSTRUÇÃO,Trabalhos de terraplenagem,"DESENVOLVIMENTO MECANIZADO DE SOLOS (COM ESCAVADORAS, RASPADORAS, TRATORES, NIVE",EXPLORAÇÃO DO SOLO E INSTALAÇÃO DE DRENAGENS NA CONSTRUÇÃO HIDRÁULICA
MERI-ME-KARI-MERI_KAKAKARI,"Pergaminho para telhados, grupo de inflamabilidade G4, força de ruptura na direção longitudinal 215 N/50 mm, resistência ao calor +80 °C, massa 0,19 kg/m2",Material,General,m²,1.88,1.88,1.88,1.88,1,BRL,431.46,234.0343,57,57,OBRAS DE CONSTRUÇÃO,Construções pré-fabricadas de concreto e concreto armado,EDIFÍCIOS E INSTALAÇÕES INDUSTRIAIS,PLACAS DE REVESTIMENTO E TECTOS
KAME-LI-KALI-KATO_KAKAKALI,"Cera de polietileno, não oxidada",Material,General,kg,32.39,32.39,32.39,32.39,1,BRL,43.2,1.3575,57,57,OBRAS DE CONSTRUÇÃO,Trabalhos de acabamento,OBRAS DE REVESTIMENTO,REVESTIMENTO DE SUPERFÍCIES COM AZULEJOS ARTIFICIAIS
DXME-MERI-KANE_KAMERI,Aranhadores rebocáveis (sem trator),Equipment,General,máquina-hora,9.2,9.2,9.2,9.2,1,BRL,6.94,0.7553,57,57,OBRAS DE CONSTRUÇÃO,Trabalhos de terraplenagem,"DESENVOLVIMENTO MECANIZADO DE SOLOS (COM ESCAVADORAS, RASPADORAS, TRATORES, NIVE",EXCAVAÇÃO DE CAVAS E ENCHIMENTO DE TERRAPLENOS PARA VIAS FÉRREAS E RODOVIÁRIAS
RITO-VO-KATO-KANE_KAKAMETO,"Conector de aço montado com manilha e contraporca, diâmetro nominal de passagem 65 mm",Material,General,unidade,62.84,62.84,62.84,62.84,1,BRL,46.63,0.7421,57,57,OBRAS DE CONSTRUÇÃO,Trabalhos de construção subaquática (mergulho),"OBRAS SUBAQUÁTICAS (MERGULHO) EM CONDIÇÕES FLUVIAS (RIOS, LAGOS, RESERVATÓRIOS)","INSTALAÇÃO DE TUBULAÇÕES EM CONDIÇÕES FLUVIAS (RIOS, LAGOS, RESERVATÓRIOS)"
KAME-RI-KATO-KASA,Primário,Abstract Material,General,kg,22.99,22.99,22.99,22.99,1,BRL,1519.95,66.1077,57,57,OBRAS DE CONSTRUÇÃO,Construções monoliticas de concreto e concreto armado,CONSTRUÇÕES DE EDIFÍCIOS DE CENTRAIS NUCLEARES,Impermeabilização da parte subterrânea de edifícios e estruturas de centrais nuc
KAVO-RI-KARI-MEME_KAKARIVO,"Cabo de dupla torção TK, construção 6x37(1+6+12+18)+1 o.s., marca B, de fio galvanizado do grupo Zh, grupo de marcação 1570-1770 N/mm2, diâmetro 5,0 mm",Material,General,10 m,69.14,69.14,69.14,69.14,1,BRL,92.36,1.3358,57,57,OBRAS DE CONSTRUÇÃO,Trabalhos de construção subaquática (mergulho),"OBRAS SUBAQUÁTICAS (MERGULHO) EM CONDIÇÕES FLUVIAS (RIOS, LAGOS, RESERVATÓRIOS)","INSTALAÇÃO DE TUBULAÇÕES EM CONDIÇÕES FLUVIAS (RIOS, LAGOS, RESERVATÓRIOS)"
KAVO-TO-KARI-KAME_KAKAPUME,"Fitas de aço para embalagem, macias, com precisão normal em espessura e largura 0,7x20-50 mm",Material,General,t,8978.58,8978.58,8978.58,8978.58,1,BRL,1332.37,0.2192,56,56,OBRAS DE CONSTRUÇÃO,Edifícios e estruturas temporárias montáveis e desmontáveis,INSTALAÇÃO DE REDES DE ENGENHARIA INTERNAS EM EDIFÍCIOS E INSTALAÇÕES TEMPORÁRIA,Instalação de sistemas de aquecimento em edifícios temporários residenciais e pú
RIPU-TO-KATO-KAME_KARIMEDX,"Tubo termorretrátil de polietileno colorido, TUT 60/30",Material,General,m,19.08,19.08,19.08,19.08,1,BRL,185.14,9.7036,56,56,MONTAGEM DE EQUIPAMENTOS,Instalações eletrotécnicas,LINHAS DE CABOS E EQUIPAMENTOS ELÉTRICOS DE INSTALAÇÕES ESPECIAIS,LINHAS DE CABOS E EQUIPAMENTOS ELÉTRICOS DE USINAS NUCLEARES E CORPUS ESPECIAIS 
DXME-KANE-KAVO_KAKAPU,"Eletricidade: consumo 0,26 kW·h/máquina-hora",Electricity,Electricity,máquina-hora,0.16,0.16,0.16,0.16,1,BRL,0.02,0.1427,56,56,OBRAS DE CONSTRUÇÃO,Construções monoliticas de concreto e concreto armado,CONSTRUÇÕES DE EDIFÍCIOS DE CENTRAIS NUCLEARES,Montagem de armaduras pré-tensionadas do sistema de pré-tensionamento da estrutu
DXME-MEKA-KATO_KAKAME,"Enchimentos de betume, capacidade de carga 4 t",Equipment,General,máquina-hora,167.59,167.59,167.59,167.59,1,BRL,772.9,4.612,56,56,OBRAS DE CONSTRUÇÃO,Construções monoliticas de concreto e concreto armado,EXECUÇÃO DE OUTROS TRABALHOS EM INSTALAÇÕES DE ARMAZENAMENTO,Instalação de juntas de dilatação em estruturas de reservatórios
DXME-RIKA-MEKA_KAKAME,"Plataformas flutuantes montáveis e desmontáveis, capacidade de carga 3,5 t",Equipment,General,máquina-hora,74.24,74.24,74.24,74.24,1,BRL,759.1,10.2246,56,56,OBRAS DE CONSTRUÇÃO,"Trabalhos com estacas, poços de mergulho, fixação de solos",TRABALHOS DE ESTACAS,OBRAS DE ESTACAS REALIZADAS EM CONDIÇÕES FLUVIAS A PARTIR DE EMBARCAÇÕES
KASA-ME-KATO-MENE,Construções pré-fabricadas de concreto armado,Abstract Material,General,unidade,8192.2,8192.2,8192.2,8192.2,1,BRL,391587.07,47.8,56,56,OBRAS DE CONSTRUÇÃO,Construções pré-fabricadas de concreto e concreto armado,EDIFÍCIOS E INSTALAÇÕES INDUSTRIAIS,"VIGAS, TRAVESSAS E VIGAS DE LIGAÇÃO"
DXME-KANE-KANE_KAPUSA,"Elevadores de mastro único, capacidade de carga até 500 kg, altura de elevação 15 m",Equipment,General,máquina-hora,4.9,4.9,4.9,4.9,1,BRL,0.92,0.2153,56,56,OBRAS DE CONSTRUÇÃO,Construções pré-fabricadas de concreto e concreto armado,"EDIFÍCIOS RESIDENCIAIS, PÚBLICOS E ADMINISTRATIVOS DE EMPRESAS INDUSTRIAIS",JUNTAS DE DEFORMAÇÃO E HERMETIZAÇÃO DE JUNTO
KAME-LI-KANE-KAPU_KAKAKASA,"Fitas de fibra de vidro reforçadas com camada adesiva para juntas de materiais laminados, largura 50 mm",Material,General,100 m,28.43,28.43,28.43,28.43,1,BRL,105.14,3.7647,56,56,OBRAS DE CONSTRUÇÃO,Telhados,TELHADOS,"Instalação de retentor de neve, instalação de sistema de derretimento de neve e "
KAVO-PU-KARI-KASA_MEKAKAKA,"Malha de armadura soldada leve de arame de armadura classe Vp-1, tipo 4",Material,General,t,7633.17,7633.17,7633.17,7633.17,1,BRL,1049.96,0.1464,56,56,OBRAS DE CONSTRUÇÃO,Construções pré-fabricadas de concreto e concreto armado,EDIFÍCIOS E INSTALAÇÕES INDUSTRIAIS,PLACAS DE REVESTIMENTO E TECTOS
DXME-MEKA-MEKA_KAMETO,Centralizadores internos hidráulicos para tubos com diâmetro de 900-1000 mm,Equipment,General,máquina-hora,13.13,13.13,13.13,13.13,1,BRL,554.92,42.2714,56,56,OBRAS DE CONSTRUÇÃO,Tubulações principais e industriais,MONTAGEM E SOLDAGEM DE TUBOS NA SEÇÃO DA BASE DE SOLDAGEM DE TUBOS,SOLDAGEM DE TUBOS COM BASE DO TIPO SST-PAU
RIKA-ME-KARI-RITO_MEKARINE,"Corda de suporte em aço inoxidável com duas roldanas e buchas para fixação da haste principal do fixador à haste inclinada da consola isolada, diâmetro 6 mm, comprimento 1,2 m",Material,General,unidade,100.05,100.05,100.05,100.05,1,BRL,957.6,9.5714,56,56,MONTAGEM DE EQUIPAMENTOS,"Equipamentos de sinalização, centralização, bloqueio e rede de contatos no trans",OBRAS DE RECONSTRUÇÃO E REFORMA CAPITAL DE REDES DE CONTATO EXISTENTES NO TRANSP,TRABALHOS DE RECONSTRUÇÃO E REFORMA CAPITAL DA REDE DE CONTATO EXISTENTE PARA OR
KATO-RI-KAME-KASA_KAKAKATO,"Cimento Portland com escória para construção civil CEM III 32,5N",Material,General,t,928.02,928.02,928.02,928.02,1,BRL,21937.45,23.6389,56,56,OBRAS DE CONSTRUÇÃO,"Trabalhos com estacas, poços de mergulho, fixação de solos",POÇOS DE INJEÇÃO,Construção de paredes de poços de inspeção pré-fabricados em concreto armado
DXME-KANE-KAVO_KAKAPU,"Talhas elétricas, capacidade de carga 3,2 t",Equipment,General,máquina-hora,1.66,1.66,1.66,1.66,1,BRL,0.24,0.1427,56,56,OBRAS DE CONSTRUÇÃO,Construções monoliticas de concreto e concreto armado,CONSTRUÇÕES DE EDIFÍCIOS DE CENTRAIS NUCLEARES,Montagem de armaduras pré-tensionadas do sistema de pré-tensionamento da estrutu
DXME-KADX-MEPU_SAKARI,"Escavadeiras-carregadeiras com módulo combinado para substituição de dormentes na construção da superestrutura da via, peso da escavadeira até 20 t, largura de trabalho 920 mm",Equipment,General,máquina-hora,749.76,749.76,749.76,749.76,1,BRL,1145.92,1.5284,56,56,OBRAS DE CONSTRUÇÃO,Ferrovias,ESTRUTURA SUPERIOR DA VIA FÉRREA DE 1520 MM,SUBSTITUIÇÃO DE ELEMENTOS DA ESTRUTURA SUPERIOR DA VIA
DXME-KAME-KATO_KARIRI,"Raspadores rebocáveis (com trator de esteiras), capacidade da caçamba 7,0 m3",Equipment,General,máquina-hora,403.49,403.49,403.49,403.49,1,BRL,5421.32,13.436,55,55,OBRAS DE CONSTRUÇÃO,Trabalhos de terraplenagem,"DESENVOLVIMENTO MECANIZADO DE SOLOS (COM ESCAVADORAS, RASPADORAS, TRATORES, NIVE",EXPLORAÇÃO DE SOLOS COM RASPADORAS
DXME-RIKA-KARI_KAKAME,"Barcaças não motorizadas, capacidade de carga 100 t",Equipment,General,máquina-hora,28.26,28.26,28.26,28.26,1,BRL,489.94,17.3353,55,55,OBRAS DE CONSTRUÇÃO,"Trabalhos com estacas, poços de mergulho, fixação de solos",TRABALHOS DE ESTACAS,OBRAS DE ESTACAS REALIZADAS EM CONDIÇÕES FLUVIAS A PARTIR DE EMBARCAÇÕES
DXME-METO-KATO_SATONE,"Aspiradores a vácuo (aspiradores de pó) sobre chassis de automóvel, volume do filtro-recipiente até 8 m3, capacidade até 20 m3/h",Equipment,General,máquina-hora,478.04,478.04,478.04,478.04,1,BRL,3389.47,7.0904,55,55,OBRAS DE CONSTRUÇÃO,"Trabalhos com estacas, poços de mergulho, fixação de solos",TRABALHOS DE ESTACAS,TRABALHOS DE ESTACAS REALIZADOS A PARTIR DO SOLO
MEME-ME-KAME-MEKA,Guarnições,Abstract Material,General,m,38.27,38.27,38.27,38.27,1,BRL,16848.52,440.2308,55,55,OBRAS DE CONSTRUÇÃO,Construções pré-fabricadas de concreto e concreto armado,"EDIFÍCIOS RESIDENCIAIS, PÚBLICOS E ADMINISTRATIVOS DE EMPRESAS INDUSTRIAIS",JUNTAS DE DEFORMAÇÃO E HERMETIZAÇÃO DE JUNTO
RIKA-ME-KARI-RIME_KAKALIRI,"Conjunto de aço galvanizado para fixação da haste principal do fixador à haste inclinada da consola com diâmetro até 70 mm, dimensões da matriz do fixador 125x110 mm",Material,General,unidade,357.02,357.02,357.02,357.02,1,BRL,4382.47,12.2749,55,55,MONTAGEM DE EQUIPAMENTOS,"Equipamentos de sinalização, centralização, bloqueio e rede de contatos no trans",REDES DE CONTATO EM TRANSPORTES FERROVIÁRIOS,MONTAGEM DE SUSPENSÃO DE CONTATO
DXME-KAPU-KATO_KAMETO,"Instalações e máquinas de perfuração por percussão com cabo rebocáveis, profundidade de perfuração até 200 m, capacidade de carga 3,2 t",Equipment,General,máquina-hora,64.9,64.9,64.9,64.9,1,BRL,11044.61,170.1711,55,55,OBRAS DE CONSTRUÇÃO,Poços,PERFURAÇÃO DE POÇOS,PERFURAÇÃO POR PERCUSSÃO E CABO
DXME-KAPU-KARI_KARIRI,"Eletricidade: consumo 15,68 kW·h/máquina-hora",Electricity,Electricity,máquina-hora,9.29,9.29,9.29,9.29,1,BRL,121.81,13.11,55,55,OBRAS DE CONSTRUÇÃO,Tubulações principais e industriais,CONSTRUÇÃO DE PASSAGENS SOB ESTRADAS,CALÇA SEM FIXAÇÃO DE COBERTURAS
DXME-MENE-KAME_KAKALI,"Centrais elétricas móveis, potência 200 kW",Equipment,General,máquina-hora,317.57,317.57,317.57,317.57,1,BRL,19019.38,59.8907,55,55,OBRAS DE CONSTRUÇÃO,"Trabalhos com estacas, poços de mergulho, fixação de solos",TRABALHOS DE ESTACAS,"OBRAS DE ESTACAS, REALIZADAS EM CONDIÇÕES MARÍTIMAS A PARTIR DE EMBARCAÇÕES"
KAME-TO-KAME-KANE_KAKATOVO,Lubrificante protetor para rede elétrica,Material,General,kg,56.05,56.05,56.05,56.05,1,BRL,7.27,0.1298,55,55,OBRAS DE CONSTRUÇÃO,Linhas de transmissão de energia elétrica,"LINHAS DE TRANSMISSÃO DE ENERGIA ELÉTRICA COM TENSÃO DE 0,38-35 KV E SUBESTAÇÕES","LINHAS AÉREAS DE TRANSMISSÃO DE ELETRICIDADE COM TENSÃO DE 0,38-35 KV"
RIPU-TO-KASA-KAVO,Derivações de polímero com aquecedores elétricos embutidos,Abstract Material,General,unidade,250.17,250.17,250.17,250.17,1,BRL,454.85,1.8182,55,55,OBRAS DE CONSTRUÇÃO,Abastecimento de energia térmica e gasodutos - redes externas,GASODUTOS DE CIDADES E MUNICÍPIOS,MONTAGEM E SOLDAGEM DE GASODUTOS DE TUBOS DE POLIETILENO
RIKA-RI-KADX-KAME_KAKATOME,"Composição para preenchimento de mufas de cabos, marca MB-70",Material,General,kg,19.44,19.44,19.44,19.44,1,BRL,145.79,7.5005,55,55,MONTAGEM DE EQUIPAMENTOS,Equipamentos de comunicação,COMUNICAÇÃO DE SERVIÇO NO TRANSPORTE FERROVIÁRIO,LINHAS DE COMUNICAÇÃO DE CABO
KAVO-ME-KARI-MENE,"Estaca helicoidal de aço, diâmetro do fuste 89 mm",Abstract Material,General,unidade,6535.51,5751.48,8831.59,5751.48,2,BRL,48438.06,5.7171,55,55,OBRAS DE CONSTRUÇÃO,"Trabalhos com estacas, poços de mergulho, fixação de solos",TRABALHOS DE ESTACAS,TRABALHOS DE ESTACAS REALIZADOS A PARTIR DO SOLO
MERI-ME-KARI-KANE_KAKAPURI,Telha asfáltica RPP-300,Material,General,m²,5.79,5.79,5.79,5.79,1,BRL,508.49,87.8562,55,55,OBRAS DE CONSTRUÇÃO,Construções pré-fabricadas de concreto e concreto armado,EDIFÍCIOS E INSTALAÇÕES INDUSTRIAIS,CONSTRUÇÕES DE ESPAÇOS SUBTERRÂNEOS
DXME-KAVO-KASA_KASATO,Máquinas do conjunto de colocação de concreto em formas de trilhos perfiladores de bases,Equipment,General,máquina-hora,92.8,92.8,92.8,92.8,1,BRL,920.07,9.9142,55,55,OBRAS DE CONSTRUÇÃO,Rodovias,BASE E REVESTIMENTOS DE SOLOS REFORÇADOS COM MATERIAIS AGLOMERANTES,FUNDAMENTOS E REVESTIMENTOS DE SOLOS REFORÇADOS COM MATERIAIS AGLOMERANTES INORG
DXME-MEDX-KAME_SAMEKA,"Máquinas de sucção de lodo, volume do tanque para lodo 10 m3",Equipment,General,máquina-hora,235.72,235.72,235.72,235.72,1,BRL,7211.21,30.5927,55,55,REPAROS E CONSTRUÇÃO,Redes de engenharia externas,RECONSTRUÇÃO E REPARO DE REDES EXTERNAS DE ESGOTO SEM EXCAVAÇÃO,Limpeza do trecho do tubo sob o tampão
RITO-TO-KATO-KARI_KAMEPUPU,"Tubos de aço sem costura, deformados a quente, com chanfro removido, de aço das marcas 10, 20, 35, diâmetro externo de 168 mm, espessura da parede de 8 mm",Material,General,m,435.53,435.53,435.53,435.53,1,BRL,1624.31,3.7295,55,55,OBRAS DE CONSTRUÇÃO,Túneis e metrôs,MÉTODO DE TRABALHO FECHADO,PERFURAÇÃO DE EXCAVAÇÕES INCLINADAS E VERTICAIS
KASA-ME-KARI-KANE,Acessórios de concreto armado,Abstract Material,General,m³,4409.54,4393.47,4481.86,4393.47,2,BRL,2241.56,0.51,55,55,OBRAS DE CONSTRUÇÃO,Ferrovias,"SINALIZAÇÃO, CENTRALIZAÇÃO E BLOQUEIO DE FERROVIAS",SUPORTES
DXME-MELI-KARI_KAMEME,Agrégados de vácuo para controle de juntas soldadas com pressão máxima de 6x10 MPa,Equipment,General,máquina-hora,1.32,1.32,1.32,1.32,1,BRL,46.35,34.9882,55,55,MONTAGEM DE EQUIPAMENTOS,Tubulações tecnológicas,TUBULAÇÕES TECNOLÓGICAS DE OFICINAS,TUBULAÇÕES DE TUBOS DE AÇO LIGADO E ALTAMENTE LIGADO
DXME-KAPU-KAME_KALIME,"Instalações de perfuração com perfurador, profundidade de perfuração até 25 m, diâmetro dos furos 48-60 mm, trabalhando com compressores móveis",Equipment,Compressors,máquina-hora,140.21,140.21,140.21,140.21,1,BRL,7970.46,56.8455,55,55,OBRAS DE CONSTRUÇÃO,Poços,PERFURAÇÃO DE POÇOS,PERFURAÇÃO COM PERFURADOR
