resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
DXME-RIKA-MEKA_KAKAME,"Floating platforms, collapsible, load capacity 3.5 t",Equipment,General,Machine hours,12.61,12.61,12.61,12.61,1,USD,93.96,7.4515,56,56,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORKS PERFORMED IN RIVER CONDITIONS FROM FLOATING EQUIPMENT
KASA-ME-KATO-MENE,Precast reinforced concrete structures,Abstract Material,Concrete & Cement,EA,1295.8,1295.8,1295.8,1295.8,1,USD,61939.24,47.8,56,56,CONSTRUCTION WORK,Precast concrete and reinforced concrete structures,INDUSTRIAL BUILDINGS AND STRUCTURES,"BEAMS, RIGELS, AND LINTELS"
DXME-KANE-KANE_KAPUSA,"Single-mast hoists, load capacity up to 1102.3 lb, lifting height 49.2 ft",Equipment,Cranes,Machine hours,0.83,0.83,0.83,0.83,1,USD,0.03,0.0345,56,56,CONSTRUCTION WORK,Precast concrete and reinforced concrete structures,"RESIDENTIAL, PUBLIC, AND ADMINISTRATIVE AND UTILITY BUILDINGS OF INDUSTRIAL ENTE",DEFORMATION JOINTS AND JOINT SEALING
KAME-LI-KANE-KAPU_KAKAKASA,"Glass fiber reinforcement tape with adhesive layer for joining sheet materials, width 1.97 in",Material,Concrete & Cement,100 LF,1.37,1.37,1.37,1.37,1,USD,12.89,9.41,56,56,CONSTRUCTION WORK,Roofs,ROOFS,"Installation of snow guards, snow melting and anti-icing systems for roofs"
KAVO-PU-KARI-KASA_MEKAKAKA,"Lightweight welded reinforcement mesh made of reinforcement wire class Vp-1, type 4",Material,Concrete & Cement,ton,1095.31,1095.31,1095.31,1095.31,1,USD,145.07,0.1324,56,56,CONSTRUCTION WORK,Precast concrete and reinforced concrete structures,INDUSTRIAL BUILDINGS AND STRUCTURES,COVERING AND FLOOR SLABS
DXME-MEKA-MEKA_KAMETO,Internal hydraulic centering devices for pipes with a diameter of 35.43-39.37 in,Equipment,General,Machine hours,2.23,2.23,2.23,2.23,1,USD,148.8,66.7284,56,56,CONSTRUCTION WORK,Main and industrial pipelines,ASSEMBLY AND WELDING OF PIPES IN SECTIONS AT THE PIPE WELDING BASE,WELDING OF PIPES BASED ON THE SST-PAU TYPE
RIKA-ME-KARI-RITO_MEKARINE,"Stainless steel support string with two thimbles and sleeves for attaching the main fastener rod to the inclined rod of the insulated console, diameter 0.236 in, length 1.2 m",Material,Steel & Metal,EA,15.82,15.82,15.82,15.82,1,USD,225.01,14.2229,56,56,EQUIPMENT INSTALLATION,"Signaling, centralization, interlocking, and contact network equipment for railw",WORKS ON THE RECONSTRUCTION AND OVERHAUL OF EXISTING CONTACT NETWORKS ON RAILWAY,WORK ON THE RECONSTRUCTION AND OVERHAUL OF THE EXISTING CONTACT NETWORK FOR THE 
KATO-RI-KAME-KASA_KAKAKATO,Slag Portland cement for general construction CEM III 32.5N,Material,Concrete & Cement,ton,133.17,133.17,133.17,133.17,1,USD,2653.13,19.9229,56,56,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",DRAINAGE WELLS,Construction of prefabricated reinforced concrete drop wells
DXME-KANE-KAVO_KAKAPU,"Electric hoists, load capacity 3.2 t",Equipment,Hoists,Machine hours,0.28,0.28,0.28,0.28,1,USD,0.03,0.0975,56,56,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,STRUCTURES OF NUCLEAR POWER PLANT BUILDINGS,Installation of prestressed reinforcement for the prestressing system of the rea
DXME-KADX-MEPU_SAKARI,"Combined-drive backhoe loaders with a module for replacing sleepers during track superstructure construction, excavator weight up to 22.05 ton, working width 36.22 in",Equipment,Excavators,Machine hours,127.33,127.33,127.33,127.33,1,USD,309.16,2.428,56,56,CONSTRUCTION WORK,Railways,SUPERSTRUCTURE OF RAILWAY TRACKS WITH A GAUGE OF 1520 MM,REPLACEMENT OF TRACK SUPERSTRUCTURE ELEMENTS
DXME-KAME-KATO_KARIRI,"Trailed scrapers (with crawler tractor), bucket capacity 7.0 m3",Equipment,Trucks,Machine hours,68.53,68.53,68.53,68.53,1,USD,703.99,10.2727,55,55,CONSTRUCTION WORK,Earthworks,"MECHANIZED SOIL DEVELOPMENT (USING EXCAVATORS, SCRAPERS, BULLDOZERS, GRADERS, HY",SOIL EXCAVATION WITH SCRAPERS
DXME-RIKA-KARI_KAKAME,"Non-self-propelled barges, load capacity 100 tons",Equipment,General,Machine hours,4.8,4.8,4.8,4.8,1,USD,61.28,12.7675,55,55,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORKS PERFORMED IN RIVER CONDITIONS FROM FLOATING EQUIPMENT
DXME-METO-KATO_SATONE,"Vacuum loaders (vacuum cleaners) on a vehicle chassis, filter container volume up to 10.5 CY, capacity up to 26.2 CY/h",Equipment,General,Machine hours,81.19,81.19,81.19,81.19,1,USD,176.37,2.1724,55,55,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORK PERFORMED FROM THE GROUND
MEME-ME-KAME-MEKA,Architraves,Abstract Material,General,LF,1.84,1.84,1.84,1.84,1,USD,277.2,150.6529,55,55,CONSTRUCTION WORK,Precast concrete and reinforced concrete structures,"RESIDENTIAL, PUBLIC, AND ADMINISTRATIVE AND UTILITY BUILDINGS OF INDUSTRIAL ENTE",DEFORMATION JOINTS AND JOINT SEALING
RIKA-ME-KARI-RIME_KAKALIRI,"Galvanized steel assembly for attaching the main rod of the fastener to an inclined console rod with a diameter of up to 2.76 in, fastener die dimensions 125x4.33 in",Material,Steel & Metal,EA,56.47,56.47,56.47,56.47,1,USD,1035.48,18.3367,55,55,EQUIPMENT INSTALLATION,"Signaling, centralization, interlocking, and contact network equipment for railw",CONTACT NETWORKS ON RAILWAY TRANSPORT,CONTACT SUSPENSION INSTALLATION
DXME-KAPU-KATO_KAMETO,"Trailer-mounted percussion-rope drilling rigs and machines, drilling depth up to 656.2 ft, load capacity 3.2 t",Equipment,General,Machine hours,11.02,11.02,11.02,11.02,1,USD,616.88,55.9784,55,55,CONSTRUCTION WORK,Wells,WELL DRILLING,PNEUMATIC DRILLING
DXME-KAPU-KARI_KARIRI,Electricity: consumption 15.68 kW·h/machine-hour,Electricity,Electricity,Machine hours,1.57,1.57,1.57,1.57,1,USD,20.17,12.8469,55,55,CONSTRUCTION WORK,Main and industrial pipelines,CONSTRUCTION OF UNDERPASSES,NON-TRANSPARENT COVERING OF CASINGS
DXME-MENE-KAME_KAKALI,"Mobile power stations, capacity 268 HP (200 kW)",Equipment,General,Machine hours,53.93,53.93,53.93,53.93,1,USD,2993.67,55.5104,55,55,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE WORK PERFORMED IN MARINE CONDITIONS FROM FLOATING VESSELS
KAME-TO-KAME-KANE_KAKATOVO,Protective grease for electrical networks,Material,General,lb,4.02,4.02,4.02,4.02,1,USD,1.35,0.3358,55,55,CONSTRUCTION WORK,Power lines,POWER LINES WITH A VOLTAGE OF 0.38-35 KV AND TRANSFORMER SUBSTATIONS,OVERHEAD POWER LINES WITH A VOLTAGE OF 0.38-35 KV
RIPU-TO-KASA-KAVO,Polymer bends with embedded electric heaters,Abstract Material,General,EA,39.57,39.57,39.57,39.57,1,USD,71.95,1.8182,55,55,CONSTRUCTION WORK,Heat supply and gas pipelines - outdoor networks,GAS PIPELINES IN CITIES AND SETTLEMENTS,ASSEMBLY AND WELDING OF GAS PIPELINES FROM POLYETHYLENE PIPES
RIKA-RI-KADX-KAME_KAKATOME,"Cable joint filling compound, MB-70 grade",Material,Electrical,lb,1.39,1.39,1.39,1.39,1,USD,22.98,16.536,55,55,EQUIPMENT INSTALLATION,Communication equipment,SERVICE COMMUNICATIONS ON RAILWAY TRANSPORT,CABLE MAIN COMMUNICATION LINES
KAVO-ME-KARI-MENE,"Steel screw pile, shaft diameter 3.50 in",Abstract Material,Steel & Metal,EA,1005.47,909.74,1396.94,909.74,3,USD,7624.29,5.7171,55,55,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORK PERFORMED FROM THE GROUND
MERI-ME-KARI-KANE_KAKAPURI,RPP-300 roofing felt,Material,General,SF,0.08,0.08,0.08,0.08,1,USD,66.77,834.5835,55,55,CONSTRUCTION WORK,Precast concrete and reinforced concrete structures,INDUSTRIAL BUILDINGS AND STRUCTURES,UNDERGROUND STRUCTURES
DXME-KAVO-KASA_KASATO,Concrete paving machines on rail forms Base profilers,Equipment,General,Machine hours,15.76,15.76,15.76,15.76,1,USD,15.3,0.9705,55,55,CONSTRUCTION WORK,Motorways,FOUNDATIONS AND COVERINGS MADE OF SOIL REINFORCED WITH BINDING MATERIALS,FOUNDATIONS AND COVERINGS MADE OF SOILS REINFORCED WITH INORGANIC BINDING MATERI
DXME-MEDX-KAME_SAMEKA,"Sludge suction machines, sludge tank capacity 13.1 CY",Equipment,General,Machine hours,40.03,40.03,40.03,40.03,1,USD,378.31,9.4507,55,55,REPAIR AND CONSTRUCTION WORKS,External engineering networks,RECONSTRUCTION AND REPAIR OF OUTDOOR SEWAGE NETWORKS USING NON-DIGGING METHODS,Cleaning the pipe section under the plug
RITO-TO-KATO-KARI_KAMEPUPU,"Seamless hot-rolled steel pipes with chamfered edges, made of steel grades 10, 20, 35, outer diameter 6.61 in, wall thickness 0.315 in",Material,Steel & Metal,LF,21.0,21.0,21.0,21.0,1,USD,196.45,9.3545,55,55,CONSTRUCTION WORK,Tunnels and subways,CLOSED METHOD OF OPERATION,DRIVING INCLINED AND VERTICAL WORKINGS
KASA-ME-KARI-KANE,Reinforced concrete attachments,Abstract Material,Concrete & Cement,CY,667.13,542.01,694.94,694.94,2,USD,567.55,0.82,55,55,CONSTRUCTION WORK,Railways,"SIGNALING, CENTRALIZATION, AND BLOCKING OF RAILWAYS",SUPPORTS
DXME-MELI-KARI_KAMEME,Vacuum units for testing welded joints with a maximum pressure of 6x10 MPa,Equipment,Welding Equip.,Machine hours,0.23,0.23,0.23,0.23,1,USD,2.45,10.6651,55,55,EQUIPMENT INSTALLATION,Process pipelines,TECHNOLOGICAL PIPING IN WORKSHOPS,PIPELINES MADE OF ALLOYED AND HIGH-ALLOY STEEL PIPES
DXME-KAPU-KAME_KALIME,"Drilling rigs for percussion drilling, drilling depth up to 82.0 ft, hole diameter 1.89-2.36 in when operating from mobile compressor units",Equipment,Compressors,Machine hours,23.81,23.81,23.81,23.81,1,USD,424.69,17.8365,55,55,CONSTRUCTION WORK,Wells,WELL DRILLING,PERFORATOR DRILLING
DXME-KAPU-KARI_KARIRI,Horizontal drilling rigs with screw conveyor for pipes with a diameter of 28.35-40.16 in,Equipment,General,Machine hours,13.97,13.97,13.97,13.97,1,USD,179.47,12.8469,55,55,CONSTRUCTION WORK,Main and industrial pipelines,CONSTRUCTION OF UNDERPASSES,NON-TRANSPARENT COVERING OF CASINGS
KAME-PU-KAME-MEKA,Augers,Abstract Material,General,EA,2121.06,2121.06,2121.06,2121.06,1,USD,519.66,0.245,54,54,CONSTRUCTION WORK,Drilling and blasting,OTHER WORKS,LOOSENING OF FROZEN SOILS
DXME-KAME-KASA_METOPU,Electricity: consumption 82.5 kWh/machine-hour,Electricity,Electricity,Machine hours,8.25,8.25,8.25,8.25,1,USD,33.88,4.107,54,54,CONSTRUCTION WORK,Earthworks,"MECHANIZED SOIL DEVELOPMENT (USING EXCAVATORS, SCRAPERS, BULLDOZERS, GRADERS, HY",SOIL EXCAVATION BY EXCAVATORS WITH LOADING ONTO DUMP TRUCKS
DXME-KAME-KASA_METONE,"Electric single-bucket crawler excavators, bucket capacity 10.5 CY",Equipment,Excavators,Machine hours,728.71,728.71,728.71,728.71,1,USD,2159.68,2.9637,54,54,CONSTRUCTION WORK,Earthworks,"MECHANIZED SOIL DEVELOPMENT (USING EXCAVATORS, SCRAPERS, BULLDOZERS, GRADERS, HY",SOIL EXCAVATION BY EXCAVATORS WITH LOADING ONTO DUMP TRUCKS
KAME-LI-MEME-KAPU_KAKARIME,"Welding wire SV08-08A, diameter 0.9 mm",Material,Welding Consumables,ton,1717.28,1717.28,1717.28,1717.28,1,USD,95.72,0.0557,54,54,CONSTRUCTION WORK,Main and industrial pipelines,ASSEMBLY AND WELDING OF PIPELINES ON THE TRACK UNDER NORMAL CONDITIONS,AUTOMATIC WELDING OF PIPE JOINTS ON THE TRACK
KAVO-TO-KAVO-KARI,Angle steel,Abstract Material,Steel & Metal,ton,931.91,931.91,931.91,931.91,1,USD,714.32,0.7665,54,54,CONSTRUCTION WORK,Metal building structures,PHYSICAL PERIMETER PROTECTION MEANS,Installation of physical perimeter protection measures on metal posts
DXME-MEKA-MEKA_KAKAME,Welding systems with internal centering device and automatic multi-head internal system for root welding,Equipment,Welding Equip.,Machine hours,285.69,285.69,285.69,285.69,1,USD,8543.88,29.9061,54,54,CONSTRUCTION WORK,Main and industrial pipelines,ASSEMBLY AND WELDING OF PIPELINES ON THE TRACK UNDER NORMAL CONDITIONS,AUTOMATIC WELDING OF PIPE JOINTS ON THE TRACK
DXME-KAME-KASA_METOPU,"Single-bucket electric crawler excavators, bucket capacity 5.2 m3",Equipment,Excavators,Machine hours,252.76,252.76,252.76,252.76,1,USD,1038.09,4.107,54,54,CONSTRUCTION WORK,Earthworks,"MECHANIZED SOIL DEVELOPMENT (USING EXCAVATORS, SCRAPERS, BULLDOZERS, GRADERS, HY",SOIL EXCAVATION BY EXCAVATORS WITH LOADING ONTO DUMP TRUCKS
MERI-ME-KARI-KANE,Roll roofing materials,Abstract Material,General,SF,0.11,0.11,0.11,0.11,1,USD,29.18,265.2772,54,54,CONSTRUCTION WORK,Roofs,ROOFS,Installation of flat roofs
RIME-ME-KANE-MEKA_KAKAMENE,Power cable with copper conductors SBG 3x50(oz)-1000,Material,Electrical,1000 LF,8911.44,8911.44,8911.44,8911.44,1,USD,338.63,0.038,54,54,EQUIPMENT INSTALLATION,Process pipelines,MISCELLANEOUS WORK RELATED TO PIPE INSTALLATION,Preheating of welded pipe joints
KANE-RI-KASA-KAPU,Standard tiles,Abstract Material,General,SF,0.89,0.47,1.13,1.13,2,USD,33.26,49.3826,54,22,CONSTRUCTION WORK,Finishing works,FACING WORKS,SURFACE COVERING WITH ARTIFICIAL TILES
DXME-MEPU-KALI_KAMEME,"Cement tankers, tank capacity 17.0 CY",Equipment,General,Machine hours,53.76,53.76,53.76,53.76,1,USD,49.08,0.9128,54,54,CONSTRUCTION WORK,Wells,"WELL REINFORCEMENT WITH PIPES, PIPE REMOVAL, FREE DESCENT OR LIFTING OF PIPES FR",Installation of a conductor during column drilling
KAVO-TO-KATO-KASA_KAKAMETO,"Low-carbon galvanized steel wire for various purposes, diameter 1.6 mm",Material,Steel & Metal,ton,1502.31,1502.31,1502.31,1502.31,1,USD,222.01,0.1478,54,54,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,PERFORMANCE OF OTHER WORKS IN CAPACITY STRUCTURES,Erection of cooling tower shells up to 295.3 ft high in sliding formwork
KAME-LI-KAPU-MEME,Hardware,Abstract Material,General,set,2.18,1.62,3.8,1.62,3,USD,119.03,38.5,54,52,CONSTRUCTION WORK,Wooden structures,WOODEN STRUCTURES,"ROOF COVERING STRUCTURES, RAFTERS"
DXME-MELI-KAPU_RIKARI,"External welding systems with two double-arc welding heads, welding speed up to 1.54 m/min, welding current up to 290 A",Equipment,Welding Equip.,Machine hours,103.33,103.33,103.33,103.33,1,USD,19667.64,190.3381,54,54,CONSTRUCTION WORK,Main and industrial pipelines,ASSEMBLY AND WELDING OF PIPELINES ON THE TRACK UNDER NORMAL CONDITIONS,AUTOMATIC WELDING OF PIPE JOINTS ON THE TRACK
KASA-ME-KALI-METO,Panels,Abstract Material,General,EA,413.38,399.7,522.79,399.7,2,USD,987.14,2.1591,54,54,CONSTRUCTION WORK,Precast concrete and reinforced concrete structures,INDUSTRIAL BUILDINGS AND STRUCTURES,"FENCES, GATES AND WICKETS"
RITO-ME-KARI-KAVO,Steel fittings for gas pipelines,Abstract Material,Steel & Metal,EA,174.99,174.99,174.99,174.99,1,USD,174.99,1.0,54,30,CONSTRUCTION WORK,Heat supply and gas pipelines - outdoor networks,GAS PIPELINES IN CITIES AND SETTLEMENTS,CUTTING INTO EXISTING STEEL GAS PIPELINES UNDER GAS PRESSURE
DXME-MELI-KAPU_RIKAME,"External welding systems with two single-arc welding heads, welding speed up to 1.52 m/min, welding current up to 290 A",Equipment,Welding Equip.,Machine hours,56.53,56.53,56.53,56.53,1,USD,1925.36,34.0591,54,54,CONSTRUCTION WORK,Main and industrial pipelines,ASSEMBLY AND WELDING OF PIPELINES ON THE TRACK UNDER NORMAL CONDITIONS,AUTOMATIC WELDING OF PIPE JOINTS ON THE TRACK
RIRI-RI-KARI-KALI,Steel structures for prefabricated reinforced concrete centrifugal power line supports,Abstract Material,Concrete & Cement,ton,2778.42,1745.33,9147.68,2950.69,3,USD,3594.53,1.0273,54,54,CONSTRUCTION WORK,Power lines,OVERHEAD POWER LINES WITH A VOLTAGE OF 35-1150 KV,CENTRIFUGED REINFORCED CONCRETE SUPPORTS VL 35-500 KV
KAME-LI-KAVO-KARI,Surface-active additives,Abstract Material,General,lb,3083.48,3007.0,4383.71,3007.0,2,USD,190183.04,63.2456,54,54,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,ERECTING STRUCTURES IN STANDARD SMALL-PANEL FORMWORK,Construction of monolithic stair landings using small-panel formwork
KAME-RI-KAME-KAME_MEKARINE,"Bitumen, petroleum, road, BND 90/130",Material,Waterproofing,ton,496.33,496.33,496.33,496.33,1,USD,12.13,0.0244,54,54,CONSTRUCTION WORK,Motorways,CONSTRUCTION OF FOUNDATIONS AND COVERINGS,HARD ROAD SURFACES
DXME-KAME-KASA_METONE,Electricity: consumption 171.6 kW·h/machine-hour,Electricity,Electricity,Machine hours,17.16,17.16,17.16,17.16,1,USD,50.86,2.9637,54,54,CONSTRUCTION WORK,Earthworks,"MECHANIZED SOIL DEVELOPMENT (USING EXCAVATORS, SCRAPERS, BULLDOZERS, GRADERS, HY",SOIL EXCAVATION BY EXCAVATORS WITH LOADING ONTO DUMP TRUCKS
RITO-SA-KAME-KAVO_KAKATOSA,"Steel electric welded straight seam and spiral seam pipes, strength class K38, outer diameter 24.80 in, wall thickness 0.394 in",Material,Steel & Metal,LF,73.73,73.73,73.73,73.73,1,USD,1241.27,16.8354,54,54,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORK PERFORMED FROM THE GROUND
RITO-TO-KAME-KARI,Steel casing pipes,Abstract Material,Steel & Metal,LF,15.44,15.44,15.44,15.44,1,USD,1.54,0.1,54,54,CONSTRUCTION WORK,Wells,WELL DRILLING,OTHER TYPES OF DRILLING
KAME-ME-KAME-KADX_KAKARITO,"General-purpose asbestos cord, diameter 2.0-2.5 mm",Material,General,ton,14612.34,14612.34,14612.34,14612.34,1,USD,27568.61,1.8867,54,54,EQUIPMENT INSTALLATION,"Crushing, grinding, enrichment, and agglomeration equipment",AGGLOMERATION EQUIPMENT,AGGLOMERATION MACHINES
RISA-RI-KAME-KANE_MEKAMELI,"Bronze clamp for attaching strings to contact wire, dimensions 47x38x1.10 in",Material,Electrical,EA,7.12,7.12,7.12,7.12,1,USD,1024.68,143.9159,54,54,EQUIPMENT INSTALLATION,"Signaling, centralization, interlocking, and contact network equipment for railw",WORKS ON THE RECONSTRUCTION AND OVERHAUL OF EXISTING CONTACT NETWORKS ON RAILWAY,WORK ON THE RECONSTRUCTION AND OVERHAUL OF THE EXISTING CONTACT NETWORK FOR THE 
KAME-RI-KAME-KAME_MEKARIRI,Bitumen road oil BND 60/90,Material,Waterproofing,ton,504.17,504.17,504.17,504.17,1,USD,29.68,0.0589,54,54,CONSTRUCTION WORK,Tunnels and subways,TRACK DEVICE,TUNNEL TRACK CONSTRUCTION
DXME-RIME-MENE_KAKAME,Electricity: consumption 1.58 kW·h/machine-hour,Electricity,Electricity,Machine hours,0.16,0.16,0.16,0.16,1,USD,0.14,0.7206,53,53,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORK PERFORMED FROM THE GROUND
KAME-LI-KANE-MERI_KAKAKAVO,"PVC insulating tape with adhesive layer on one side for electrical installation and repair work, blue, width 0.591 in, thickness 0.2 mm",Material,Electrical,LF,0.0,0.0,0.0,0.0,0,USD,0.0,142.1536,53,53,EQUIPMENT INSTALLATION,Electrical installations,ELECTRICITY DISTRIBUTION AND ELECTRICAL NETWORKS,OUTDOOR ELECTRIC LIGHTING
KASA-RI-KARI-RIPU,Flexible concrete sheet,Abstract Material,Concrete & Cement,SF,29.54,0.46,370.26,0.46,3,USD,2932.71,21.1294,53,53,CONSTRUCTION WORK,Earthworks,"OTHER TYPES OF EARTHWORKS, PREPARATORY, ACCOMPANYING AND REINFORCEMENT WORKS",REINFORCEMENT OF EARTHEN STRUCTURE SLOPES
MELI-TO-KARI-MEDX,General-purpose fireclay products,Abstract Material,General,ton,432.24,432.24,432.24,432.24,1,USD,641.74,1.4847,53,45,CONSTRUCTION WORK,Gas supply - internal devices,Installation of explosion-proof valves,
DXME-MEVO-KAME_KAKARI,"Mobile screw compressors with internal combustion engines, pressure up to 1.3 MPa (13 atm), capacity up to 15.7 CY/min",Equipment,Compressors,Machine hours,20.68,20.68,20.68,20.68,1,USD,94.59,4.5741,53,53,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE WORK PERFORMED IN MARINE CONDITIONS FROM FLOATING VESSELS
DXME-KAME-KATO_KARIKA,"Trailed scrapers (with crawler tractor), bucket capacity 3.0 m3",Equipment,Trucks,Machine hours,35.44,35.44,35.44,35.44,1,USD,491.2,13.8602,53,53,CONSTRUCTION WORK,Earthworks,"MECHANIZED SOIL DEVELOPMENT (USING EXCAVATORS, SCRAPERS, BULLDOZERS, GRADERS, HY",SOIL EXCAVATION WITH SCRAPERS
KAVO-PU-KARI-KASA,Reinforcing mesh,Abstract Material,General,ton,1051.24,1051.24,1051.24,1051.24,1,USD,55730.56,53.0141,53,53,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",DRAINAGE WELLS,Construction of walls and blades for monolithic reinforced concrete drop shafts
PU_MEKAKA_KANELI,Personnel: 3 person-hours/machine-hours,Equipment,General,Machine hours,68.21,28.92,86.76,86.76,2,USD,249.47,3.2262,53,53,CONSTRUCTION WORK,Railways,SUPERSTRUCTURE OF RAILWAY TRACKS WITH A GAUGE OF 1520 MM,REPLACEMENT OF POINT SWITCHES
KAME-LI-MESA-MEPU_KAKADXRI,"Self-tapping steel screws, oxidized, with countersunk head and cross-shaped slot, pointed, diameter 0.236 in, length 3.54 in",Material,Steel & Metal,lb,1.13,1.13,1.13,1.13,1,USD,47.35,41.9038,53,53,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,OTHER WORKS,Manufacturing of wooden panels for demountable formwork in construction conditio
MEME-ME-KARI-KANE_KAKAKAME,"Round timber (logs) of coniferous species (pine, spruce) unpeeled for piles, length 4.5-13 m, diameter 22-34 cm, grade I-III",Material,Wood & Timber,CY,123.1,123.1,123.1,123.1,1,USD,192.18,1.5612,53,53,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORK PERFORMED FROM THE GROUND
KAME-LI-MESA-MEKA_KAKANENE,SK-1 type steel running staples,Material,Steel & Metal,lb,1.21,1.21,1.21,1.21,1,USD,33.26,27.4865,53,53,CONSTRUCTION WORK,Water supply - outdoor networks,WATER SUPPLY WELLS,Installation of rectangular wells made of prefabricated reinforced concrete
MELI-PU-KATO-KAME_KAKAMERI,"Refractory aluminosilicate fireclay mortar, grade MSH-42",Material,Concrete & Cement,ton,983.69,983.69,983.69,983.69,1,USD,144.28,0.1467,53,53,CONSTRUCTION WORK,Industrial furnaces and pipes,BLOCKING OF BLAST FURNACES,Blast furnace bricklaying
DXME-KAME-KATO_KARITO,"Trailed scrapers (with crawler tractor), bucket capacity 8.0 m3",Equipment,Trucks,Machine hours,95.63,95.63,95.63,95.63,1,USD,845.78,8.8443,53,53,CONSTRUCTION WORK,Earthworks,"MECHANIZED SOIL DEVELOPMENT (USING EXCAVATORS, SCRAPERS, BULLDOZERS, GRADERS, HY",SOIL EXCAVATION WITH SCRAPERS
DXME-RIME-MENE_KAKAME,"Combined electric press shears, nominal force 630 kN, power 7 HP (5 kW)",Equipment,General,Machine hours,1.15,1.15,1.15,1.15,1,USD,0.83,0.7206,53,53,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORK PERFORMED FROM THE GROUND
KAME-LI-KANE-KAME_KAKAPURI,Elastic self-adhesive tapes for guide profiles 50x1181.10 in,Material,General,LF,0.04,0.04,0.04,0.04,1,USD,1.92,47.8719,53,53,CONSTRUCTION WORK,Wooden structures,"PARTITIONS, WALL CLADDING, SUSPENDED CEILINGS MADE OF PLASTERBOARD SHEETS (GKL)",Installation of partitions made of gypsum plasterboard (GKL) with a single metal
DXME-RIME-RIRI_PUPUTO,Electricity: consumption 0.25 kW·h/machine-hour,Electricity,Electricity,Machine hours,0.02,0.02,0.02,0.02,1,USD,0.03,0.8743,53,53,CONSTRUCTION WORK,Temporary prefabricated buildings and structures,INSTALLATION OF INTERNAL ENGINEERING NETWORKS IN TEMPORARY BUILDINGS AND STRUCTU,Installation of heating systems in temporary residential and public buildings
KALI-RI-KANE-KATO,Angle guide profile,Abstract Material,General,LF,121.14,1.12,1583.0,1.12,3,USD,207.52,46.5105,53,45,CONSTRUCTION WORK,Metal building structures,MISCELLANEOUS WORKS,"SURFACE COATING, WELDING, BOLT INSTALLATION AND OTHER WORK"
DXME-RIME-RIRI_PUPUTO,"Universal electromechanical machines for the manufacture of bands, diaphragms, buckles, power 0.75 kW",Equipment,General,Machine hours,0.63,0.63,0.63,0.63,1,USD,0.55,0.8743,53,53,CONSTRUCTION WORK,Temporary prefabricated buildings and structures,INSTALLATION OF INTERNAL ENGINEERING NETWORKS IN TEMPORARY BUILDINGS AND STRUCTU,Installation of heating systems in temporary residential and public buildings
DXME-RIKA-KADX_KAKARI,"Non-self-propelled floating cranes, 17.64 ton",Equipment,Cranes,Machine hours,155.67,155.67,155.67,155.67,1,USD,1578.49,10.14,53,53,CONSTRUCTION WORK,Earthworks,"MECHANIZED SOIL DEVELOPMENT (USING EXCAVATORS, SCRAPERS, BULLDOZERS, GRADERS, HY",SOIL DEVELOPMENT BY HYDRO-MECHANIZATION
RISA-ME-KAPU-KAPU_KAKAKASA,"Track bolts for fastening rails, diameter M22, length 5.31 in, 5.51 in",Material,Fasteners,ton,3135.07,3135.07,3135.07,3135.07,1,USD,0.0,0.0,53,53,CONSTRUCTION WORK,Overhead work,SOIL DEVELOPMENT WITH SINGLE-BUCKET EXCAVATORS,EXCAVATOR SOIL EXCAVATION AND LOADING INTO RAILWAY TRANSPORT
DXME-MEKA-MEKA_KAMEPU,Internal hydraulic centering devices for pipes with a diameter of 47.24 in,Equipment,General,Machine hours,4.56,4.56,4.56,4.56,1,USD,354.47,77.7342,53,53,CONSTRUCTION WORK,Main and industrial pipelines,ASSEMBLY AND WELDING OF PIPES IN SECTIONS AT THE PIPE WELDING BASE,WELDING OF PIPES BASED ON THE SST-PAU TYPE
