resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
MEPU-PU-KARI-KAPU_KAMELISA,"Peinture à l'huile MA-15, minium de fer",Material,General,t,2260.53,2260.53,2260.53,2260.53,1,EUR,12.96,0.015,61,61,TRAVAUX DE CONSTRUCTION,"Travaux de battage, puits de forage, consolidation des sols",TRAVAUX DE PILOTAGE,TRAVAUX DE PILOTAGE EFFECTUÉS EN MILIEU FLUVIAL À PARTIR DE BÂTIMENTS FLOTTANTS
DXME-KANE-KANE_KAPUNE,"Élévateurs à mât unique, capacité de charge jusqu'à 500 kg, hauteur de levage 25 m",Equipment,General,Heures machine,1.19,1.19,1.19,1.19,1,EUR,0.38,0.3166,61,61,TRAVAUX DE CONSTRUCTION,Structures en bois,CONSTRUCTIONS EN BOIS,ANTISEPTIQUE DES CONSTRUCTIONS
KAVO-PU-KATO-KATO_KAKATOLI,"Acier d'armature laminé à chaud à profil périodique, classe A-III, diamètre 32-40 mm",Material,General,t,1483.71,1483.71,1483.71,1483.71,1,EUR,192.23,0.1334,61,61,TRAVAUX DE CONSTRUCTION,Structures monolithiques en béton et en béton armé,CONSTRUCTIONS DE BÂTIMENTS DE CENTRALES NUCLÉAIRES,Construction de murs et de dalles préfabriqués en béton armé pour les bâtiments 
KAME-ME-KARI-KARI_KAKARIME,"Papier électro-isolant en amiante BE, épaisseur 0,2-0,3 mm",Material,General,t,4653.3,4653.3,4653.3,4653.3,1,EUR,66.85,0.0343,61,61,INSTALLATION DE L'ÉQUIPEMENT,"Équipements de concassage, de broyage, d'enrichissement et d'agglomération",ÉQUIPEMENT DE TRI ET D'ENRICHISSEMENT,CYCLONES
RIME-RI-KARI-KAME_KAKARITO,"Fil d'antenne MG, section 4 mm2",Material,General,1000 m,1163.45,1163.45,1163.45,1163.45,1,EUR,6.46,0.0104,61,61,INSTALLATION DE L'ÉQUIPEMENT,Équipements de communication,"COMMUNICATIONS RADIO, RADIODIFFUSION, RADIO et TÉLÉVISION",ÉQUIPEMENT TECHNIQUE ET DE STUDIO DES CENTRES DE TÉLÉVISION ET DES STATIONS DE R
MERI-RI-KATO-KANE_KAKAKAME,Plaque de verrouillage en polyéthylène,Material,General,pièce,16.01,16.01,16.01,16.01,1,EUR,32.03,2.0,60,60,TRAVAUX DE CONSTRUCTION,Chauffage et gazoducs - réseaux extérieurs,CHAUFFAGE - RÉSEAUX EXTÉRIEURS,CONDUITES DANS LES CANALISATIONS ET EN SURFACE
DXME-RIKA-KADX_KAKANE,"Grues flottantes fonctionnant dans des eaux fermées, automotrices, 100 tonnes",Equipment,General,Heures machine,376.1,376.1,376.1,376.1,1,EUR,6536.5,17.3798,60,60,TRAVAUX DE CONSTRUCTION,"Travaux de battage, puits de forage, consolidation des sols",TRAVAUX DE PILOTAGE,TRAVAUX DE PILOTAGE EFFECTUÉS EN MILIEU MARITIME À PARTIR DE BÂTIMENTS FLOTTANTS
MERI-RI-KANE-KANE,Coques en mousse de polyuréthane,Abstract Material,General,compl,29.74,29.74,29.74,29.74,1,EUR,59.48,2.0,60,60,TRAVAUX DE CONSTRUCTION,Chauffage et gazoducs - réseaux extérieurs,CHAUFFAGE - RÉSEAUX EXTÉRIEURS,CONDUITES DANS LES CANALISATIONS ET EN SURFACE
KALI-RI-KANE-KATO_KAMEDXSA,"Profilé en acier galvanisé pour montants, dimensions 50 x 50 mm, épaisseur 0,6 mm",Material,General,m,2.65,2.65,2.65,2.65,1,EUR,712.25,268.65,60,60,TRAVAUX DE CONSTRUCTION,Structures en briques et en blocs,CLOISONS,Installation de cloisons en plaques de plâtre et en béton léger
KAVO-TO-KATO-KASA_KAKAMEME,"Fil d'acier à faible teneur en carbone galvanisé à usage divers, diamètre 1,1 mm",Material,General,t,3368.97,3368.97,3368.97,3368.97,1,EUR,46.71,0.0214,60,60,TRAVAUX DE CONSTRUCTION,Structures monolithiques en béton et en béton armé,CONSTRUCTIONS DE BÂTIMENTS DE CENTRALES NUCLÉAIRES,Injection de canaux de précontrainte dans l'enveloppe de protection du bâtiment 
DXME-MEPU-KALI_KAKAME,"Camions-citernes à bitume, capacité de la citerne 16 m3",Equipment,General,Heures machine,63.31,63.31,63.31,63.31,1,EUR,104.35,1.6483,60,60,TRAVAUX DE CONSTRUCTION,Routes automobiles,CONSTRUCTION DE FONDATIONS ET DE REVÊTEMENTS,REVÊTEMENTS ROUTIERS RIGIDES
DXME-MELI-KARI_KAKAPU,"Appareils à rayons X portables à potentiel constant, plage de réglage de la tension sur le tube à rayons X 70-180 kV, intensité du courant anodique 1-5 mA, épaisseur radiographique jusqu'à 30 mm sur l'acier",Equipment,General,Heures machine,5.61,5.61,5.61,5.61,1,EUR,14.87,2.6502,60,60,TRAVAUX DE CONSTRUCTION,Structures métalliques de construction,TRAVAUX DIVERS,"REVÊTEMENT DE SURFACE, TRAVAUX DE SOUDAGE, POSE DE BOULONS ET AUTRES TRAVAUX"
PU_MEKAKA_KALIDX,Personnel : 8 personnes-heures/machine-heures,Operator,Operators,Heures machine,106.38,106.38,106.38,106.38,1,EUR,1848.82,17.3798,60,60,TRAVAUX DE CONSTRUCTION,"Travaux de battage, puits de forage, consolidation des sols",TRAVAUX DE PILOTAGE,TRAVAUX DE PILOTAGE EFFECTUÉS EN MILIEU MARITIME À PARTIR DE BÂTIMENTS FLOTTANTS
KAME-TO-KARI-KAME_KAKAKATO,Azote liquide technique,Material,General,t,1412.2,1412.2,1412.2,1412.2,1,EUR,120.37,0.0943,60,60,INSTALLATION DE L'ÉQUIPEMENT,Installations électrotechniques,DISPOSITIFS DE DISTRIBUTION ET SOUS-STATIONS,DISPOSITIFS DE DISTRIBUTION OUVERTS 6-750 KV
RITO-VO-KASA-MESA,Pièces moulées en fonte,Abstract Material,General,pièce,44.65,32.2,46.29,46.29,2,EUR,58.32,1.2598,60,60,TRAVAUX DE CONSTRUCTION,Canalisations internes,TUYAUTERIES EN FONTE,Installation de pièces moulées en fonte sous pression
KAVO-TO-KAPU-KARI,Acier rond résistant à la corrosion et à la chaleur,Abstract Material,General,t,5878.5,5878.5,5878.5,5878.5,1,EUR,700.19,0.2045,60,59,TRAVAUX DE CONSTRUCTION,Chauffage et gazoducs - réseaux extérieurs,GAZODUCTS DES VILLES ET DES VILLAGES,PROTECTION ÉLECTROCHIMIQUE DES GAZODUCTS DES VILLES ET DES VILLAGES
KAME-TO-KAPU-KAVO_KAKARIRI,Huile sous vide,Material,General,kg,7.95,7.95,7.95,7.95,1,EUR,0.38,0.0486,59,59,INSTALLATION DE L'ÉQUIPEMENT,Conduites technologiques,CONDUITES TECHNOLOGIQUES D'ATELIER,CONDUITES EN TUBES D'ACIER ALLIÉ ET HAUTEMENT ALLIÉ
KAME-LI-KANE-MERI_KAKAKANE,"Rubans autocollants pour l'étanchéité et l'isolation à base de tissu de verre et de caoutchouc organosilicié pour les travaux d'installation et de réparation électriques, couleur rouge, largeur 26 mm, épaisseur 0,5 mm",Material,General,m,0.95,0.95,0.95,0.95,1,EUR,242.1,255.4532,59,59,INSTALLATION DE L'ÉQUIPEMENT,Installations électrotechniques,CANALISATION D'ÉLECTRICITÉ ET RÉSEAUX ÉLECTRIQUES,LIGNES DE CÂBLES JUSQU'À 500 KV
RIPU-TO-KASA-MESA,Pièces moulées et raccords,Abstract Material,General,pièce,15.35,15.35,15.35,15.35,1,EUR,16.94,1.1033,59,59,TRAVAUX DE CONSTRUCTION,Canalisations internes,CONDUITES EN TUBES PLASTIQUES,Pose de conduites d'alimentation en eau et de chauffage à partir de tuyaux en po
KAVO-ME-KARI-RIKA,Poteaux d'amarrage en fonte,Abstract Material,General,t,11494.14,11494.14,11494.14,11494.14,1,EUR,21441.06,1.8656,59,59,TRAVAUX DE CONSTRUCTION,Structures en béton et en béton armé des ouvrages hydrauliques,CONSTRUCTIONS D'INSTALLATIONS DE TRANSPORT FLUVIAL,Installation de bornes d'amarrage sur les installations de transport fluvial
RIRI-RI-KARI-MEPU,Fil d'acier galvanisé pour lignes aériennes de communication,Abstract Material,General,t,3540.24,3540.24,3540.24,3540.24,1,EUR,0.0,0.0,59,37,TRAVAUX DE CONSTRUCTION,Chemins de fer,"SIGNALISATION, CENTRALISATION ET BLOCAGE DES CHEMINS DE FER",SUSPENSION DES CÂBLES
DXME-KARI-KARI_KAKAME,"Installations de copro sur base tracteur, puissance jusqu'à 110 kW (150 ch)",Equipment,General,Heures machine,41.62,41.62,41.62,41.62,1,EUR,87.99,2.1142,59,59,TRAVAUX DE CONSTRUCTION,"Travaux de battage, puits de forage, consolidation des sols",TRAVAUX DE PILOTAGE,TRAVAUX DE FORAGE RÉALISÉS À PARTIR DU SOL
DXME-MEME-KARI_KANEME,Chariots à chenilles,Equipment,General,Heures machine,6.07,6.07,6.07,6.07,1,EUR,8.96,1.4771,59,59,TRAVAUX DE CONSTRUCTION,Lignes électriques,LIGNES AÉRIENNES DE TRANSPORT D'ÉLECTRICITÉ DE 35 À 1150 KV,CÂBLES ET CÂBLES DE PROTECTION CONTRE LA FOUDRE VL 35-750 KV
RIRI-RI-KARI-KADX,Crochets,Abstract Material,General,kg,1303.68,1303.68,1303.68,1303.68,1,EUR,0.0,0.0,59,59,TRAVAUX DE CONSTRUCTION,Lignes électriques,"LIGNES DE TRANSPORT D'ÉLECTRICITÉ DE 0,38 À 35 KV ET SOUS-STATIONS DE TRANSFORMA","LIGNES AÉRIENNES DE TRANSPORT D'ÉLECTRICITÉ DE 0,38 À 35 KV"
RISA-ME-KAME-KAPU_KAKATORI,"Traverse en bois de conifères, non imprégnée, pour voies ferrées à écartement large, type II",Material,General,pièce,54.3,54.3,54.3,54.3,1,EUR,16.68,0.3073,59,59,TRAVAUX DE CONSTRUCTION,"Travaux de battage, puits de forage, consolidation des sols",TRAVAUX DE PILOTAGE,TRAVAUX DE FORAGE RÉALISÉS À PARTIR DU SOL
KAME-TO-KAME-KANE_KAKATOPU,Graisse cuivre-graphite,Material,General,kg,25.3,25.3,25.3,25.3,1,EUR,39.11,1.6007,59,59,TRAVAUX DE CONSTRUCTION,Forages,FORAGE DE PUITS,AUTRES TYPES DE FORAGE
RINE-ME-KAME-KASA_KAKAMEME,"Tubages en fonte pour métro, diamètre extérieur de l'anneau de 5,5 m à 10,5 m",Material,General,t,4365.1,4365.1,4365.1,4365.1,1,EUR,249002.56,57.0439,59,59,TRAVAUX DE CONSTRUCTION,Tunnels et métros,MÉTHODE DE TRAVAIL FERMÉE,PASSAGE DE PUITS
MERI-RI-KATO-KALI,Revêtement isolant thermique liquide,Abstract Material,General,l,33.87,33.87,33.87,33.87,1,EUR,4771.61,140.862,59,59,TRAVAUX DE CONSTRUCTION,Travaux d'isolation thermique,TRAVAUX D'ISOLATION THERMIQUE,ISOLATION DES SURFACES CHAUDS
DXME-MELI-KAPU_RIPUME,"Extrudeuses manuelles de soudage, puissance 3,5 kW",Equipment,General,Heures machine,1.14,1.14,1.14,1.14,1,EUR,30.51,26.6629,58,58,TRAVAUX DE CONSTRUCTION,Protection des structures et équipements de construction contre la corrosion,REVÊTEMENTS ADHÉSIFS,"Collage de plaques de polyisobutylène d'une épaisseur de 2,5 mm sur une surface "
KAME-LI-MEME-KALI_KAKARIDX,"Électrodes de soudage pour le soudage des aciers faiblement alliés et carbonés É55, diamètre 3 mm",Material,General,t,3904.45,3904.45,3904.45,3904.45,1,EUR,50.92,0.06,58,58,TRAVAUX DE CONSTRUCTION,Voies de tramway,POSE DE VOIES AVEC RAILS DE TRAMWAY ET DE CHEMIN DE FER SUR DES TRAVERSES EN BOI,"Pose de voies par tronçons de 12,5 m sur des sections droites avec des rails de "
DXME-KATO-KANE_KAMEPU,"Chariots de manutention à moteur à combustion interne sur roues pneumatiques, version antidéflagrante, capacité de charge jusqu'à 10 t",Equipment,General,Heures machine,175.74,175.74,175.74,175.74,1,EUR,849.65,4.8345,58,58,TRAVAUX DE CONSTRUCTION,Travaux de creusement de galeries,TRAVAUX DE PERÇAGE DE TUNNELS RÉALISÉS DE MANIÈRE CONVENTIONNELLE,"EXCAVATIONS HORIZONTALES ET LEURS CONNEXIONS, RÉALISÉES À L'AIDE D'EXPLOSIFS"
KATO-RI-KAME-KAME_KAKAKATO,"Ciment Portland sans additif pour la construction générale CEM 0 42,5N",Material,General,t,212.14,212.14,212.14,212.14,1,EUR,91.9,0.4831,58,58,TRAVAUX DE CONSTRUCTION,"Travaux de battage, puits de forage, consolidation des sols",FIXATION DES SOLS,Dispositif de fixation des parois de la fosse à l'aide d'ancrages à injection au
DXME-KANE-KATO_KAPUVO,"Treuils manuels et à levier avec une force de traction de 49,05 kN (5 t)",Equipment,General,Heures machine,0.18,0.18,0.18,0.18,1,EUR,7.11,38.6857,58,58,TRAVAUX DE CONSTRUCTION,Réseaux extérieurs d'alimentation en eau,POSE DE CONDUITES,TUYAUX EN POLYÉTHYLÈNE
DXME-MELI-KAPU_RIPUME,"Électricité : consommation 1,16 kW·h/machine-heure",Electricity,Electricity,Heures machine,0.15,0.15,0.15,0.15,1,EUR,3.96,26.6629,58,58,TRAVAUX DE CONSTRUCTION,Protection des structures et équipements de construction contre la corrosion,REVÊTEMENTS ADHÉSIFS,"Collage de plaques de polyisobutylène d'une épaisseur de 2,5 mm sur une surface "
KAME-LI-MEME-KALI_KAMEVOLI,"Électrodes de soudage pour le soudage des aciers faiblement alliés et au carbone UONI 13/55, E50A, diamètre 2,5 mm",Material,General,t,3384.43,3384.43,3384.43,3384.43,1,EUR,27.89,0.0367,58,58,TRAVAUX DE CONSTRUCTION,Structures métalliques de construction,CONSTRUCTIONS POUR LA CONSTRUCTION DE CONDUITES PRINCIPALES ET INDUSTRIELLES,Fabrication de structures métalliques
KAME-LI-KANE-MEKA_KAKAMEME,"Bandes anticorrosion thermorétractables en polyéthylène avec une couche adhésive sur une face pour l'isolation des tuyauteries, couleur noire, largeur 450 mm, épaisseur 0,7 mm",Material,General,m,6.45,6.45,6.45,6.45,1,EUR,314.08,48.6941,58,58,TRAVAUX DE CONSTRUCTION,Chauffage et gazoducs - réseaux extérieurs,CHAUFFAGE - RÉSEAUX EXTÉRIEURS,CONDUITES DANS LES CANALISATIONS ET EN SURFACE
DXME-MELI-KAPU_KADXME,Brûleurs à gaz à injection,Equipment,General,Heures machine,0.24,0.24,0.24,0.24,1,EUR,22.61,93.9952,58,58,TRAVAUX DE CONSTRUCTION,Travaux de terrassement,"AUTRES TYPES DE TRAVAUX DE TERRASSEMENT, TRAVAUX PRÉPARATOIRES, CONNEXES ET DE R",RENFORCEMENT DES PENTES DES OUVRAGES EN TERRE
MEPU-RI-KAME-KANE_KAKAMERI,"Revêtement émulsion paraffinique filmogène pour travaux routiers, teneur en matières sèches 15-35 %, indice d'hydrogène (pH) 7-9 unités, couleur blanche, jaune",Material,General,t,1718.79,1718.79,1718.79,1718.79,1,EUR,794.93,0.4626,57,57,TRAVAUX DE CONSTRUCTION,Routes automobiles,FONDATIONS ET REVÊTEMENTS EN TERRE RENFORCÉE PAR DES LIANTS,FONDATIONS ET REVÊTEMENTS EN TERRE RENFORCÉS PAR DES LIANTS ORGANIQUES
MEKA-TO-KARI-KARI_KAKAMETO,"Étain, marque O1PCh",Material,General,kg,43.26,43.26,43.26,43.26,1,EUR,29.53,1.1111,57,57,INSTALLATION DE L'ÉQUIPEMENT,Équipements thermiques,AGREGATS A VAPEUR ET A GAZ,TURBINES À VAPEUR FIXES ET INSTALLATIONS À TURBINE À GAZ FIXES
KAME-TO-KAPU-KAVO_KAKARIME,Huile aviation,Material,General,kg,3.0,3.0,3.0,3.0,1,EUR,5.15,1.7165,57,57,INSTALLATION DE L'ÉQUIPEMENT,Équipements des centrales nucléaires,INSTALLATIONS NUCLÉAIRES DE PRODUCTION DE VAPEUR,ÉQUIPEMENT AVEC RÉACTEUR ÉNERGÉTIQUE À GRANDE PUISSANCE À CANAL BOILANT (RBMK)
KALI-RI-KARI-KASA,Selle en acier pour la fixation des supports en bois,Abstract Material,General,pièce,3588.04,5.32,3931.44,3931.44,3,EUR,1355.68,4.325,57,55,TRAVAUX DE CONSTRUCTION,Lignes électriques,LIGNES AÉRIENNES DE TRANSPORT D'ÉLECTRICITÉ DE 35 À 1150 KV,SUPPORTS EN BOIS VL 35-220 KV
MELI-ME-KARI-KATO_KAKATOME,Matériau en rouleau en mullite-silice MCRR-130,Material,General,t,4658.49,4658.49,4658.49,4658.49,1,EUR,107.54,0.1025,57,57,TRAVAUX DE CONSTRUCTION,Travaux d'isolation thermique,PROTECTION CONTRE L'INCENDIE,PROTECTION INCENDIE DES CÂBLES ET DES PASSAGES DE CÂBLES
KAME-TO-KAME-KALI_KAKAKAME,Alcool butylique synthétique,Material,General,t,13192.65,13192.65,13192.65,13192.65,1,EUR,41.36,0.02,57,57,INSTALLATION DE L'ÉQUIPEMENT,Équipements thermiques,AGREGATS A VAPEUR ET A GAZ,TURBINES À VAPEUR FIXES ET INSTALLATIONS À TURBINE À GAZ FIXES
DXME-KAME-KARI_KARIRI,Niveleuses tractées de type lourd,Equipment,General,Heures machine,6.07,6.07,6.07,6.07,1,EUR,25.87,4.2612,57,57,TRAVAUX DE CONSTRUCTION,Travaux de terrassement,"MÉCANISATION DU TRAVAIL DU SOL (À L'AIDE D'EXCAVATRICES, DE RÉCUPÉRATEURS, DE BU",EXCAVATION DU SOL ET INSTALLATION DE DRAINAGES DANS LA CONSTRUCTION DE RÉSEAUX D
MERI-ME-KARI-MERI_KAKAKARI,"Pergamine de toiture, groupe de combustibilité G4, résistance à la rupture dans le sens longitudinal 215 N/50 mm, résistance à la chaleur +80 °C, masse 0,19 kg/m2",Material,General,m2,0.41,0.41,0.41,0.41,1,EUR,95.15,234.0343,57,57,TRAVAUX DE CONSTRUCTION,Structures préfabriquées en béton et en béton armé,BÂTIMENTS ET INSTALLATIONS INDUSTRIELS,DALLES DE REVÊTEMENT ET DE PLANCHER
KAME-LI-KALI-KATO_KAKAKALI,"Cire polyéthylène, non oxydée",Material,General,kg,7.02,7.02,7.02,7.02,1,EUR,9.36,1.3575,57,57,TRAVAUX DE CONSTRUCTION,Travaux de finition,TRAVAUX DE REVÊTEMENT,REVÊTEMENT DE SURFACES AVEC DES CARREAUX ARTIFICIELS
DXME-MERI-KANE_KAMERI,Avertisseurs de collision remorqués (sans tracteur),Equipment,General,Heures machine,1.99,1.99,1.99,1.99,1,EUR,1.51,0.7553,57,57,TRAVAUX DE CONSTRUCTION,Travaux de terrassement,"MÉCANISATION DU TRAVAIL DU SOL (À L'AIDE D'EXCAVATRICES, DE RÉCUPÉRATEURS, DE BU",EXCAVATION ET REMBLAIEMENT POUR VOIES FERRÉES ET ROUTES
RITO-VO-KATO-KANE_KAKAMETO,"Raccord en acier assemblé avec manchon et contre-écrou, diamètre nominal 65 mm",Material,General,pièce,13.61,13.61,13.61,13.61,1,EUR,10.1,0.7421,57,57,TRAVAUX DE CONSTRUCTION,Travaux de construction sous-marine (plongée),"TRAVAUX DE CONSTRUCTION SOUS-MARINE (PLONGÉE) EN MILIEU FLUVIAL (RIVIÈRES, LACS,","POSE DE CONDUITES EN MILIEU FLUVIAL (RIVIÈRES, LACS, RÉSERVOIRS)"
KAME-RI-KATO-KASA,Apprêt,Abstract Material,General,kg,4.98,4.98,4.98,4.98,1,EUR,329.32,66.1077,57,57,TRAVAUX DE CONSTRUCTION,Structures monolithiques en béton et en béton armé,CONSTRUCTIONS DE BÂTIMENTS DE CENTRALES NUCLÉAIRES,Étanchéité de la partie souterraine des bâtiments et des structures des centrale
KAVO-RI-KARI-MEME_KAKARIVO,"Câble à double torsion TK, structure 6x37(1+6+12+18)+1 o.s., marque B, en fil galvanisé du groupe Zh, groupe de marquage 1570-1770 N/mm2, diamètre 5,0 mm",Material,Steel & Metal,10 m,14.98,14.98,14.98,14.98,1,EUR,20.01,1.3358,57,57,TRAVAUX DE CONSTRUCTION,Travaux de construction sous-marine (plongée),"TRAVAUX DE CONSTRUCTION SOUS-MARINE (PLONGÉE) EN MILIEU FLUVIAL (RIVIÈRES, LACS,","POSE DE CONDUITES EN MILIEU FLUVIAL (RIVIÈRES, LACS, RÉSERVOIRS)"
KAVO-TO-KARI-KAME_KAKAPUME,"Rubans d'emballage en acier, souples, précision normale en épaisseur et en largeur 0,7 x 20-50 mm",Material,General,t,1945.36,1945.36,1945.36,1945.36,1,EUR,288.68,0.2192,56,56,TRAVAUX DE CONSTRUCTION,Bâtiments et structures temporaires démontables,INSTALLATION DE RÉSEAUX D'INGÉNIERIE INTÉRIEURS DANS LES BÂTIMENTS ET STRUCTURES,Installation d'un système de chauffage dans des bâtiments temporaires à usage ré
RIPU-TO-KATO-KAME_KARIMEDX,"Tube thermorétractable en polyéthylène coloré, TUT 60/30",Material,Pipes & Fittings,m,4.13,4.13,4.13,4.13,1,EUR,40.11,9.7036,56,56,INSTALLATION DE L'ÉQUIPEMENT,Installations électrotechniques,LIGNES DE CÂBLES ET ÉQUIPEMENT ÉLECTRIQUE POUR INSTALLATIONS SPÉCIALES,LIGNES CÂBLÉES ET ÉQUIPEMENTS ÉLECTRIQUES DES CENTRALES NUCLÉAIRES ET DES BÂTIME
DXME-KANE-KAVO_KAKAPU,"Électricité : consommation 0,26 kW·h/machine-heure",Electricity,Electricity,Heures machine,0.03,0.03,0.03,0.03,1,EUR,0.02,0.1427,56,56,TRAVAUX DE CONSTRUCTION,Structures monolithiques en béton et en béton armé,CONSTRUCTIONS DE BÂTIMENTS DE CENTRALES NUCLÉAIRES,Montage d'armatures précontraintes du système de précontrainte de l'enceinte de 
DXME-MEKA-KATO_KAKAME,"Chargeuses à bitume, capacité de charge 4 t",Equipment,General,Heures machine,36.31,36.31,36.31,36.31,1,EUR,167.46,4.612,56,56,TRAVAUX DE CONSTRUCTION,Structures monolithiques en béton et en béton armé,EXÉCUTION D'AUTRES TRAVAUX DANS DES INSTALLATIONS DE STOCKAGE,Installation de joints de dilatation dans les réservoirs
DXME-RIKA-MEKA_KAKAME,"Plates-formes flottantes démontables, capacité de charge 3,5 t",Equipment,General,Heures machine,16.09,16.09,16.09,16.09,1,EUR,164.47,10.2246,56,56,TRAVAUX DE CONSTRUCTION,"Travaux de battage, puits de forage, consolidation des sols",TRAVAUX DE PILOTAGE,TRAVAUX DE PILOTAGE EFFECTUÉS EN MILIEU FLUVIAL À PARTIR DE BÂTIMENTS FLOTTANTS
KASA-ME-KATO-MENE,Structures préfabriquées en béton armé,Abstract Material,Steel & Metal,pièce,1774.98,1774.98,1774.98,1774.98,1,EUR,84843.86,47.8,56,56,TRAVAUX DE CONSTRUCTION,Structures préfabriquées en béton et en béton armé,BÂTIMENTS ET INSTALLATIONS INDUSTRIELS,"Poutres, traverses et linteaux"
DXME-KANE-KANE_KAPUSA,"Élévateurs à mât unique, capacité de charge jusqu'à 500 kg, hauteur de levage 15 m",Equipment,General,Heures machine,1.06,1.06,1.06,1.06,1,EUR,0.22,0.2153,56,56,TRAVAUX DE CONSTRUCTION,Structures préfabriquées en béton et en béton armé,"BÂTIMENTS RÉSIDENTIELS, PUBLICS ET ADMINISTRATIFS DES ENTREPRISES INDUSTRIELLES",JOINTS DE DÉFORMATION ET ÉTANCHÉITÉ DES JOINTS
KAME-LI-KANE-KAPU_KAKAKASA,"Bandes de renfort en fibre de verre avec couche adhésive pour joints de matériaux en feuilles, largeur 50 mm",Material,General,100 m,6.16,6.16,6.16,6.16,1,EUR,22.78,3.7647,56,56,TRAVAUX DE CONSTRUCTION,Toitures,TOITURES,"Installation d'un pare-neige, mise en place d'un système de fonte de neige et d'"
KAVO-PU-KARI-KASA_MEKAKAKA,"Treillis soudé léger en fil d'armature de classe Vp-1, type 4",Material,General,t,1653.85,1653.85,1653.85,1653.85,1,EUR,227.49,0.1464,56,56,TRAVAUX DE CONSTRUCTION,Structures préfabriquées en béton et en béton armé,BÂTIMENTS ET INSTALLATIONS INDUSTRIELS,DALLES DE REVÊTEMENT ET DE PLANCHER
DXME-MEKA-MEKA_KAMETO,Centrateurs hydrauliques internes pour tuyaux de 900 à 1 000 mm de diamètre,Equipment,General,Heures machine,2.84,2.84,2.84,2.84,1,EUR,120.23,42.2714,56,56,TRAVAUX DE CONSTRUCTION,Conduites principales et industrielles,ASSEMBLAGE ET SOUDAGE DE TUBES EN SECTION SUR UNE BASE DE SOUDAGE DE TUBES,SOUFFLAGE DE TUBES DE TYPE SST-PAU
RIKA-ME-KARI-RITO_MEKARINE,"Câble de soutien en acier inoxydable avec deux cosses et douilles pour la fixation de la tige principale du dispositif de fixation à la tige inclinée de la console isolée, diamètre 6 mm, longueur 1,2 m",Material,General,pièce,21.68,21.68,21.68,21.68,1,EUR,207.48,9.5714,56,56,INSTALLATION DE L'ÉQUIPEMENT,"Équipement de signalisation, de centralisation, de verrouillage et de réseau de ",TRAVAUX DE RECONSTRUCTION ET DE RÉNOVATION DES RÉSEAUX DE CONTACT EXISTANTS SUR ,TRAVAUX DE RECONSTRUCTION ET DE RÉNOVATION EN PROFONDEUR DU RÉSEAU DE CONTACT EX
KATO-RI-KAME-KASA_KAKAKATO,"Ciment Portland au laitier pour la construction générale CEM III 32,5N",Material,General,t,201.07,201.07,201.07,201.07,1,EUR,4753.12,23.6389,56,56,TRAVAUX DE CONSTRUCTION,"Travaux de battage, puits de forage, consolidation des sols",PUITS DE DRAINAGE,Construction de murs en béton armé préfabriqué pour puits de descente
DXME-KANE-KAVO_KAKAPU,"Palans électriques, capacité de charge 3,2 t",Equipment,General,Heures machine,0.36,0.36,0.36,0.36,1,EUR,0.05,0.1427,56,56,TRAVAUX DE CONSTRUCTION,Structures monolithiques en béton et en béton armé,CONSTRUCTIONS DE BÂTIMENTS DE CENTRALES NUCLÉAIRES,Montage d'armatures précontraintes du système de précontrainte de l'enceinte de 
DXME-KADX-MEPU_SAKARI,"Pelles-chargeuses à chenilles combinées avec module pour le remplacement des traverses lors de la construction de la superstructure de la voie, poids de la pelle jusqu'à 20 t, largeur de prise 920 mm",Equipment,General,Heures machine,162.45,162.45,162.45,162.45,1,EUR,248.28,1.5284,56,56,TRAVAUX DE CONSTRUCTION,Chemins de fer,STRUCTURE SUPÉRIEURE DES VOIES FERRÉES À ÉCARTEMENT DE 1520 MM,REMPLACEMENT DES ÉLÉMENTS DE LA SUPERSTRUCTURE DE LA VOIE
DXME-KAME-KATO_KARIRI,"Racleurs tractés (avec tracteur à chenilles), capacité du godet 7,0 m3",Equipment,General,Heures machine,87.42,87.42,87.42,87.42,1,EUR,1174.62,13.436,55,55,TRAVAUX DE CONSTRUCTION,Travaux de terrassement,"MÉCANISATION DU TRAVAIL DU SOL (À L'AIDE D'EXCAVATRICES, DE RÉCUPÉRATEURS, DE BU",EXPLOITATION DU SOL À L'AIDE DE RÉCUPÉRATEURS
DXME-RIKA-KARI_KAKAME,"Barges non motorisées, capacité de charge 100 t",Equipment,General,Heures machine,6.12,6.12,6.12,6.12,1,EUR,106.15,17.3353,55,55,TRAVAUX DE CONSTRUCTION,"Travaux de battage, puits de forage, consolidation des sols",TRAVAUX DE PILOTAGE,TRAVAUX DE PILOTAGE EFFECTUÉS EN MILIEU FLUVIAL À PARTIR DE BÂTIMENTS FLOTTANTS
DXME-METO-KATO_SATONE,"Chargeurs à vide (aspirateurs) sur châssis de voiture, volume du conteneur filtrant jusqu'à 8 m3, débit jusqu'à 20 m3/h",Equipment,General,Heures machine,103.58,103.58,103.58,103.58,1,EUR,734.38,7.0904,55,55,TRAVAUX DE CONSTRUCTION,"Travaux de battage, puits de forage, consolidation des sols",TRAVAUX DE PILOTAGE,TRAVAUX DE FORAGE RÉALISÉS À PARTIR DU SOL
