resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
DXME-KAVO-KARI_KAKAME,"Auto-asphalt mixers, tank capacity 3500 l",Equipment,General,Machine hours,26.93,26.93,26.93,26.93,1,CAD,37.71,1.4003,88,88,CONSTRUCTION WORK,Motorways,FOUNDATIONS AND COVERINGS MADE OF SOIL REINFORCED WITH BINDING MATERIALS,FOUNDATIONS AND COVERINGS MADE OF SOILS REINFORCED WITH ORGANIC BINDING MATERIAL
DXME-KADX-KATO_KAKAME,"Dump cars (dumptrucks), load capacity 136 t",Equipment,Trucks,Machine hours,28.5,28.5,28.5,28.5,1,CAD,2402.22,84.2862,88,88,CONSTRUCTION WORK,Overhead work,SOIL DEVELOPMENT WITH SINGLE-BUCKET EXCAVATORS,EXCAVATOR SOIL EXCAVATION AND LOADING INTO RAILWAY TRANSPORT
RIKA-ME-KARI-MEVO_KAKAKATO,"Nylon cable ties, non-opening, TO.NE x 250 mm",Material,Electrical,100 pcs,2.43,2.43,2.43,2.43,1,CAD,1.22,0.5032,88,88,EQUIPMENT INSTALLATION,"Signaling, centralization, interlocking, and contact network equipment for railw","SIGNALING, CENTRALIZATION, AND LOCKING EQUIPMENT FOR RAILWAYS","CONTROL ROOM, ELECTRICAL CENTRALIZATION AND AUTO-BLOCKING"
DXME-KANE-KASA_KAMENE,"Forklift trucks, load capacity 5 t",Equipment,Trucks,Machine hours,25.87,25.87,25.87,25.87,1,CAD,23.27,0.8995,88,88,CONSTRUCTION WORK,Protection of building structures and equipment from corrosion,PREPARATORY WORK,Roughening to ensure adhesion to previously primed or painted surfaces
DXME-KASA-KAME_KAMEVO,Electricity: consumption LI.VOPU kWh/machine-hour,Electricity,Electricity,Machine hours,1.05,1.05,1.05,1.05,1,CAD,40.92,39.1333,87,87,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,ERECTING STRUCTURES IN STANDARD SMALL-PANEL FORMWORK,Construction of monolithic stair landings using small-panel formwork
DXME-KASA-KAME_KAMEVO,"Tower cranes, lifting capacity 10 t",Equipment,Cranes,Machine hours,25.76,25.76,25.76,25.76,1,CAD,1008.08,39.1333,87,87,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,ERECTING STRUCTURES IN STANDARD SMALL-PANEL FORMWORK,Construction of monolithic stair landings using small-panel formwork
RIKA-ME-KARI-RITO_KAKAMEME,"Permanent markers, black, line width KA.TO mm",Material,General,10 pcs,24.44,24.44,24.44,24.44,1,CAD,0.72,0.0433,87,87,EQUIPMENT INSTALLATION,"Signaling, centralization, interlocking, and contact network equipment for railw","SIGNALING, CENTRALIZATION, AND LOCKING EQUIPMENT FOR RAILWAYS","CONTROL ROOM, ELECTRICAL CENTRALIZATION AND AUTO-BLOCKING"
RISA-ME-KAPU-KAPU_KAKAKARI,"Track bolts for fastening rails, diameter M24, length 140 mm, 160 mm, with nut diameter M24",Material,Fasteners,t,4107.44,4107.44,4107.44,4107.44,1,CAD,804.26,0.23,87,87,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORK PERFORMED FROM THE GROUND
KAME-LI-MELI-KANE,Cutting discs,Abstract Material,General,pcs,672.35,672.35,672.35,672.35,1,CAD,654.43,1.0419,87,81,CONSTRUCTION WORK,Earthworks,"OTHER TYPES OF EARTHWORKS, PREPARATORY, ACCOMPANYING AND REINFORCEMENT WORKS",EXCAVATION OF PERMANENTLY FROZEN AND ROCKY SOILS
KAME-LI-MESA-KANE_KAKANEPU,"Steel finishing nails, diameter ME.NE mm, length 25 mm",Material,Steel & Metal,t,2565.59,2565.59,2565.59,2565.59,1,CAD,6.12,0.0233,87,87,CONSTRUCTION WORK,Finishing works,PLASTERING,INTERIOR SURFACE PLASTERING
KAME-LI-MELI-KALI_KAKASARI,"Straight profile grinding wheel, grinding material grade 25A, dimensions 150x20x32 mm",Material,General,pcs,7.65,7.65,7.65,7.65,1,CAD,16.53,2.1616,87,87,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,STRUCTURES OF NUCLEAR POWER PLANT BUILDINGS,Injection of channel formers for the reactor building protective shell prestress
KAME-RI-KATO-KATO_KAKAMEPU,"Hot bitumen roofing mastic MBK-G-55, MBK-G-65, MBK-G-75, MBK-G-85, MBK-G-100",Material,Waterproofing,t,835.89,835.89,835.89,835.89,1,CAD,66.15,0.0993,86,86,CONSTRUCTION WORK,Brick and block structures,"STONE STRUCTURES, WATERPROOFING AND FOUNDATION BASES","Construction of foundations, masonry walls"
KAPU-TO-KAME-MERI_KAKAKATO,"Masonry mortar, cement-lime, M50",Material,Concrete & Cement,m3,135.47,135.47,135.47,135.47,1,CAD,332.92,2.5788,86,86,CONSTRUCTION WORK,Precast concrete and reinforced concrete structures,INDUSTRIAL BUILDINGS AND STRUCTURES,COLUMNS AND CAPITALS
KAME-LI-MESA-KATO_KAKATOME,"Galvanized steel bolts with hexagonal heads and galvanized hexagonal nuts, bolt and nut thread diameter M6, bolt length 12-60 mm",Material,Steel & Metal,kg,4.84,4.84,4.84,4.84,1,CAD,1.23,0.2554,85,85,CONSTRUCTION WORK,Roofs,ROOFS,Installation of roll steel roofs on a base of cement-chipboard panels on a metal
KAME-LI-MESA-KARI,Anchor bolts,Abstract Material,Fasteners,pcs,3623.23,50.58,3709.32,3709.32,2,CAD,220.33,6.738,85,85,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,OTHER WORKS,Installation of anchor bolts
KAME-TO-KAME-KANE_KAKARIRI,Emulsol lubricant,Material,General,kg,2.39,2.39,2.39,2.39,1,CAD,140.36,59.458,85,85,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",SOIL STABILIZATION,Construction of trenches under clay mortar
RISA-RI-KAME-KANE_KAKAKATO,End collet clamp KS-086,Material,General,pcs,177.22,177.22,177.22,177.22,1,CAD,1180.08,6.6588,85,85,EQUIPMENT INSTALLATION,"Signaling, centralization, interlocking, and contact network equipment for railw",CONTACT NETWORKS ON RAILWAY TRANSPORT,CONTACT SUSPENSION INSTALLATION
DXME-MEPU-KATO_KAKAPU,"Dump trucks, load capacity up to 30 tons",Equipment,Trucks,Machine hours,41.58,41.58,41.58,41.58,1,CAD,593.95,14.2856,85,85,CONSTRUCTION WORK,Overhead work,SOIL DEVELOPMENT WITH SINGLE-BUCKET EXCAVATORS,EXCAVATION AND LOADING OF SOIL BY EXCAVATORS INTO DUMP TRUCKS
KAME-TO-KASA-RITO_KAKANEME,"Caustic soda, grade TD, technical",Material,General,t,4707.74,4707.74,4707.74,4707.74,1,CAD,7.42,0.012,85,85,CONSTRUCTION WORK,Waterproofing works in hydraulic structures,WATERPROOFING WORKS IN RIVER HYDRAULIC STRUCTURES,MANUFACTURE OF WATERPROOFING MATERIALS
MEKA-RI-KARI-KALI_KAMERIRI,"Brass wire L68, round, hard, normal precision, diameter ME.SA mm",Material,Electrical,t,44441.18,44441.18,44441.18,44441.18,1,CAD,2879.84,0.0651,84,84,CONSTRUCTION WORK,Finishing works,FACING WORKS,SURFACE COVERING WITH ARTIFICIAL TILES
KAPU-TO-KARI-METO_KAMEKAVO,"Dry cement-sand mixtures for installation and masonry, aggregate size no more than TO.SA mm, class B7.5 (M100), F50",Material,Concrete & Cement,t,145.91,145.91,145.91,145.91,1,CAD,548.32,3.7579,84,84,CONSTRUCTION WORK,Precast concrete and reinforced concrete structures,"RESIDENTIAL, PUBLIC, AND ADMINISTRATIVE AND UTILITY BUILDINGS OF INDUSTRIAL ENTE",BASEMENT WALL BLOCKS
DXME-RIKA-MENE_KAKAPU,"Self-propelled self-unloading dredgers with a bottom opening system, cargo hold capacity 250 m3",Equipment,General,Machine hours,486.59,486.59,486.59,486.59,1,CAD,2427.32,4.9885,84,84,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,TRANSPORTATION OF SOIL BY SELF-PROPELLED BARGES
DXME-RIKA-MENE_KAKAVO,"Self-propelled self-unloading barges with a bottom opening system, cargo hold capacity 700 m3",Equipment,General,Machine hours,737.89,737.89,737.89,737.89,1,CAD,3003.21,4.07,84,84,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,TRANSPORTATION OF SOIL BY SELF-PROPELLED BARGES
DXME-RIKA-MENE_KAKANE,"Self-propelled self-unloading barges with a bottom opening system, cargo hold capacity 500 m3",Equipment,General,Machine hours,626.19,626.19,626.19,626.19,1,CAD,2677.87,4.2764,84,84,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,TRANSPORTATION OF SOIL BY SELF-PROPELLED BARGES
DXME-RIKA-MENE_KAKASA,"Self-propelled self-unloading barges with a bottom hull opening system, cargo hold capacity 400 m3",Equipment,General,Machine hours,570.36,570.36,570.36,570.36,1,CAD,2542.29,4.4574,84,84,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,TRANSPORTATION OF SOIL BY SELF-PROPELLED BARGES
DXME-KALI-KAVO_KARISA,Electricity: consumption KA.SA kW·h/machine-hour,Electricity,Electricity,Machine hours,0.07,0.07,0.07,0.07,1,CAD,1.86,27.7389,84,84,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,OTHER WORKS,Shotcrete application on concrete surfaces
DXME-KALI-KAVO_KARISA,"Mobile mortar mixers, drum capacity 250 l",Equipment,General,Machine hours,0.3,0.3,0.3,0.3,1,CAD,8.4,27.7389,84,84,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,OTHER WORKS,Shotcrete application on concrete surfaces
DXME-RIME-MEKA_KAKAPU,Hammers for use with mobile compressor units,Equipment,Compressors,Machine hours,0.12,0.12,0.12,0.12,1,CAD,8.59,69.622,84,84,CONSTRUCTION WORK,Tunnels and subways,CLOSED METHOD OF OPERATION,SHAFT PASSAGE
DXME-RIKA-MENE_KAKALI,"Self-propelled self-unloading barges with a bottom opening system, cargo hold capacity 600 m3",Equipment,General,Machine hours,682.05,682.05,682.05,682.05,1,CAD,2834.82,4.1563,84,84,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,TRANSPORTATION OF SOIL BY SELF-PROPELLED BARGES
RISA-RI-KAME-MEME_KAKAKANE,Polymer clamps,Material,General,1000 pcs,570.61,570.61,570.61,570.61,1,CAD,46.22,0.0849,84,84,EQUIPMENT INSTALLATION,"Signaling, centralization, interlocking, and contact network equipment for railw",CONTACT NETWORKS ON RAILWAY TRANSPORT,CONTACT SUSPENSION INSTALLATION
DXME-RIKA-MENE_KAMEKA,"Self-propelled self-unloading barges with a bottom opening system, cargo hold capacity 1000 m3",Equipment,General,Machine hours,905.4,905.4,905.4,905.4,1,CAD,3546.05,3.9165,84,84,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,TRANSPORTATION OF SOIL BY SELF-PROPELLED BARGES
DXME-RIKA-MENE_KAKADX,"Self-propelled self-unloading barges with a bottom opening system, cargo hold capacity 850 m3",Equipment,General,Machine hours,821.63,821.63,821.63,821.63,1,CAD,3269.71,3.9795,84,84,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,TRANSPORTATION OF SOIL BY SELF-PROPELLED BARGES
KARI-RI-KAPU-KAME,Sand ballast,Abstract Material,Aggregates,m3,51.39,51.39,51.39,51.39,1,CAD,7419.45,144.3726,83,83,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORK PERFORMED FROM THE GROUND
DXME-KAPU-KAME_KASATO,"Self-propelled rotary drilling rigs, drilling depth up to 50 m, hole diameter 105 mm",Equipment,General,Machine hours,7.83,7.83,7.83,7.83,1,CAD,366.72,46.8493,83,83,CONSTRUCTION WORK,Drilling and blasting,LOOSENING ROCK SOILS WITH WELL CHARGES,LOOSENING OF ROCKY SOILS WITH BOREHOLE CHARGES IN TRENCHES AND EXCAVATIONS
MEPU-PU-KARI-KAPU_KARITORI,"MA-22 oil paint, colored",Material,Paint & Coatings,t,2832.83,2832.83,2832.83,2832.83,1,CAD,3.57,0.0,83,83,CONSTRUCTION WORK,Temporary prefabricated buildings and structures,INSTALLATION OF INTERNAL ENGINEERING NETWORKS IN TEMPORARY BUILDINGS AND STRUCTU,Installation of heating systems in temporary residential and public buildings
DXME-KADX-MERI_MEKATO,Drilling and grinding machines,Equipment,General,Machine hours,0.11,0.11,0.11,0.11,1,CAD,3.43,31.3982,83,83,CONSTRUCTION WORK,Railways,SUPERSTRUCTURE OF RAILWAY TRACKS WITH A GAUGE OF 1520 MM,LAYING AND DISMANTLING OF TRACKS
DXME-KATO-KARI_KAKAME,"Portable fans for normalizing the air environment in confined spaces, capacity up to 1000 m3/h",Equipment,General,Machine hours,0.22,0.22,0.22,0.22,1,CAD,2.29,10.6002,83,83,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORK PERFORMED FROM THE GROUND
KAVO-ME-KARI-KANE,Cast iron manhole covers,Abstract Material,Steel & Metal,pcs,143.42,129.54,509.06,129.54,2,CAD,1588.65,4.1172,82,80,CONSTRUCTION WORK,Precast concrete and reinforced concrete structures,ENGINEERING HEATING NETWORK STRUCTURES,"Construction of chambers with walls, fixed shield supports, and channel floor sl"
KAME-TO-KASA-MENE,Reagents,Abstract Material,General,kg,2903.13,2884.49,4413.13,2884.49,2,CAD,0.0,0.0,82,82,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",SOIL STABILIZATION,Silicification and resinization
DXME-KALI-KALI_KAMEME,"Solution pumps, capacity 4 m3/h",Equipment,Pumps,Machine hours,0.53,0.53,0.53,0.53,1,CAD,3.86,7.2532,82,82,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",DRAINAGE WELLS,Preparation and delivery of clay mortar to the space behind the well wall during
KAME-LI-MESA-KALI_KAKAKANE,Steel mounting dowels,Material,Steel & Metal,10 pcs,1.11,1.11,1.11,1.11,1,CAD,4.3,3.8766,82,82,CONSTRUCTION WORK,Brick and block structures,"STONE STRUCTURES, WATERPROOFING AND FOUNDATION BASES",Installation of waterproofing for walls and foundations using roll-type bitumen-
DXME-KAPU-KAME_KAPUME,Lightweight drilling hammers for use with mobile compressor units,Equipment,Compressors,Machine hours,0.39,0.39,0.39,0.39,1,CAD,0.95,2.4157,82,82,CONSTRUCTION WORK,Drilling and blasting,OTHER WORKS,"CRUSHING OF OVERSIZED SOIL PIECES WITH SHAFT CHARGES USING SHAFT, WELL, AND CHAM"
DXME-RIME-MERI_KAKAPU,Electric shears,Equipment,General,Machine hours,0.09,0.09,0.09,0.09,1,CAD,0.04,0.4532,82,82,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,STRUCTURES OF NUCLEAR POWER PLANT BUILDINGS,Manufacture of reinforced concrete blocks
KARI-RI-KAPU-KATO,Sand-gravel mixture or crushed stone-sand mixture with optimal particle size distribution,Abstract Material,Aggregates,m3,42.92,42.92,42.92,42.92,1,CAD,4200.06,97.8688,82,82,CONSTRUCTION WORK,Metal building structures,PHYSICAL PERIMETER PROTECTION MEANS,Installation and configuration of forced vehicle stopping devices
DXME-KALI-KALI_KAMEME,Electricity: consumption KA.NENE kW·h/machine-hour,Electricity,Electricity,Machine hours,0.09,0.09,0.09,0.09,1,CAD,1.38,7.2532,82,82,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",DRAINAGE WELLS,Preparation and delivery of clay mortar to the space behind the well wall during
DXME-RIME-MERI_KAKAPU,Electricity: consumption KA.RITO kW·h/machine-hour,Electricity,Electricity,Machine hours,0.03,0.03,0.03,0.03,1,CAD,0.02,0.4532,82,82,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,STRUCTURES OF NUCLEAR POWER PLANT BUILDINGS,Manufacture of reinforced concrete blocks
DXME-METO-KAME_KASAME,"Tractors with road sweepers, power 60 kW (82 hp)",Equipment,Trucks,Machine hours,16.81,16.81,16.81,16.81,1,CAD,10.64,0.633,82,82,CONSTRUCTION WORK,Motorways,PREPARATION OF EXISTING FOUNDATIONS AND COVERINGS FOR BLACK CRUSHED STONE (GRAVE,CORRECTION OF THE PROFILE OF THE FOUNDATIONS
DXME-METO-KATO_KAPUME,"Tank trucks, volume 8 m3",Equipment,Trucks,Machine hours,38.65,38.65,38.65,38.65,1,CAD,97.32,2.5179,82,82,CONSTRUCTION WORK,Wells,WELL DRILLING,OTHER TYPES OF DRILLING
MEPU-SA-KARI-KARI_KAMEKARI,Window putty based on drying oil,Material,Glass,t,3014.81,3014.81,3014.81,3014.81,1,CAD,129.82,0.0647,81,81,CONSTRUCTION WORK,Finishing works,GLASSWORK,"GLASSING OF WOODEN WINDOW FRAMES, SASHES, DOOR LEAVES, AND SHOWCASES IN RESIDENT"
KASA-ME-KAVO-KAME,Reinforced concrete blocks,Abstract Material,Concrete & Cement,m3,700.77,550.51,727.01,727.01,3,CAD,15416.2,23.2116,80,80,CONSTRUCTION WORK,Earthworks,"OTHER TYPES OF EARTHWORKS, PREPARATORY, ACCOMPANYING AND REINFORCEMENT WORKS",REINFORCEMENT OF EARTHEN STRUCTURE SLOPES
KAME-TO-KASA-MENE_KAKAMERI,"Technical calcium chloride, grade I",Material,General,t,1845.16,1845.16,1845.16,1845.16,1,CAD,373.2,0.3442,80,80,CONSTRUCTION WORK,Floors,FLOORS,Installation of polymer-cement coatings
KAME-LI-MESA-KALI_KAMESARI,"Plastic dowels with screws, diameter 6 mm, length 35 mm, screw diameter TO.SA mm, screw length 50 mm",Material,Fasteners,100 pcs,1.94,1.94,1.94,1.94,1,CAD,4.67,2.4133,80,80,CONSTRUCTION WORK,Brick and block structures,"STONE STRUCTURES, WATERPROOFING AND FOUNDATION BASES",Installation of drainage systems
KAME-TO-KASA-RITO_KAMERIDX,"Technical sodium fluoride, grade A, type I",Material,General,t,7633.42,7633.42,7633.42,7633.42,1,CAD,28.04,0.016,80,80,CONSTRUCTION WORK,Brick and block structures,EXTERNAL AND INTERNAL SCAFFOLDING,Manufacture of wooden parts for suspended scaffolding
KAME-LI-MEME-KAPU_KAKALIRI,"Uncoated welding wire SV-08G2S, diameter 4 mm",Material,Welding Consumables,t,3073.17,3073.17,3073.17,3073.17,1,CAD,46.12,0.0892,80,80,CONSTRUCTION WORK,Precast concrete and reinforced concrete structures,"RESIDENTIAL, PUBLIC, AND ADMINISTRATIVE AND UTILITY BUILDINGS OF INDUSTRIAL ENTE",COLUMNS
MEPU-ME-KAPU-KARI_KAKAMEME,"Adhesive, grade 88-H",Material,General,kg,11.14,11.14,11.14,11.14,1,CAD,20.59,2.2666,80,80,CONSTRUCTION WORK,Precast concrete and reinforced concrete structures,CHRYSOTILE CEMENT STRUCTURES,Installation of 3 m high partitions made of chrysotile cement extruded panels in
DXME-MELI-KARI_KASAME,High-throughput mobile laboratories for testing welded joints,Equipment,Welding Equip.,Machine hours,96.86,96.86,96.86,96.86,1,CAD,74.22,0.7662,80,80,CONSTRUCTION WORK,Main and industrial pipelines,QUALITY CONTROL OF WELDED JOINTS USING PHYSICAL METHODS,RADIOGRAPHIC INSPECTION WITH AN AUTONOMOUS MOBILE X-RAY SYSTEM ON THE ROAD
DXME-KAPU-KATO_KAMERI,Electricity: consumption RIDX.LI kW·h/machine-hour,Electricity,Electricity,Machine hours,3.96,3.96,3.96,3.96,1,CAD,27.2,6.8659,80,80,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORK PERFORMED FROM THE GROUND
DXME-KAPU-KATO_KAMERI,"Crawler-mounted percussion-rope drilling rigs and machines, drilling depth up to 300 m, load capacity 5 t",Equipment,General,Machine hours,92.4,92.4,92.4,92.4,1,CAD,634.43,6.8659,80,80,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORK PERFORMED FROM THE GROUND
KAME-TO-KAME-KAPU_MEKAKAKA,Fuel oil 100,Material,General,t,761.06,761.06,761.06,761.06,1,CAD,24.55,0.0341,80,80,CONSTRUCTION WORK,Motorways,FOUNDATIONS AND COVERINGS MADE OF SOIL REINFORCED WITH BINDING MATERIALS,FOUNDATIONS AND COVERINGS MADE OF SOILS REINFORCED WITH INORGANIC BINDING MATERI
METO-ME-KAME-KAME,Decorative mortar (with stone chips),Abstract Material,Concrete & Cement,m3,129.2,127.6,254.02,127.6,2,CAD,271.54,2.1232,79,78,CONSTRUCTION WORK,Floors,FLOORS,"Installation of mosaic coverings (""Breccia"" and terrazzo)"
RITO-TO-KANE-KAPU_KAKAMEME,"Non-galvanized welded steel pipes for water and gas pipelines with threads, light, nominal diameter 50 mm, wall thickness 3 mm",Material,Steel & Metal,m,6.01,6.01,6.01,6.01,1,CAD,50.43,8.3978,79,79,CONSTRUCTION WORK,Earthworks,"OTHER TYPES OF EARTHWORKS, PREPARATORY, ACCOMPANYING AND REINFORCEMENT WORKS",WATER DRAINAGE
KAME-PU-KAME-KAME,Column shoes for casing pipes,Abstract Material,Pipes & Fittings,pcs,744.76,744.76,744.76,744.76,1,CAD,0.0,0.0,79,79,CONSTRUCTION WORK,Wells,"WELL REINFORCEMENT WITH PIPES, PIPE REMOVAL, FREE DESCENT OR LIFTING OF PIPES FR",Well reinforcement during rotary drilling with pipe couplings
KAVO-PU-KATO-KATO_KAKATOSA,"Hot-rolled reinforcing steel with periodic profile, class A-III, diameter 20-22 mm",Material,Steel & Metal,t,1493.39,1493.39,1493.39,1493.39,1,CAD,791.33,0.6859,79,79,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,STRUCTURES OF NUCLEAR POWER PLANT BUILDINGS,Construction of a protective shell for the reactor building of a nuclear power p
MEPU-ME-KAME-KAME_KAKAKATO,Dry wood glue,Material,Wood & Timber,kg,3.47,3.47,3.47,3.47,1,CAD,149.17,43.0266,79,79,CONSTRUCTION WORK,Finishing works,FACING WORKS,SURFACE COVERING WITH ARTIFICIAL TILES
DXME-KANE-KAME_KAKAPU,"Hydraulic jacks, load capacity 200 t",Equipment,General,Machine hours,0.22,0.22,0.22,0.22,1,CAD,68.98,319.2487,78,78,CONSTRUCTION WORK,Wells,"WELL REINFORCEMENT WITH PIPES, PIPE REMOVAL, FREE DESCENT OR LIFTING OF PIPES FR",Pulling pipes from the well
KAVO-ME-KARI-MELI_KAMELITO,"Uncoated woven wire mesh, wire diameter ME.NE mm, mesh size 5x5 mm",Material,Electrical,m2,23.99,23.99,23.99,23.99,1,CAD,478.36,19.9371,78,78,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,STRUCTURES OF NUCLEAR POWER PLANT BUILDINGS,Construction of foundation slabs for buildings of the reactor compartment of a n
KAME-LI-KANE-MERI_KAKAKAPU,"Tapes made of dense cotton twill fabric, width 40 mm",Material,General,100 m,11.24,11.24,11.24,11.24,1,CAD,7.78,0.7107,78,78,EQUIPMENT INSTALLATION,Lifting and transport equipment,CONTINUOUS OPERATION TRANSPORT MECHANISMS,SPECIAL CONVEYORS
DXME-KAPU-KAME_KAPUTO,Medium drilling hammers for use with mobile compressor units,Equipment,Compressors,Machine hours,0.45,0.45,0.45,0.45,1,CAD,17.56,39.4422,78,78,CONSTRUCTION WORK,Drilling and blasting,LOOSENING ROCK SOIL WITH BLASTING CHARGES,Loosening of rocky soils with borehole charges at a bench height of up to 0.5 m 
DXME-KATO-MEDX_MEKAME,Pneumatic rock drills for use with stationary compressor stations,Equipment,Compressors,Machine hours,4.08,4.08,4.08,4.08,1,CAD,71.8,17.6186,78,78,CONSTRUCTION WORK,Tunneling works,MINING WORKS PERFORMED BY CONVENTIONAL METHODS,"PASSAGE OF VERTICAL SHAFTS CONNECTED TO SURROUNDING COURTYARDS, LOADING DEVICE C"
RIKA-RI-KARI-KAME_KAKAMEDX,"Insulating bushings, dimensions 65x50x18 mm",Material,General,1000 pcs,132.38,132.38,132.38,132.38,1,CAD,342.08,2.8383,78,78,CONSTRUCTION WORK,Railways,SUPERSTRUCTURE OF RAILWAY TRACKS WITH A GAUGE OF 1520 MM,LAYING AND DISMANTLING OF TRACKS
KAME-LI-KATO-KATO_KAKAKAME,Steam,Material,General,kg,0.04,0.04,0.04,0.04,1,CAD,2746.64,72455.3636,77,77,EQUIPMENT INSTALLATION,Thermal power equipment,STEAM AND WATER HEATING STATIONARY BOILERS,ELEMENTS OF STATIONARY STEAM BOILERS
DXME-KASA-MEPU_KARISA,"Adjustable cranes, load capacity 1 t",Equipment,Cranes,Machine hours,1.89,1.89,1.89,1.89,1,CAD,116.91,61.7774,77,77,CONSTRUCTION WORK,Earthworks,"OTHER TYPES OF EARTHWORKS, PREPARATORY, ACCOMPANYING AND REINFORCEMENT WORKS",MANUAL SOIL EXCAVATION
RISA-RI-KAME-KANE_KAKAMERI,KS-053-3 power clamp,Material,General,pcs,8.64,8.64,8.64,8.64,1,CAD,87.53,10.1271,77,77,EQUIPMENT INSTALLATION,"Signaling, centralization, interlocking, and contact network equipment for railw",CONTACT NETWORKS ON RAILWAY TRANSPORT,CONTACT SUSPENSION INSTALLATION
MERI-RI-KATO-MESA,Insulation,Abstract Material,Insulation,m3,29.7,4.5,118.65,4.5,2,CAD,1065.95,113.7315,77,77,CONSTRUCTION WORK,Wooden structures,WOODEN STRUCTURES,"WALLS, PARTITIONS"
KAME-LI-MESA-KALI,Fastening products,Abstract Material,General,kg,6.87,0.37,19.91,6.68,5,CAD,122.05,207.7993,77,77,CONSTRUCTION WORK,Wooden structures,WOODEN STRUCTURES,WINDOWS
ME_MEKAKA_MEVO,Worker Category 1,Labor,Labor,hrs,13.69,13.69,13.69,13.69,1,CAD,992.88,72.5082,77,77,CONSTRUCTION WORK,Earthworks,"MECHANIZED SOIL DEVELOPMENT (USING EXCAVATORS, SCRAPERS, BULLDOZERS, GRADERS, HY",EXCAVATION AND FILLING OF TRENCHES FOR MAIN AND INDUSTRIAL PIPELINES FOR GAS AND
RIPU-TO-KAPU-MERI,Pipes made of other polymers,Abstract Material,Pipes & Fittings,m,1208.91,1208.91,1208.91,1208.91,1,CAD,136332.77,112.7729,77,76,REPAIR AND CONSTRUCTION WORKS,Internal sanitary and technical work,MISCELLANEOUS WORKS,Restoration of internal pipelines with flexible polymer sleeves
DXME-RIKA-KATO_KAKARI,"Tugs, power 221 kW (300 hp)",Equipment,General,Machine hours,68.62,68.62,68.62,68.62,1,CAD,250.0,3.6434,77,77,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORK PERFORMED FROM THE GROUND
PU_MEKAKA_KANETO,Personnel: 3 man-hours/machine-hours,Operator,Operators,Machine hours,149.19,37.34,199.13,149.35,4,CAD,82.94,0.8205,77,77,CONSTRUCTION WORK,Railways,SUPERSTRUCTURE OF RAILWAY TRACKS WITH A GAUGE OF 1520 MM,CONSTRUCTION OF JOINTLESS TRACK
DXME-RIKA-KAME_KARIME,Hydraulic soil washing and suction units,Equipment,General,Machine hours,22.7,22.7,22.7,22.7,1,CAD,969.99,42.7252,77,77,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORKS PERFORMED IN RIVER CONDITIONS FROM FLOATING EQUIPMENT
KAME-LI-MEME-KALI_KARIMETO,"Welding electrodes for welding low-alloy and carbon steels TMU-21U, E50A, diameter 3-5 mm",Material,Steel & Metal,kg,4.49,4.49,4.49,4.49,1,CAD,80.99,18.0281,77,77,CONSTRUCTION WORK,Internal piping,STEEL PIPE PIPING,Manufacture of elements and assembly of steel pipeline units from galvanized and
