resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
MENE-RI-KAME-KARI,تربة نباتية,Abstract Material,General,م3,100.72,100.72,100.72,100.72,1,AED,776.51,7.7099,100,100,أعمال البناء,أعمال الحفر,أنواع أخرى من أعمال الحفر، الأعمال التحضيرية والمصاحبة وأعمال التثبيت,تقوية منحدرات المنشآت الترابية
KAVO-TO-KATO-KANE_KAKAKAME,سلك حياكة,Material,General,كغ,5.58,5.58,5.58,5.58,1,AED,62.36,11.1656,100,100,أعمال البناء,أعمال الحفر,أنواع أخرى من أعمال الحفر، الأعمال التحضيرية والمصاحبة وأعمال التثبيت,تطوير التربة الصخرية والتربة دائمة التجمد
MEDX-TO-KARI-KALI,صمامات,Abstract Material,General,قطعة,222.69,222.69,222.69,222.69,1,AED,22269.48,100.0,100,100,أعمال البناء,التهوية وتكييف الهواء,مجاري الهواء المعدنية,تركيب مجاري هواء من الصلب المجلفن والألومنيوم من الفئة H (عادي)
KAME-LI-MEME-KALI_KARITOSA,أقطاب لحام للصلب المقوى عالي القوة والمقاوم للحرارة من نوع TsL-20، قطر 3 مم,Material,General,كغ,13.89,13.89,13.89,13.89,1,AED,134.95,9.7179,99,99,تركيب المعدات,معدات الطاقة الحرارية,مجموعات التوربينات البخارية والغازية,التوربينات البخارية الثابتة والمنشآت الغازية التوربينية الثابتة
DXME-MELI-KAPU_MENEME,الكهرباء: استهلاك 8.98 كيلوواط/ساعة/ماش-ساعة,Electricity,Electricity,ساعات تشغيل الآلة,2.98,2.98,2.98,2.98,1,AED,61.68,20.6877,99,99,أعمال البناء,الهياكل المعدنية الإنشائية,المباني وهياكل المباني,هياكل ومباني ذات أغراض خاصة
DXME-MELI-KAPU_MENEME,جهاز لحام شبه أوتوماتيكي، تيار لحام حتى 500 أمبير، مزود بآلية تغذية الأسلاك,Equipment,General,ساعات تشغيل الآلة,6.82,6.82,6.82,6.82,1,AED,141.05,20.6877,99,99,أعمال البناء,الهياكل المعدنية الإنشائية,المباني وهياكل المباني,هياكل ومباني ذات أغراض خاصة
KAME-LI-MERI-KASA_MEKAMEVO,قماش جيوبوليبروبيلين غير منسوج، مخرم بالإبر، ملصوق بالحرارة، كثافة سطحية 550 جم/م2,Material,General,م2,6.76,6.76,6.76,6.76,1,AED,453.48,67.1055,99,99,أعمال البناء,الطرق البرية,أجهزة الصرف وتصريف المياه,تركيب فتحات تصريف عرضية
KAME-LI-MEME-KANE_KAKARIVO,مذيب فكدت,Material,General,كغ,130.79,130.79,130.79,130.79,1,AED,7.44,0.0569,99,99,تركيب المعدات,معدات الاتصالات,الاتصالات الهاتفية المحلية,الاتصالات الهاتفية التشغيلية
DXME-KADX-MERI_KAPUME,مفاتيح مسار متعددة الاستخدامات عند العمل من محطة كهرباء متنقلة,Equipment,General,ساعات تشغيل الآلة,1.02,1.02,1.02,1.02,1,AED,134.15,132.1224,98,98,أعمال البناء,السكك الحديدية,البنية العلوية للسكك الحديدية بعرض 1520 ملم,تركيب وتفكيك الطرق
DXME-RIME-KADX_KAMEME,مطارق برشام هوائية تعمل من خلال وحدات ضاغطة متنقلة,Equipment,General,ساعات تشغيل الآلة,0.22,0.22,0.22,0.22,1,AED,6.2,27.9615,98,98,أعمال البناء,الجسور والأنابيب,الهياكل الفولاذية للجسور,النقل العرضي للهياكل الفولاذية للجسور على أساس جاهز لمسافة تصل إلى 10 أمتار
DXME-KADX-KATO_KARIPU,عربات سكة حديدية عريضة 20 طن,Equipment,General,ساعات تشغيل الآلة,3.76,3.76,3.76,3.76,1,AED,56.99,15.1448,98,98,أعمال البناء,السكك الحديدية,البنية العلوية للسكك الحديدية بعرض 1520 ملم,تركيب وتفكيك الطرق
KAVO-TO-KATO-KASA_KAKARIKA,أسلاك فولاذية منخفضة الكربون مجلفنة لأغراض مختلفة، قطر 6.0 مم,Material,General,طن,4923.04,4923.04,4923.04,4923.04,1,AED,69.75,0.0142,98,98,أعمال البناء,الهياكل الخرسانية والخرسانية المسلحة المتجانسة,إنشاءات مباني محطات الطاقة النووية,تركيب حديد التسليح المسبق التوتر لنظام التوتر المسبق للغلاف الواقي لمبنى المفاعل
KAPU-ME-KARI-KAPU,خلائط خرسانة ثقيلة للإنشاءات النقلية,Abstract Material,General,م3,456.01,456.01,456.01,456.01,1,AED,21694.29,47.5742,97,97,أعمال البناء,الطرق البرية,أجهزة الصرف وتصريف المياه,تركيب منشآت تصريف المياه من الطريق باستخدام قنوات مركبة في منحدرات السدود
KAME-TO-KASA-RITO_KAMEVOME,زجاج صودا كاوية سائلة,Material,General,طن,2159.22,2159.22,2159.22,2159.22,1,AED,432.2,0.1857,97,97,أعمال البناء,الأرضيات,الأرضيات,تركيب أغطية من الخرسانة المقاومة للأحماض والحرارة
DXME-KANE-KALI_KAKALI,رافعات كهربائية للاستخدام العام، حمولة 10 طن,Equipment,General,ساعات تشغيل الآلة,2.78,2.78,2.78,2.78,1,AED,69.41,24.9649,97,97,أعمال البناء,الهياكل المعدنية للمنشآت الهيدروليكية,المنشآت المعدنية للهندسة المائية,الأجزاء المدمجة في المعدات الميكانيكية والهياكل المعدنية
DXME-KANE-KALI_KAKALI,الكهرباء: استهلاك 0.3 كيلوواط/ساعة,Electricity,Electricity,ساعات تشغيل الآلة,0.1,0.1,0.1,0.1,1,AED,2.52,24.9649,97,97,أعمال البناء,الهياكل المعدنية للمنشآت الهيدروليكية,المنشآت المعدنية للهندسة المائية,الأجزاء المدمجة في المعدات الميكانيكية والهياكل المعدنية
KASA-ME-KARI-KAVO,أنابيب حديدية مسلحة,Abstract Material,General,م,741.38,741.38,741.38,741.38,1,AED,132857.91,179.2031,96,96,أعمال البناء,شبكات المياه الخارجية,تركيب الأنابيب بدون حفر,دفع أنابيب حديدية بقطر 2.5 متر باستخدام رافعات هيدروليكية
KAME-LI-MELI-KALI,دوائر طحن,Abstract Material,General,قطعة,8.43,8.43,8.43,8.43,1,AED,8.01,0.95,96,96,أعمال البناء,شبكات المياه الخارجية,أعمال أخرى,الأعمال المصاحبة
DXME-KASA-MERI_KAKARI,رافعات بذراع على سكة حديدية، حمولة 75-130 طن,Equipment,General,ساعات تشغيل الآلة,967.41,967.41,967.41,967.41,1,AED,6384.37,6.5994,96,96,أعمال البناء,الهياكل الخرسانية والخرسانية المسلحة المتجانسة,إنشاءات مباني محطات الطاقة النووية,تركيب جدران وألواح أرضية مسبقة الصنع ومتجانسة من الخرسانة المسلحة لمباني محطة ال
MENE-TO-KARI-KARI_KAKAKALI,سماد عضوي معدني من الخث والمعادن والأمونيا,Material,General,م3,1013.79,1013.79,1013.79,1013.79,1,AED,530.87,0.5236,96,96,أعمال البناء,التشجير، الغابات الوقائية,تخضير,تحضير أماكن الزراعة وزراعة الأشجار والشجيرات مع كومة من التربة
DXME-KASA-MERI_KAKARI,الكهرباء: استهلاك 87.3 كيلوواط/ساعة,Electricity,Electricity,ساعات تشغيل الآلة,29.0,29.0,29.0,29.0,1,AED,191.36,6.5994,96,96,أعمال البناء,الهياكل الخرسانية والخرسانية المسلحة المتجانسة,إنشاءات مباني محطات الطاقة النووية,تركيب جدران وألواح أرضية مسبقة الصنع ومتجانسة من الخرسانة المسلحة لمباني محطة ال
DXME-KAPU-KAME_KATORI,آلات الحفر والرافعات على قاعدة جرار مجنزر بقوة 70 كيلوواط (95 حصان)، عمق الحفر حتى 3 أمتار، قطر الآبار حتى 800 ملم,Equipment,General,ساعات تشغيل الآلة,67.73,67.73,67.73,67.73,1,AED,1253.76,18.5111,96,96,أعمال البناء,أعمال الحفر,أنواع أخرى من أعمال الحفر، الأعمال التحضيرية والمصاحبة وأعمال التثبيت,تكثيف التربة
KAME-LI-MEME-KAPU_KAKADXSA,أسلاك لحام SV-08HM، قطر 2-4 مم,Material,General,كغ,24.46,24.46,24.46,24.46,1,AED,5825.39,238.125,96,96,أعمال البناء,الأنابيب الرئيسية والصناعية,تجميع ولحام الأنابيب في قسم قاعدة لحام الأنابيب,لحام الأنابيب على أساس نوع LST-PAU
MEME-ME-KATO-KAME_KAKANESA,خشب صنوبري مقطوع (تنوب، صنوبر)، رطوبة طبيعية، طول 2-6.5 م، عرض 100 مم وأكثر، سماكة 100 مم وأكثر، درجة I,Material,General,م3,1131.05,1131.05,1131.05,1131.05,1,AED,2295.34,2.0294,96,96,أعمال البناء,الهياكل الخرسانية والخرسانية المسلحة المتجانسة,منشآت مبنية في قوالب منزلقة,تدعيم جدران أبراج المناجم
DXME-RIME-MEDX_KARIPU,آلات قطع السيراميك,Equipment,General,ساعات تشغيل الآلة,1.39,1.39,1.39,1.39,1,AED,2.0,1.4374,95,95,أعمال البناء,أعمال التشطيب,أعمال التكسية,تكسية الأسطح بالبلاط الصناعي
MENE-RI-KAME-KARI_KAKAKAME,تربة نباتية,Material,General,م3,83.58,83.58,83.58,83.58,1,AED,1675.01,20.0404,95,95,أعمال البناء,أعمال الحفر,التطوير الميكانيكي للتربة (بواسطة الحفارات، الكاشطات، الجرافات، الممهدات، طريقة ,تطوير الحفر والتعبئة بالردم للطرق الحديدية والسيارات
RITO-PU-KAME-KATO,أنابيب فولاذية معزولة بالبولي يوريثان الرغوي,Abstract Material,General,م,296.56,296.56,296.56,296.56,1,AED,271318.81,914.8737,95,95,أعمال البناء,تزويد الطاقة الحرارية وأنابيب الغاز - شبكات خارجية,تزويد الطاقة الحرارية - الشبكات الخارجية,الأنابيب في القنوات وفوق الأرض
RISA-RI-KAME-MEME_KAKAKASA,كماشات للأسلاك النحاسية KS-063,Material,General,100 قطعة,143.16,143.16,143.16,143.16,1,AED,594.45,4.1524,95,95,تركيب المعدات,معدات الاتصالات,الاتصالات الخدمية في النقل بالسكك الحديدية,الاتصالات اللاسلكية
KAVO-ME-KARI-RISA_KAMESAKA,صمام سيارات بقاعدة مطاطية للإطارات ذات الحجرة، قطر فتحة الصمام 16 مم، الارتفاع 43 مم,Material,General,مجموعة,1.17,1.17,1.17,1.17,1,AED,3.01,2.5716,95,95,تركيب المعدات,معدات الاتصالات,خطوط الاتصال,خطوط اتصال كبلية داخل المدن
KAME-ME-KARI-KAPU_KAKAMEME,كرتون أسبستي للاستخدام العام، ماركة KAON-1، سماكة 3 مم,Material,General,طن,4211.65,4211.65,4211.65,4211.65,1,AED,265.54,0.0611,95,95,أعمال البناء,التدفئة - الأجهزة الداخلية,غلايات التدفئة,تركيب غلايات تدفئة من الحديد الزهر المقطعي تعمل بالوقود الصلب
KAVO-TO-KANE-KAME_KAKARIPU,صفائح فولاذية مموجة مدرفلة على الساخن، علامات الفولاذ St3sp، St3ps، سمك 2-6 مم,Material,General,طن,3860.58,3860.58,3860.58,3860.58,1,AED,100.18,0.026,95,95,أعمال البناء,الأنفاق والمترو,طريقة العمل المغلقة,تركيب التجهيزات
KARI-ME-KAME-KARI,تربة تصريفية,Abstract Material,General,م3,462.69,462.69,462.69,462.69,1,AED,303316.46,655.5566,95,95,أعمال البناء,أعمال الحفر,التطوير الميكانيكي للتربة (بواسطة الحفارات، الكاشطات، الجرافات، الممهدات، طريقة ,تطوير التربة وتركيب مصارف في بناء مشاريع المياه
DXME-MEPU-KATO_KAKATO,شاحنات قلابة، حمولة تصل إلى 15 طن,Equipment,General,ساعات تشغيل الآلة,75.76,75.76,75.76,75.76,1,AED,402.94,5.3187,95,95,أعمال البناء,أعمال التعدين,تطوير التربة باستخدام حفارات أحادية الجرافة,تطوير وتحميل التربة بواسطة الحفارات في شاحنات قلابة
DXME-RIME-MEDX_KARIPU,الكهرباء: استهلاك 0.53 كيلوواط/ساعة,Electricity,Electricity,ساعات تشغيل الآلة,0.18,0.18,0.18,0.18,1,AED,0.25,1.4374,95,95,أعمال البناء,أعمال التشطيب,أعمال التكسية,تكسية الأسطح بالبلاط الصناعي
KAME-ME-KAME-KADX_KAKARINE,حبل أسبستي للاستخدام العام شاون، قطر 8-10 مم,Material,General,طن,38083.84,38083.84,38083.84,38083.84,1,AED,63.94,0.0016,94,94,أعمال البناء,التهوية وتكييف الهواء,مجاري الهواء المعدنية,تركيب مجاري هواء من الصلب المجلفن والألومنيوم من الفئة H (عادي)
RISA-ME-KAME-KARI_KAKAKARI,عوارض من خشب الصنوبر، مشبعة، للفواصل,Material,General,م3,1208.75,1208.75,1208.75,1208.75,1,AED,3233.19,2.6748,94,94,أعمال البناء,السكك الحديدية,البنية العلوية للسكك الحديدية بعرض 1520 ملم,تجميع وتفكيك وتركيب التحويلات السككية والتقاطعات المسدودة والتقاطعات المتقاطعة
DXME-KAVO-KADX_KARISA,الكهرباء: استهلاك 0.73 كيلوواط/ساعة,Electricity,Electricity,ساعات تشغيل الآلة,0.24,0.24,0.24,0.24,1,AED,0.25,1.0552,93,93,أعمال البناء,أعمال الحفر,التطوير الميكانيكي للتربة (بواسطة الحفارات، الكاشطات، الجرافات، الممهدات، طريقة ,تطوير الحفر والتعبئة بالردم للطرق الحديدية والسيارات
DXME-KAVO-KADX_KARISA,مكابس كهربائية,Equipment,General,ساعات تشغيل الآلة,1.12,1.12,1.12,1.12,1,AED,1.18,1.0552,93,93,أعمال البناء,أعمال الحفر,التطوير الميكانيكي للتربة (بواسطة الحفارات، الكاشطات، الجرافات، الممهدات، طريقة ,تطوير الحفر والتعبئة بالردم للطرق الحديدية والسيارات
DXME-KATO-KANE_KAKARI,رافعات مزودة برافعة هوائية عند عمق نهائي للبئر يصل إلى 300 م,Equipment,General,ساعات تشغيل الآلة,177.63,177.63,177.63,177.63,1,AED,7340.06,41.3222,92,92,أعمال البناء,الأنفاق والمترو,طريقة العمل المغلقة,مرور أعمدة المناجم
DXME-MELI-KAPU_KATOVO,مجموعات اللحام اليدوي بالقوس الكهربائي على جرار، تيار اللحام حتى 250 أمبير، عدد المحطات 4، قوة الجرار 132 كيلوواط (180 حصان),Equipment,General,ساعات تشغيل الآلة,138.46,138.46,138.46,138.46,1,AED,6711.65,48.4723,92,92,أعمال البناء,الأنابيب الرئيسية والصناعية,تجميع ولحام الأنابيب على الطريق في الظروف العادية,اللحام اليدوي بالكهرباء باستخدام كهرباء أساسية
DXME-MEKA-KAPU_KAMETO,آلات لتنظيف وتجهيز الأنابيب بقطر 600-800 مم,Equipment,General,ساعات تشغيل الآلة,76.26,76.26,76.26,76.26,1,AED,2348.1,30.792,91,91,أعمال البناء,شبكات المياه الخارجية,عزل الأنابيب الفولاذية ضد التآكل,تطبيق عازل عادي مضاد للتآكل من البيتومين والمطاط أو البيتومين والبوليمر على الأن
DXME-KAPU-KAME_KASARI,آلات حفر دوارة غير ذاتية الحركة، عمق الحفر حتى 500 م، قطر الآبار 151-42 مم,Equipment,General,ساعات تشغيل الآلة,41.18,41.18,41.18,41.18,1,AED,3575.57,86.834,91,91,أعمال البناء,الآبار,حفر الآبار,الحفر العمودي
DXME-MEKA-KAPU_KAMETO,الكهرباء: استهلاك 15.18 كيلوواط/ساعة/آلة,Electricity,Electricity,ساعات تشغيل الآلة,5.04,5.04,5.04,5.04,1,AED,155.26,30.792,91,91,أعمال البناء,شبكات المياه الخارجية,عزل الأنابيب الفولاذية ضد التآكل,تطبيق عازل عادي مضاد للتآكل من البيتومين والمطاط أو البيتومين والبوليمر على الأن
MEKA-PU-KAME-KAME_KAKAKAPU,لحامات من القصدير والزنك، محتوى الزنك 40٪,Material,General,كغ,274.58,274.58,274.58,274.58,1,AED,17.66,0.0643,91,91,تركيب المعدات,معدات الاتصالات,خطوط الاتصال,خطوط الاتصال الكبلية بين المدن
DXME-KAPU-KAME_KASARI,الكهرباء: استهلاك 11.22 كيلوواط/ساعة/آلة,Electricity,Electricity,ساعات تشغيل الآلة,3.73,3.73,3.73,3.73,1,AED,323.63,86.834,91,91,أعمال البناء,الآبار,حفر الآبار,الحفر العمودي
DXME-KANE-KASA_KAMERI,رافعات شوكية، حمولة 1 طن,Equipment,General,ساعات تشغيل الآلة,29.58,29.58,29.58,29.58,1,AED,1.93,0.0651,91,91,أعمال البناء,الهياكل الخرسانية والخرسانية المسلحة المتجانسة,أعمال أخرى,تركيب نظام فواصل تشوه من الهياكل المعدنية
DXME-MEKA-MEKA_KAMERI,مركزات هيدروليكية داخلية للأنابيب بقطر 700-800 مم,Equipment,General,ساعات تشغيل الآلة,6.49,6.49,6.49,6.49,1,AED,232.41,35.8123,90,90,أعمال البناء,الأنابيب الرئيسية والصناعية,تجميع ولحام الأنابيب في قسم قاعدة لحام الأنابيب,لحام الأنابيب على أساس نوع LST-PAU
DXME-MELI-KAME_KAMERI,مقومات لحام، تيار لحام حتى 350 أمبير، عدد المحطات 1,Equipment,General,ساعات تشغيل الآلة,2.26,2.26,2.26,2.26,1,AED,323.75,143.0394,90,90,أعمال البناء,أعمال الأساسات، الآبار الغاطسة، تثبيت التربة,أعمال الأساسات,أعمال الأساسات المنفذة من الأرض
DXME-MELI-KAME_KAMERI,الكهرباء: استهلاك 3.7 كيلوواط/ساعة/آلة,Electricity,Electricity,ساعات تشغيل الآلة,1.23,1.23,1.23,1.23,1,AED,175.62,143.0394,90,90,أعمال البناء,أعمال الأساسات، الآبار الغاطسة، تثبيت التربة,أعمال الأساسات,أعمال الأساسات المنفذة من الأرض
RIKA-ME-KARI-KANE_KAKARIME,معجون لحام بدون حمض,Material,General,كغ,209.64,209.64,209.64,209.64,1,AED,1.55,0.0074,90,90,تركيب المعدات,معدات الاتصالات,الاتصالات الهاتفية المحلية,الاتصالات الهاتفية التشغيلية
RIKA-RI-KADX-KARI_MEKATOSA,مكثف سيراميك مخرجي K10-17b، الجهد الاسمي 50 فولت، الانحراف المسموح به 5٪، السعة الاسمية 10 pF,Material,General,قطعة,1.21,1.21,1.21,1.21,1,AED,20.04,16.6,90,90,تركيب المعدات,معدات الاتصالات,خطوط الاتصال,خطوط الاتصال الكبلية بين المدن
MERI-RI-KASA-KANE,عازل حراري,Abstract Material,General,م3,413.67,412.85,436.99,412.85,2,AED,6900.27,15.9608,89,89,أعمال البناء,الهياكل الخرسانية والخرسانية المسلحة المتجانسة,تشييد الهياكل في قوالب جاهزة (تغذية الخرسانة في صناديق),تركيب جدران من الخرسانة المسلحة
KAME-LI-MELI-MERI_KAKAKARI,فرشاة قرصية من الأسلاك الفولاذية للقطع بالمنشار الدائري، قطر 125 مم,Material,General,قطعة,16.36,16.36,16.36,16.36,1,AED,18.01,1.1007,89,89,أعمال البناء,الأنابيب الرئيسية والصناعية,تجميع ولحام الأنابيب على الطريق في الظروف العادية,أعمال أخرى على الطريق
DXME-METO-KATO_KADXRI,آلات غسيل على أساس السيارة، إنتاجية 50 لتر/دقيقة,Equipment,General,ساعات تشغيل الآلة,27.54,27.54,27.54,27.54,1,AED,769.26,27.9346,89,89,أعمال البناء,الأنفاق والمترو,طريقة العمل المغلقة,حفر الأنفاق والمناجم
KARI-TO-KAME-KARI_MEMEKAPU,رمل طبيعي لأعمال البناء من الدرجة الأولى، متوسط,Material,General,م3,57.48,57.48,57.48,57.48,1,AED,329.76,5.7374,89,89,أعمال البناء,أعمال الأساسات، الآبار الغاطسة، تثبيت التربة,أعمال الأساسات,أعمال الأساسات المنفذة من الأرض
MEPU-SA-KADX-MEME_KAKAKAME,نيفراس C4-150/200,Material,General,طن,5783.79,5783.79,5783.79,5783.79,1,AED,10.18,0.0017,89,89,أعمال البناء,أعمال العزل الحراري,أعمال العزل الحراري,هياكل وتشطيبات العزل
DXME-KASA-KAPU_KAMEME,رافعات جسرية كهربائية، حمولة 80 طن,Equipment,General,ساعات تشغيل الآلة,243.96,243.96,243.96,243.96,1,AED,57631.36,236.2351,89,89,تركيب المعدات,معدات الرفع والنقل,آليات الرفع والنقل المتقطعة,رافعات جسرية ورافعات كونسولية للاستخدام العام
DXME-KASA-KAPU_KAMEME,الكهرباء: استهلاك 42.9 كيلوواط/ساعة/ماش-ساعة,Electricity,Electricity,ساعات تشغيل الآلة,14.25,14.25,14.25,14.25,1,AED,3366.29,236.2351,89,89,تركيب المعدات,معدات الرفع والنقل,آليات الرفع والنقل المتقطعة,رافعات جسرية ورافعات كونسولية للاستخدام العام
DXME-MELI-KAPU_KATODX,الكهرباء: استهلاك 0.44 كيلوواط/ساعة,Electricity,Electricity,ساعات تشغيل الآلة,0.15,0.15,0.15,0.15,1,AED,0.46,3.1211,89,89,أعمال البناء,تزويد الطاقة الحرارية وأنابيب الغاز - شبكات خارجية,أنابيب الغاز للمدن والبلدات,تجميع ولحام أنابيب الغاز من أنابيب البولي إيثيلين
RISA-ME-KASA-KARI_KAKAKARI,بطانات للسكك الحديدية ذات العرض العريض والتثبيت بالكعوب، نوع D-50,Material,General,طن,15430.49,15430.49,15430.49,15430.49,1,AED,34283.56,2.1452,89,89,أعمال البناء,أعمال التعدين,تطوير التربة باستخدام حفارات أحادية الجرافة,تطوير وتحميل التربة بواسطة الحفارات في وسائل النقل بالسكك الحديدية
DXME-KADX-KATO_KATOME,منصات محركات لآلة مد السكك الحديدية,Equipment,General,ساعات تشغيل الآلة,362.64,362.64,362.64,362.64,1,AED,7364.76,20.309,89,89,أعمال البناء,السكك الحديدية,البنية العلوية للسكك الحديدية بعرض 1520 ملم,تركيب وتفكيك الطرق
RIKA-ME-KARI-MEPU_KAKAKARI,"حلقة Sr-4,5 075",Material,General,قطعة,15.51,15.51,15.51,15.51,1,AED,113.1,7.2941,89,89,تركيب المعدات,معدات الإنذار والتركيز والتشغيل الآلي وشبكة الاتصال في النقل بالسكك الحديدية,شبكات الاتصال في النقل بالسكك الحديدية,تركيب تعليق التلامس
MELI-PU-KASA-KAME_KAKASAME,طين حراري شاموت، ماركة PGA (PGB),Material,General,كغ,1.1,1.1,1.1,1.1,1,AED,463.09,419.2571,89,89,أعمال البناء,تزويد الطاقة الحرارية وأنابيب الغاز - شبكات خارجية,أنابيب الغاز للمدن والبلدات,توصيلات تحت الضغط في أنابيب الغاز الفولاذية العاملة
MEPU-SA-KALI-KAPU,صبغة مطحونة,Abstract Material,General,كغ,7602.14,151.78,10512.44,10512.44,2,AED,1397.71,0.3472,89,89,أعمال البناء,الهياكل الخشبية,الإنشاءات الخشبية,أبواب، بوابات
KAME-LI-MESA-KARI_KAKAVOSA,مسامير فولاذية برأس سداسي، قطر الخيط م16 (م18)، طول 25-200 مم,Material,General,طن,7348.43,7348.43,7348.43,7348.43,1,AED,296.84,0.0399,89,89,أعمال البناء,أعمال الحفر والتفجير,تغطية المناطق المراد تفجيرها وإجراء أعمال الحفر والتفجير على خطوط السكك الحديدية,تغطية منطقة التفجير لحماية المنشآت
DXME-MELI-KAPU_KATODX,أجهزة لحام الأنابيب البلاستيكية بقطر يصل إلى 200 مم,Equipment,General,ساعات تشغيل الآلة,0.83,0.83,0.83,0.83,1,AED,2.59,3.1211,89,89,أعمال البناء,تزويد الطاقة الحرارية وأنابيب الغاز - شبكات خارجية,أنابيب الغاز للمدن والبلدات,تجميع ولحام أنابيب الغاز من أنابيب البولي إيثيلين
RISA-ME-KAPU-KATO_KAKAMEME,مسامير تثبيت القضبان، قطر م16، طول 72 مم، مع صمولة قطر م16,Material,General,طن,6273.85,6273.85,6273.85,6273.85,1,AED,2338.81,0.3728,89,89,أعمال البناء,أعمال حفر الأنفاق,أعمال حفر الأنفاق التي يتم تنفيذها بالطريقة العادية,السكك الحديدية الدائمة، مفاتيح التحويل، التقاطعات
DXME-KADX-MEKA_KAKAVO,آلات تسوية القضبان,Equipment,General,ساعات تشغيل الآلة,131.57,131.57,131.57,131.57,1,AED,107.4,0.8163,88,88,أعمال البناء,أعمال التعدين,تطوير التربة باستخدام حفارات أحادية الجرافة,تطوير وتحميل التربة بواسطة الحفارات في وسائل النقل بالسكك الحديدية
DXME-KADX-MEKA_KAKALI,آلات لضبط العوارض الخشبية باستخدام أدوات ضبط هوائية,Equipment,General,ساعات تشغيل الآلة,185.36,185.36,185.36,185.36,1,AED,174.01,0.9387,88,88,أعمال البناء,أعمال التعدين,تطوير التربة باستخدام حفارات أحادية الجرافة,تطوير وتحميل التربة بواسطة الحفارات في وسائل النقل بالسكك الحديدية
RINE-ME-KAME-KAPU,سدادات أنبوبية,Abstract Material,General,قطعة,61.74,50.98,66.76,66.76,2,AED,104.73,2.0501,88,88,أعمال البناء,الأنفاق والمترو,طريقة العمل المغلقة,مرور أعمدة المناجم
DXME-KANE-KANE_KAMEME,رافعات هيدروليكية ذاتية، ارتفاع الرفع 12 م,Equipment,General,ساعات تشغيل الآلة,34.5,34.5,34.5,34.5,1,AED,125.91,3.6491,88,88,أعمال البناء,الهياكل المعدنية الإنشائية,المنشآت,خزانات، خزانات غاز
KAME-LI-MEME-KALI_KAKANETO,أقطاب لحام EPR-1، قطر 7 مم,Material,General,طن,12983.92,12983.92,12983.92,12983.92,1,AED,138.38,0.0107,88,88,أعمال البناء,أعمال البناء تحت الماء (الغوص),الأعمال الإنشائية تحت الماء (الغوص) في الظروف النهرية (الأنهار والبحيرات والخزان,الأعمال تحت الماء مع الهياكل المعدنية في الظروف النهرية (الأنهار والبحيرات والخز
KAME-LI-MESA-KALI_KAKAMERI,مسامير بلاستيكية مع براغي، قطر 12 مم، طول 70 مم، قطر البراغي 8 مم، طول البراغي 70 مم,Material,General,100 قطعة,81.55,81.55,81.55,81.55,1,AED,34.24,0.4199,88,88,أعمال البناء,الهياكل الخشبية,تجميع المباني السكنية والعامة من قطع مصنعة في المصنع وتوريدها كاملة,الجدران الخارجية والداخلية
DXME-KAVO-KARI_KAKAME,موزعات قطران، سعة الخزان 3500 لتر,Equipment,General,ساعات تشغيل الآلة,67.07,67.07,67.07,67.07,1,AED,93.92,1.4003,88,88,أعمال البناء,الطرق البرية,الأساسات والأغطية من التربة المقواة بمواد رابطة,الأساسات والأغطية المصنوعة من التربة المقواة بمواد رابطة عضوية
DXME-KADX-KATO_KAKAME,عربات قلابة (دومبكار)، حمولة 136 طن,Equipment,General,ساعات تشغيل الآلة,70.98,70.98,70.98,70.98,1,AED,5982.25,84.2862,88,88,أعمال البناء,أعمال التعدين,تطوير التربة باستخدام حفارات أحادية الجرافة,تطوير وتحميل التربة بواسطة الحفارات في وسائل النقل بالسكك الحديدية
RIKA-ME-KARI-MEVO_KAKAKATO,رباطات نايلون غير قابلة للفتح 3.6 × 250 مم,Material,General,100 قطعة,6.04,6.04,6.04,6.04,1,AED,3.04,0.5031,88,88,تركيب المعدات,معدات الإنذار والتركيز والتشغيل الآلي وشبكة الاتصال في النقل بالسكك الحديدية,معدات الإنذار والتركيز والحجب على السكك الحديدية,غرفة التحكم، التمركز الكهربائي والتشغيل التلقائي
DXME-KANE-KASA_KAMENE,رافعات شوكية ذاتية التحميل، حمولة 5 طن,Equipment,General,ساعات تشغيل الآلة,64.42,64.42,64.42,64.42,1,AED,57.95,0.8995,88,88,أعمال البناء,حماية الهياكل الإنشائية والمعدات من التآكل,الأعمال التحضيرية,إضفاء خشونة لضمان التصاق الأسطح المطلية أو المطلية مسبقًا
DXME-KASA-KAME_KAMEVO,الكهرباء: استهلاك 7.84 كيلوواط/ساعة,Electricity,Electricity,ساعات تشغيل الآلة,2.6,2.6,2.6,2.6,1,AED,101.91,39.1333,87,87,أعمال البناء,الهياكل الخرسانية والخرسانية المسلحة المتجانسة,تشييد الهياكل في قوالب صغيرة,تركيب سلالم متصلة في قوالب صغيرة
DXME-KASA-KAME_KAMEVO,رافعات برجية، حمولة 10 طن,Equipment,General,ساعات تشغيل الآلة,64.15,64.15,64.15,64.15,1,AED,2510.42,39.1333,87,87,أعمال البناء,الهياكل الخرسانية والخرسانية المسلحة المتجانسة,تشييد الهياكل في قوالب صغيرة,تركيب سلالم متصلة في قوالب صغيرة
