resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
DXME-MELI-KARI_KATOTO,Ultrasonic pulse flaw detectors with a thickness of the product being tested up to 5000 mm,Equipment,General,Machine hours,0.85,0.85,0.85,0.85,1,GBP,1.43,1.6755,20,20,CONSTRUCTION WORK,Metal building structures,MISCELLANEOUS WORKS,"SURFACE COATING, WELDING, BOLT INSTALLATION AND OTHER WORK"
KAME-LI-MESA-MEPU_KAKARITO,"Self-tapping steel screws, oxidized, with countersunk head and cross-shaped slot, double thread, pointed, diameter 3.9 mm, length 45 mm",Material,Steel & Metal,100 Nr,0.96,0.96,0.96,0.96,1,GBP,26.22,27.316,20,20,CONSTRUCTION WORK,Wooden structures,"PARTITIONS, WALL CLADDING, SUSPENDED CEILINGS MADE OF GYPSUM FIBERBOARD (GFB) OR",Installation of partitions made of gypsum fiber sheets (GFS) or gypsum chipboard
MEPU-RI-KANE-KAME,Antiseptic-fire retardant,Abstract Material,General,kg,1263.6,4.16,1683.41,1683.41,2,GBP,123.81,12.9954,20,20,CONSTRUCTION WORK,Wooden structures,WOODEN STRUCTURES,ANTISEPTIC TREATMENT OF STRUCTURES
RIKA-ME-KARI-RITO_MEKARIVO,"Stainless steel collet end fitting for increasing the strength of the cable attachment of the middle anchor of the contact wire, diameter 21 mm, length 35 mm, cable cross-section 70 mm2",Material,Steel & Metal,Nr,43.75,43.75,43.75,43.75,1,GBP,81.2,1.856,20,20,EQUIPMENT INSTALLATION,"Signaling, centralization, interlocking, and contact network equipment for railw",WORKS ON THE RECONSTRUCTION AND OVERHAUL OF EXISTING CONTACT NETWORKS ON RAILWAY,WORK ON THE RECONSTRUCTION AND OVERHAUL OF THE EXISTING CONTACT NETWORK FOR THE 
DXME-RIKA-KASA_KAKAPU,"Motorized conveyors, power 66 kW (67.1 kW)",Equipment,General,Machine hours,20.48,20.48,20.48,20.48,1,GBP,115.55,5.642,20,20,CONSTRUCTION WORK,Earthworks,"MECHANIZED SOIL DEVELOPMENT (USING EXCAVATORS, SCRAPERS, BULLDOZERS, GRADERS, HY",SOIL DEVELOPMENT BY HYDRO-MECHANIZATION
RITO-SA-KARI-KATO,Welded tubular sheet pile made of electric welded pipes,Abstract Material,Welding Consumables,t,2067.14,846.51,2880.89,2880.89,2,GBP,2084.42,1.006,20,20,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORK PERFORMED FROM THE GROUND
RINE-ME-KARI-KATO_KAKARIME,"Rail fastening pad, type ""Metro"" P50",Material,General,Nr,30.33,30.33,30.33,30.33,1,GBP,47317.47,1560.088,20,20,CONSTRUCTION WORK,Tunnels and subways,TRACK DEVICE,TUNNEL TRACK CONSTRUCTION
DXME-RIKA-MERI_KAPUNE,"Self-propelled dredgers, hold capacity 24,000 m3",Equipment,General,Machine hours,18727.98,18727.98,18727.98,18727.98,1,GBP,2541.66,0.1357,20,20,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,BOTTOM DEEPENING WORKS USING SELF-TRANSPORTING DREDGES
KARI-PU-KATO-KATO,"Slag sand, medium fraction",Abstract Material,Aggregates,m3,71.14,71.14,71.14,71.14,1,GBP,7269.68,102.1884,20,20,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,"BEAMS, BELTS, BRIDGES, RIGELS",Installation of foundation beam backfill
DXME-RIKA-MERI_KAPUSA,"Self-propelled dredgers, hold capacity 22,500 m3",Equipment,General,Machine hours,15559.97,15559.97,15559.97,15559.97,1,GBP,2047.36,0.1316,20,20,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,BOTTOM DEEPENING WORKS USING SELF-TRANSPORTING DREDGES
DXME-RIKA-MERI_KAPUPU,"Self-propelled dredgers, hold capacity 19,000 m3",Equipment,General,Machine hours,14335.21,14335.21,14335.21,14335.21,1,GBP,1906.58,0.133,20,20,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,BOTTOM DEEPENING WORKS USING SELF-TRANSPORTING DREDGES
DXME-RIKA-MERI_KAPUME,"Self-propelled dredgers, hold capacity 12,500 m3",Equipment,General,Machine hours,9823.62,9823.62,9823.62,9823.62,1,GBP,1787.9,0.182,20,20,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,BOTTOM DEEPENING WORKS USING SELF-TRANSPORTING DREDGES
DXME-RIKA-MERI_KAPUKA,"Self-propelled dredgers, hold capacity 11,000 m3",Equipment,General,Machine hours,8673.78,8673.78,8673.78,8673.78,1,GBP,1795.47,0.207,20,20,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,BOTTOM DEEPENING WORKS USING SELF-TRANSPORTING DREDGES
DXME-RIKA-MERI_KAPURI,"Self-propelled dredgers, hold capacity 13,500 m3",Equipment,General,Machine hours,10360.79,10360.79,10360.79,10360.79,1,GBP,1787.24,0.1725,20,20,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,BOTTOM DEEPENING WORKS USING SELF-TRANSPORTING DREDGES
DXME-RIKA-MERI_KAPUTO,"Self-propelled dredgers, hold capacity 18,000 m3",Equipment,General,Machine hours,13262.86,13262.86,13262.86,13262.86,1,GBP,1777.22,0.134,20,20,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,BOTTOM DEEPENING WORKS USING SELF-TRANSPORTING DREDGES
DXME-RIKA-MERI_KATODX,"Self-propelled dredgers, hold capacity 9100 m3",Equipment,General,Machine hours,7550.78,7550.78,7550.78,7550.78,1,GBP,1672.5,0.2215,20,20,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,BOTTOM DEEPENING WORKS USING SELF-TRANSPORTING DREDGES
DXME-RIKA-MERI_KATOTO,"Self-propelled dredgers, hold capacity 2400 m3",Equipment,General,Machine hours,2939.68,2939.68,2939.68,2939.68,1,GBP,1850.53,0.6295,20,20,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,BOTTOM DEEPENING WORKS USING SELF-TRANSPORTING DREDGES
MEKA-ME-KAME-KARI_KAKAMEME,AK5M2 cast aluminum alloys,Material,General,t,5037.42,5037.42,5037.42,5037.42,1,GBP,0.0,0.0,20,20,EQUIPMENT INSTALLATION,Electrical installations,DISTRIBUTION DEVICES AND SUBSTATIONS,ACCUMULATOR UNITS
DXME-RIKA-MERI_KATOVO,"Self-propelled dredgers, hold capacity 7700 m3",Equipment,General,Machine hours,6349.2,6349.2,6349.2,6349.2,1,GBP,1453.97,0.229,20,20,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,BOTTOM DEEPENING WORKS USING SELF-TRANSPORTING DREDGES
DXME-RIKA-MERI_KATOLI,"Self-propelled dredgers, hold capacity 6200 m3",Equipment,General,Machine hours,5606.5,5606.5,5606.5,5606.5,1,GBP,1404.43,0.2505,20,20,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,BOTTOM DEEPENING WORKS USING SELF-TRANSPORTING DREDGES
DXME-RIKA-MERI_KATONE,"Self-propelled dredgers, hold capacity 4700 m3",Equipment,General,Machine hours,4671.83,4671.83,4671.83,4671.83,1,GBP,1476.3,0.316,20,20,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,BOTTOM DEEPENING WORKS USING SELF-TRANSPORTING DREDGES
MEPU-SA-KAPU-KATO,Sealing mastic,Abstract Material,Rubber,kg,3.19,3.19,3.19,3.19,1,GBP,108.46,34.0,20,20,CONSTRUCTION WORK,Precast concrete and reinforced concrete structures,INDUSTRIAL BUILDINGS AND STRUCTURES,WALLS AND PARTITIONS
DXME-RIKA-MERI_KATORI,"Self-propelled dredgers, hold capacity 1800 m3",Equipment,General,Machine hours,2568.24,2568.24,2568.24,2568.24,1,GBP,1982.68,0.772,20,20,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,BOTTOM DEEPENING WORKS USING SELF-TRANSPORTING DREDGES
KAME-PU-KATO-KAME_KAKAMEME,"Bentonite powder (clay powder) for preparing drilling fluids, fluid yield 12.0-15.0 m3/t",Material,General,t,231.49,231.49,231.49,231.49,1,GBP,535.32,2.3125,20,20,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",SOIL STABILIZATION,"Construction of a trench with a hydrocutter for the ""wall in the ground"" method"
RIKA-RI-KADX-KATO_KAKARISA,MPP 2/4 straight polyethylene joint,Material,General,Nr,16.45,16.45,16.45,16.45,1,GBP,22.21,1.35,20,20,EQUIPMENT INSTALLATION,Communication equipment,SERVICE COMMUNICATIONS ON RAILWAY TRANSPORT,CABLE MAIN COMMUNICATION LINES
MERI-RI-KASA-MEME_KAKAMEME,"Flexible, flame-retardant polyurethane foam sheets",Material,General,t,12084.59,12084.59,12084.59,12084.59,1,GBP,120.85,0.01,20,20,CONSTRUCTION WORK,Precast concrete and reinforced concrete structures,INDUSTRIAL BUILDINGS AND STRUCTURES,WALLS AND PARTITIONS
MEPU-RI-KAME-KANE,Adhesive composition,Abstract Material,General,t,1634.11,1634.11,1634.11,1634.11,1,GBP,0.0,0.0,20,20,REPAIR AND CONSTRUCTION WORKS,External engineering networks,RECONSTRUCTION AND REPAIR OF OUTDOOR UTILITY NETWORKS,Charging a reversible unit with a steam generator for pipe rehabilitation using 
DXME-RIKA-MERI_KAPUVO,"Self-propelled dredgers, hold capacity 45,000 m3",Equipment,General,Machine hours,27149.35,27149.35,27149.35,27149.35,1,GBP,2739.62,0.1009,20,20,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,BOTTOM DEEPENING WORKS USING SELF-TRANSPORTING DREDGES
DXME-RIKA-MERI_KAPULI,"Self-propelled dredgers, hold capacity 35,000 m3",Equipment,General,Machine hours,20621.22,20621.22,20621.22,20621.22,1,GBP,2337.07,0.1133,20,20,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,BOTTOM DEEPENING WORKS USING SELF-TRANSPORTING DREDGES
MEPU-ME-KAPU-KAME_KAKAKAME,Foamed synthetic rubber-based adhesive for bonding insulation materials,Material,Insulation,l,19.28,19.28,19.28,19.28,1,GBP,12.48,0.6475,20,20,CONSTRUCTION WORK,Thermal insulation works,THERMAL INSULATION WORK,INSULATION OF HOT SURFACES
DXME-MESA-KAME_KAKARI,"Tractor dump trailers, load capacity up to 6.5 t",Equipment,Trucks,Machine hours,0.66,0.66,0.66,0.66,1,GBP,1.54,2.3275,20,20,CONSTRUCTION WORK,Power lines,OVERHEAD POWER LINES WITH A VOLTAGE OF 35-1150 KV,WOODEN SUPPORTS VL 35-220 KV
KALI-ME-KAPU-KARI,Steel fasteners,Abstract Material,Steel & Metal,kg,50.69,50.69,50.69,50.69,1,GBP,3142.78,62.0,20,20,CONSTRUCTION WORK,Metal building structures,STRUCTURAL ELEMENTS OF BUILDINGS AND STRUCTURES,STRUCTURAL ELEMENTS OF LIGHTING FIXTURES
DXME-RIKA-MERI_KATOPU,"Self-propelled dredgers, hold capacity 2700 m3",Equipment,General,Machine hours,3382.74,3382.74,3382.74,3382.74,1,GBP,1863.89,0.551,20,20,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,BOTTOM DEEPENING WORKS USING SELF-TRANSPORTING DREDGES
DXME-RIKA-MERI_KATOSA,"Self-propelled dredgers, hold capacity 3500 m3",Equipment,General,Machine hours,3920.78,3920.78,3920.78,3920.78,1,GBP,1631.05,0.416,20,20,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,BOTTOM DEEPENING WORKS USING SELF-TRANSPORTING DREDGES
KANE-ME-KAME-KANE,Acid-resistant straight brick,Abstract Material,Chemicals,t,398.74,398.74,398.74,398.74,1,GBP,176.84,0.4435,20,20,CONSTRUCTION WORK,Protection of building structures and equipment from corrosion,LINING WORK,Lining with piece acid-resistant materials on silicate acid-resistant putty
KAME-LI-MESA-KALI_KAKAKATO,"Galvanized steel dowel nails with washers for a mounting gun, diameter 4.5 mm, length 30-50 mm",Material,Steel & Metal,10 Nr,0.23,0.23,0.23,0.23,1,GBP,1.19,5.183,20,20,CONSTRUCTION WORK,Finishing works,FACING WORKS,EXTERIOR FACADE CLADDING
KAME-LI-MEPU-KALI_KAKALIRI,"PVC sheet plastic, operating temperature from -15 °C to +70 °C, tensile strength 16.7 MPa",Material,General,t,6979.64,6979.64,6979.64,6979.64,1,GBP,1349.4,0.1933,20,20,CONSTRUCTION WORK,Protection of building structures and equipment from corrosion,ADHESIVE COATINGS,Covering surfaces with polyvinyl chloride plastic
KAME-LI-MESA-KARI_KAKAVONE,"Steel bolts with hexagonal heads, thread diameter M20 (M22), length 40-220 mm",Material,Steel & Metal,t,1827.25,1827.25,1827.25,1827.25,1,GBP,21.92,0.012,20,20,CONSTRUCTION WORK,Motorways,ROAD CONSTRUCTION,ROAD SAFETY BARRIERS
KAME-LI-KASA-KATO_KAKAKANE,"Glass cloth, type 445, impregnated with silicone varnish, sticky, thickness 0.08 mm",Material,Paint & Coatings,10 m,62.75,62.75,62.75,62.75,1,GBP,2.26,0.036,20,20,EQUIPMENT INSTALLATION,Electrical installations,ELECTRICITY DISTRIBUTION AND ELECTRICAL NETWORKS,CABLE LINES UP TO 500 KV
RISA-RI-KAME-KANE_MEKAMENE,"Bronze collet clamp for fastening the middle anchor cable to the contact wire, dimensions 130.5x45 mm",Material,Fasteners,Nr,53.7,53.7,53.7,53.7,1,GBP,149.5,2.784,20,20,EQUIPMENT INSTALLATION,"Signaling, centralization, interlocking, and contact network equipment for railw",WORKS ON THE RECONSTRUCTION AND OVERHAUL OF EXISTING CONTACT NETWORKS ON RAILWAY,WORK ON THE RECONSTRUCTION AND OVERHAUL OF THE EXISTING CONTACT NETWORK FOR THE 
DXME-RIME-KAME_SAKAVO,Electricity: consumption 1.27 kWh/machine-hour,Electricity,Electricity,Machine hours,0.33,0.33,0.33,0.33,1,GBP,1.46,4.413,20,20,CONSTRUCTION WORK,Finishing works,PLASTERING,INTERIOR SURFACE PLASTERING
MEPU-PU-KAME-KADX,Two-component epoxy resin-based primer,Abstract Material,Paint & Coatings,kg,976.69,30.25,4762.45,30.25,2,GBP,2897.65,95.79,20,20,CONSTRUCTION WORK,Floors,FLOORS,Installation of self-leveling coatings
DXME-RIME-KAME_SAKAVO,"Plastering units, capacity 1.0-2.5 m3/h",Equipment,General,Machine hours,0.68,0.68,0.68,0.68,1,GBP,3.0,4.413,20,20,CONSTRUCTION WORK,Finishing works,PLASTERING,INTERIOR SURFACE PLASTERING
DXME-RIKA-MERI_KATOKA,"Self-propelled dredgers, hold volume 900 m3",Equipment,General,Machine hours,1361.39,1361.39,1361.39,1361.39,1,GBP,2033.92,1.494,20,20,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,BOTTOM DEEPENING WORKS USING SELF-TRANSPORTING DREDGES
DXME-RIKA-MERI_KATOME,"Self-propelled dredgers, hold capacity 1300 m3",Equipment,General,Machine hours,1969.54,1969.54,1969.54,1969.54,1,GBP,2009.91,1.0205,20,20,CONSTRUCTION WORK,Underwater construction (diving) works,DREDGING WORKS IN MARINE CONDITIONS,BOTTOM DEEPENING WORKS USING SELF-TRANSPORTING DREDGES
MELI-PU-KATO-KARI_KAKAKARI,"Plasticized dinas refractory mortar, grade MD-92",Material,Concrete & Cement,t,436.44,436.44,436.44,436.44,1,GBP,37.97,0.087,20,20,CONSTRUCTION WORK,Industrial furnaces and pipes,LAYING OF BLAST FURNACE AIR HEATERS,Wall masonry
MEME-RI-KALI-MERI,Piece goods,Abstract Material,General,Nr,0.28,0.28,0.28,0.28,1,GBP,115.08,411.0,19,19,CONSTRUCTION WORK,Wooden structures,WOODEN STRUCTURES,"BUILT-IN CABINETS, MEZZANINE SHELVES, CUSTOM-MADE ITEMS"
DXME-KAVO-KATO_KAKALI,"Trailed pneumatic wheeled static rollers, weight 25 t",Equipment,General,Machine hours,8.38,8.38,8.38,8.38,1,GBP,15.17,1.8105,19,19,CONSTRUCTION WORK,Earthworks,"OTHER TYPES OF EARTHWORKS, PREPARATORY, ACCOMPANYING AND REINFORCEMENT WORKS",SOIL COMPACTION
DXME-KASA-MEPU_KARITO,"Cranes on a tractor, power 121 kW (123.0 kW), lifting capacity 5 t",Equipment,Cranes,Machine hours,22.92,22.92,22.92,22.92,1,GBP,333.87,14.5668,19,19,CONSTRUCTION WORK,Overhead work,SOIL DEVELOPMENT WITH SINGLE-BUCKET EXCAVATORS,EXCAVATOR SOIL EXCAVATION AND LOADING INTO RAILWAY TRANSPORT
RISA-RI-KAME-MEKA_KAKAKARI,Wire anchor rocker arm KS-113,Material,Aggregates,Nr,38.74,38.74,38.74,38.74,1,GBP,63.47,1.6384,19,19,EQUIPMENT INSTALLATION,"Signaling, centralization, interlocking, and contact network equipment for railw",CONTACT NETWORKS ON RAILWAY TRANSPORT,CONTACT SUSPENSION INSTALLATION
KAVO-TO-KAVO-KAME_KAKAKAPU,"Hot-rolled steel angle bar, uneven sides, steel grades St3sp, St3ps, larger shelf width 180-200 mm, thickness 11-16 mm",Material,Steel & Metal,t,1283.04,1283.04,1283.04,1283.04,1,GBP,115.47,0.09,19,19,CONSTRUCTION WORK,Railways,SUPERSTRUCTURE OF RAILWAY TRACKS WITH A GAUGE OF 1520 MM,OTHER TYPES OF WORK
MENE-TO-KARI-KARI,Organic fertilizers,Abstract Material,General,m3,118.92,0.81,279.58,2.79,3,GBP,15.51,1.1654,19,19,CONSTRUCTION WORK,"Landscaping, protective forest plantations",LANDSCAPING,APPLICATION OF FERTILIZERS AND INSTALLATION OF INSULATION WHEN PLANTING TREES AN
DXME-KAME-KASA_KAKAME,Wide-grip excavator-based grabs for digging trenches for anti-filtration curtains,Equipment,Excavators,Machine hours,90.37,90.37,90.37,90.37,1,GBP,384.07,4.25,19,19,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORK PERFORMED FROM THE GROUND
RIPU-RI-KATO-KAME,Concrete mixer,Abstract Material,Concrete & Cement,m,75.03,75.03,75.03,75.03,1,GBP,0.0,0.0,19,19,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,STRUCTURES OF NUCLEAR POWER PLANT BUILDINGS,Construction of walls for buildings and structures at nuclear power plants with 
RISA-RI-KAME-KANE_KAKAMEME,KS-053-1 (KS-323) power clamp,Material,General,Nr,5.2,5.2,5.2,5.2,1,GBP,34.39,6.6137,19,19,EQUIPMENT INSTALLATION,"Signaling, centralization, interlocking, and contact network equipment for railw",CONTACT NETWORKS ON RAILWAY TRANSPORT,CONTACT SUSPENSION INSTALLATION
KARI-RI-KARI-KAME_KAKARIME,Hydrophobic filler,Material,General,kg,8.03,8.03,8.03,8.03,1,GBP,2.74,0.3421,19,19,EQUIPMENT INSTALLATION,"Signaling, centralization, interlocking, and contact network equipment for railw","SIGNALING, CENTRALIZATION, AND LOCKING EQUIPMENT FOR RAILWAYS",POWER SUPPLY AND CABLE DEVICES
KAME-LI-KANE-KARI_KAKAKAME,"Waterproofing tapes, vapor-permeable butyl rubber, made of non-woven membrane-type material, with adhesive coating on the inner edges and anti-adhesive coating, beige color, width 80 mm",Material,Waterproofing,m,0.62,0.62,0.62,0.62,1,GBP,204.13,329.2442,19,19,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,STRUCTURES OF NUCLEAR POWER PLANT BUILDINGS,Waterproofing of the underground parts of buildings and structures of nuclear po
DXME-RIKA-KADX_KAKATO,"Non-self-propelled floating cranes, 25 tons",Equipment,Cranes,Machine hours,147.41,147.41,147.41,147.41,1,GBP,1032.1,7.0016,19,19,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORK PERFORMED FROM THE GROUND
KAVO-RI-KARI-KATO_KAKATOTO,"Double-twisted rope LK-O, construction 6x19(1+9+9)+1 o.s., grade B, made of uncoated wire, marking group 1570-1770 N/mm2, diameter 22 mm",Material,Electrical,10 m,42.25,42.25,42.25,42.25,1,GBP,1045.58,24.7474,19,19,EQUIPMENT INSTALLATION,Lifting and transport equipment,INTERMITTENT LIFTING AND TRANSPORTATION MECHANISMS,TRANSFER CRANES
DXME-RIME-RIRI_KARIME,"Units for applying compositions by shotcrete method, 3.2 m3/h",Equipment,General,Machine hours,2.39,2.39,2.39,2.39,1,GBP,82.26,34.4189,19,19,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,STRUCTURES OF NUCLEAR POWER PLANT BUILDINGS,Waterproofing of the underground parts of buildings and structures of nuclear po
KALI-RI-KAME-KATO,"Embedded and overlay parts made of angle steel, strip steel, and pipes",Abstract Material,Steel & Metal,t,2415.75,2381.92,2417.63,2417.63,2,GBP,2284.64,0.945,19,19,CONSTRUCTION WORK,Tunnels and subways,CLOSED METHOD OF OPERATION,OTHER WORKS
MEME-ME-KATO-KANE_KAKATODX,"Edged board made of hardwood (alder), dry, length 2-3.75 m, all widths, thickness 45 mm and more, grade III",Material,Wood & Timber,m3,1203.37,1203.37,1203.37,1203.37,1,GBP,4627.27,3.8453,19,19,CONSTRUCTION WORK,Tunnels and subways,CLOSED METHOD OF OPERATION,OTHER WORKS
KAME-LI-RIKA-KASA_KAKAMEME,"Raw half-linen canvas, density 315 g/m2, width 920 mm",Material,General,m2,2.08,2.08,2.08,2.08,1,GBP,43.86,21.0847,19,19,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,STRUCTURES BUILT USING SLIDING FORMWORK,Installation and dismantling of sliding formwork for mine tower supports
DXME-KANE-KAVO_KAKARI,"Electric hoists, lifting capacity 1 t",Equipment,Cranes,Machine hours,0.14,0.14,0.14,0.14,1,GBP,0.06,0.4526,19,19,CONSTRUCTION WORK,Tunnels and subways,CLOSED METHOD OF OPERATION,SHAFT PASSAGE
KALI-RI-KARI-KATO,Anchor braces for reinforced concrete supports,Abstract Material,Concrete & Cement,Nr,594.75,594.75,594.75,594.75,1,GBP,594.75,1.0,19,19,CONSTRUCTION WORK,Railways,ELECTRIFICATION OF RAILWAYS,CONTACT NETWORK STRUCTURES
DXME-KASA-KAPU_KAMESA,"Electric bridge cranes, load capacity 200 t",Equipment,Cranes,Machine hours,181.47,181.47,181.47,181.47,1,GBP,98731.91,544.0674,19,19,EQUIPMENT INSTALLATION,"Crushing, grinding, enrichment, and agglomeration equipment",CRUSHING AND GRINDING EQUIPMENT,CRUSHERS
DXME-KASA-KAPU_KAMESA,Electricity: consumption 138.93 kW·h/machine-hour,Electricity,Electricity,Machine hours,36.12,36.12,36.12,36.12,1,GBP,19651.71,544.0674,19,19,EQUIPMENT INSTALLATION,"Crushing, grinding, enrichment, and agglomeration equipment",CRUSHING AND GRINDING EQUIPMENT,CRUSHERS
DXME-RIME-RIRI_KARIME,Electricity: consumption 0.36 kW·h/machine-hour,Electricity,Electricity,Machine hours,0.09,0.09,0.09,0.09,1,GBP,3.1,34.4189,19,19,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,STRUCTURES OF NUCLEAR POWER PLANT BUILDINGS,Waterproofing of the underground parts of buildings and structures of nuclear po
KAME-LI-MEDX-MEPU_KAKAKAME,Used car tires for impact devices,Material,General,t,199.12,199.12,199.12,199.12,1,GBP,126.81,0.6368,19,19,CONSTRUCTION WORK,Wooden structures of hydraulic engineering structures,DEFLECTORS FOR RIVER MOORING FACILITIES,Installation of fender devices for river berthing structures in the form of wood
DXME-KAPU-KATO_KAMEME,"Impact-rope drilling rigs on wheeled chassis, drilling depth up to 50 m, load capacity 2.6 t",Equipment,General,Machine hours,22.57,22.57,22.57,22.57,1,GBP,699.31,30.9842,19,19,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORK PERFORMED FROM THE GROUND
MEME-ME-KATO-KANE_KAKARIME,"Edged board of hardwood (birch), natural moisture content, length 4-6.5 m, all widths, thickness 20-22 mm, grade II",Material,Wood & Timber,m3,520.17,520.17,520.17,520.17,1,GBP,100.75,0.1937,19,19,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,STRUCTURES OF NUCLEAR POWER PLANT BUILDINGS,Construction of monolithic reinforced concrete structures for the underground pa
KAME-LI-METO-KATO,Asphalt concrete tiles,Abstract Material,Concrete & Cement,m2,36.43,36.43,36.43,36.43,1,GBP,305.76,8.3932,19,19,CONSTRUCTION WORK,Floors,FLOORS,Installation of tile coverings on bitumen mastic
KAVO-PU-KAME-KASA_KAKAKAME,Jack rods,Material,General,t,1647.05,1647.05,1647.05,1647.05,1,GBP,867.73,0.5268,19,19,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,STRUCTURES BUILT USING SLIDING FORMWORK,"Construction of walls using sliding formwork, construction of elevator and mill "
KADX-TO-KAME-KAPU,Aluminum bracket for ventilated curtain walls,Abstract Material,General,Nr,6.32,3.51,8.36,8.36,2,GBP,1149.3,264.0547,19,8,CONSTRUCTION WORK,Finishing works,FACING WORKS,EXTERIOR FACADE CLADDING
RIKA-ME-KARI-RITO_KAMELIPU,"Plastic measuring and identification post for underground communication cable lines, diameter 83 mm, height 2200 mm",Material,Electrical,Nr,15.91,15.91,15.91,15.91,1,GBP,124.77,7.8421,19,19,EQUIPMENT INSTALLATION,Communication equipment,SERVICE COMMUNICATIONS ON RAILWAY TRANSPORT,CABLE MAIN COMMUNICATION LINES
KAME-LI-MEME-KALI_KAKANENE,"Welding electrodes for welding low-alloy and carbon steels E46, diameter 8 mm",Material,Steel & Metal,t,1989.21,1989.21,1989.21,1989.21,1,GBP,39.78,0.02,19,19,CONSTRUCTION WORK,Metal building structures,STRUCTURES,"TANKS, GAS TANKS"
DXME-KAVO-KATO_KAPURI,"Self-propelled combined vibratory rollers, weight 10 t",Equipment,General,Machine hours,35.06,35.06,35.06,35.06,1,GBP,114.72,3.2721,19,19,CONSTRUCTION WORK,Motorways,"UNDERLAYING, LEVELING LAYERS OF THE BASE AND COVERING",UNDERLAY AND LEVELING LAYERS OF THE FOUNDATION
KAME-LI-METO-KAME,Asphalt granulate,Abstract Material,General,t,9.53,9.53,9.53,9.53,1,GBP,0.0,0.0,19,19,CONSTRUCTION WORK,Motorways,CONSTRUCTION OF FOUNDATIONS AND COVERINGS,SOFT ROAD CLOTHING
KAME-LI-MESA-KALI_KAKAKASA,"Steel frame mounting dowels, diameter 10 mm, length 130 (132) mm",Material,Steel & Metal,10 Nr,1.86,1.86,1.86,1.86,1,GBP,68.62,36.89,19,19,CONSTRUCTION WORK,Metal building structures,ENCLOSING STRUCTURES OF BUILDINGS AND STRUCTURES,"WINDOW BLOCKS, STAINED GLASS, SHOWCASES, DOORS, GATES"
MEPU-SA-KAPU-KALI_KAKAMETO,"Two-component thiokol mastic for construction purposes, polysulfide curing",Material,General,kg,7.31,7.31,7.31,7.31,1,GBP,153.51,21.0,19,19,CONSTRUCTION WORK,Precast concrete and reinforced concrete structures,"RESIDENTIAL, PUBLIC, AND ADMINISTRATIVE AND UTILITY BUILDINGS OF INDUSTRIAL ENTE",DEFORMATION JOINTS AND JOINT SEALING
