code,name,type,category,unit,base_price,min_price,max_price,currency,usage_count,regions
DXME-RIME-MEDX_KARIME,Electricity: consumption KA.DXDX kWh/machine-hour,electricity,Electricity,Machine hours,0.13,0.13,0.13,EUR,31,ENG_TORONTO
DXME-RIME-RIRI_MEDXPU,Electricity: consumption KA.RISA kW·h/machine-hour,electricity,Electricity,Machine hours,0.03,0.03,0.03,EUR,31,ENG_TORONTO
DXME-MELI-KAPU_KASANE,Electricity: consumption KA.NENE kW·h/machine-hour,electricity,Electricity,Machine hours,0.09,0.09,0.09,EUR,31,ENG_TORONTO
DXME-KARI-KASA_KASAME,Electricity: consumption LI.PUTO kW·h/machine-hour,electricity,Electricity,Machine hours,0.99,0.99,0.99,EUR,30,ENG_TORONTO
DXME-KATO-KASA_KAMENE,Electricity: consumption 85 kW·h/machine-hour,electricity,Electricity,Machine hours,11.34,11.34,11.34,EUR,30,ENG_TORONTO
DXME-KATO-KARI_KAMERI,Electricity: consumption PU.DXSA kWh/machine-hour,electricity,Electricity,Machine hours,0.66,0.66,0.66,EUR,30,ENG_TORONTO
DXME-MELI-KARI_KASARI,Electricity: consumption ME.KANE kW·h/machine-hour,electricity,Electricity,Machine hours,0.14,0.14,0.14,EUR,28,ENG_TORONTO
DXME-KADX-KADX_MEKAPU,Electricity: consumption NE.KALI kWh/machine-hour,electricity,Electricity,Machine hours,0.81,0.81,0.81,EUR,28,ENG_TORONTO
DXME-KASA-KARI_KAKAVO,Electricity: consumption SARI.VO kW·h/machine-hour,electricity,Electricity,Machine hours,7.04,7.04,7.04,EUR,27,ENG_TORONTO
DXME-KANE-KADX_KARIRI,Electricity: consumption KA.LITO kWh/machine-hour,electricity,Electricity,Machine hours,0.1,0.1,0.1,EUR,27,ENG_TORONTO
DXME-MEDX-KATO_KAKARI,Electricity: consumption DX.DX kWh/machine-hour,electricity,Electricity,Machine hours,1.32,1.32,1.32,EUR,26,ENG_TORONTO
DXME-KANE-KARI_KAKATO,Electricity: consumption PU.DXSA kWh/machine-hour,electricity,Electricity,Machine hours,0.66,0.66,0.66,EUR,26,ENG_TORONTO
DXME-KATO-MEDX_METORI,Electricity: consumption PURI.DX kW·h/machine-hour,electricity,Electricity,Machine hours,5.72,5.72,5.72,EUR,26,ENG_TORONTO
DXME-KAME-KASA_METOVO,Electricity: consumption PUMERI.SA kW·h/machine-hour,electricity,Electricity,Machine hours,55.02,55.02,55.02,EUR,25,ENG_TORONTO
DXME-KALI-KATO_KAKATO,Electricity: consumption KA.TONE kW·h/machine-hour,electricity,Electricity,Machine hours,0.05,0.05,0.05,EUR,25,ENG_TORONTO
DXME-KARI-KASA_KASAKA,Electricity: consumption LI.PUTO kW·h/machine-hour,electricity,Electricity,Machine hours,0.99,0.99,0.99,EUR,24,ENG_TORONTO
DXME-MELI-KAPU_MEDXRI,Electricity: consumption SA.NEVO kWh/machine-hour,electricity,Electricity,Machine hours,0.76,0.76,0.76,EUR,24,ENG_TORONTO
DXME-RIME-MEVO_KATOME,Electricity: consumption METO.RI kWh/machine-hour,electricity,Electricity,Machine hours,1.76,1.76,1.76,EUR,24,ENG_TORONTO
DXME-KASA-KAPU_KAMENE,Electricity: consumption DXRI.KALI kW·h/machine-hour,electricity,Electricity,Machine hours,12.28,12.28,12.28,EUR,24,ENG_TORONTO
DXME-KANE-KADX_SAVOME,Electricity: consumption KA.DXDX kWh/machine-hour,electricity,Electricity,Machine hours,0.13,0.13,0.13,EUR,23,ENG_TORONTO
DXME-RIME-RIRI_PUTORI,Electricity: consumption ME.TORI kW·h/machine-hour,electricity,Electricity,Machine hours,0.18,0.18,0.18,EUR,23,ENG_TORONTO
DXME-KASA-KARI_KAKAPU,Electricity: consumption RISA.KAME kWh/machine-hour,electricity,Electricity,Machine hours,3.34,3.34,3.34,EUR,22,ENG_TORONTO
DXME-MELI-KARI_KAKATO,Electricity: consumption KA.TOTO kW·h/machine-hour,electricity,Electricity,Machine hours,0.04,0.04,0.04,EUR,22,ENG_TORONTO
DXME-MELI-KAPU_KASATO,Electricity: consumption KA.NENE kW·h/machine-hour,electricity,Electricity,Machine hours,0.09,0.09,0.09,EUR,22,ENG_TORONTO
DXME-MELI-KAPU_KASAPU,Electricity: consumption ME.MEPU kW·h/machine-hour,electricity,Electricity,Machine hours,0.15,0.15,0.15,EUR,22,ENG_TORONTO
DXME-KALI-KARI_KATORI,Electricity: consumption SA.DXME kW·h/machine-hour,electricity,Electricity,Machine hours,0.79,0.79,0.79,EUR,22,ENG_TORONTO
DXME-KASA-KAPU_KATOTO,Electricity: consumption RIRI.MEME kW·h/machine-hour,electricity,Electricity,Machine hours,2.95,2.95,2.95,EUR,22,ENG_TORONTO
DXME-KASA-MEME_KAMETO,Electricity: consumption NEKA.RIVO kWh/machine-hour,electricity,Electricity,Machine hours,8.04,8.04,8.04,EUR,22,ENG_TORONTO
DXME-MEKA-KAPU_SALINE,Electricity: consumption KA.LITO kWh/machine-hour,electricity,Electricity,Machine hours,0.1,0.1,0.1,EUR,22,ENG_TORONTO
DXME-KAPU-KAME_SAKAPU,Electricity: consumption VO.RISA kW·h/machine-hour,electricity,Electricity,Machine hours,1.1,1.1,1.1,EUR,21,ENG_TORONTO
DXME-MEKA-KADX_KAKARI,Electricity: consumption KA.LITO kWh/machine-hour,electricity,Electricity,Machine hours,0.1,0.1,0.1,EUR,21,ENG_TORONTO
DXME-MELI-KAPU_KASASA,Electricity: consumption RI.PURI kW·h/machine-hour,electricity,Electricity,Machine hours,0.32,0.32,0.32,EUR,21,ENG_TORONTO
DXME-RIME-KAME_SAKAVO,Electricity: consumption ME.RILI kWh/machine-hour,electricity,Electricity,Machine hours,0.17,0.17,0.17,EUR,20,ENG_TORONTO
DXME-KASA-METO_KARITO,Electricity: consumption ME.DX kW·h/machine-hour,electricity,Electricity,Machine hours,0.25,0.25,0.25,EUR,20,ENG_TORONTO
DXME-RIME-MEDX_KARINE,Electricity: consumption ME.TORI kW·h/machine-hour,electricity,Electricity,Machine hours,0.18,0.18,0.18,EUR,19,ENG_TORONTO
DXME-KANE-KANE_KASAME,Electricity: consumption KA.LILI kWh/machine-hour,electricity,Electricity,Machine hours,0.1,0.1,0.1,EUR,19,ENG_TORONTO
DXME-RIME-RIRI_KARIME,Electricity: consumption KA.TONE kW·h/machine-hour,electricity,Electricity,Machine hours,0.05,0.05,0.05,EUR,19,ENG_TORONTO
DXME-KALI-MEME_SAKANE,Electricity: consumption RI.VODX kW·h/machine-hour,electricity,Electricity,Machine hours,0.39,0.39,0.39,EUR,19,ENG_TORONTO
DXME-KASA-KAPU_KAMESA,Electricity: consumption METOVO.DXTO kW·h/machine-hour,electricity,Electricity,Machine hours,18.53,18.53,18.53,EUR,19,ENG_TORONTO
DXME-KAME-KASA_MEMEVO,Electricity: consumption PUKA.SA kW·h/machine-hour,electricity,Electricity,Machine hours,5.4,5.4,5.4,EUR,18,ENG_TORONTO
DXME-RIKA-MERI_KAMELI,Electricity: consumption 834 kW·h/machine-hour,electricity,Electricity,Machine hours,111.24,111.24,111.24,EUR,18,ENG_TORONTO
DXME-KALI-MEME_KAKARI,Electricity: consumption ME.RIPU kW·h/machine-hour,electricity,Electricity,Machine hours,0.16,0.16,0.16,EUR,18,ENG_TORONTO
DXME-KASA-KAME_KARIME,Electricity: consumption MEME.RI kW·h/machine-hour,electricity,Electricity,Machine hours,1.49,1.49,1.49,EUR,18,ENG_TORONTO
DXME-RIME-KALI_KAMEME,Electricity: consumption KA.LITO kWh/machine-hour,electricity,Electricity,Machine hours,0.1,0.1,0.1,EUR,18,ENG_TORONTO
DXME-MELI-KAPU_KAPUVO,Electricity: consumption ME.SARI kW·h/machine-hour,electricity,Electricity,Machine hours,0.2,0.2,0.2,EUR,18,ENG_TORONTO
DXME-KALI-KARI_KARIME,Electricity: consumption RIPU.LISA kW·h/machine-hour,electricity,Electricity,Machine hours,3.3,3.3,3.3,EUR,18,ENG_TORONTO
DXME-RIME-MENE_KAMEPU,Electricity: consumption PU.SATO kW·h/machine-hour,electricity,Electricity,Machine hours,0.6,0.6,0.6,EUR,18,ENG_TORONTO
DXME-KAME-KASA_MERIVO,Electricity: consumption DXNESA.RISA kW·h/machine-hour,electricity,Electricity,Machine hours,128.75,128.75,128.75,EUR,17,ENG_TORONTO
DXME-MEDX-MERI_KAPURI,Electricity: consumption MEVO.MESA kWh/machine-hour,electricity,Electricity,Machine hours,2.42,2.42,2.42,EUR,17,ENG_TORONTO
DXME-RIME-KALI_KAKAME,Electricity: consumption KA.LITO kWh/machine-hour,electricity,Electricity,Machine hours,0.1,0.1,0.1,EUR,17,ENG_TORONTO
DXME-RIME-RIRI_LIKAME,Electricity: consumption METO.RI kWh/machine-hour,electricity,Electricity,Machine hours,1.76,1.76,1.76,EUR,17,ENG_TORONTO
DXME-KATO-MEME_KAKASA,Electricity: consumption SA.DXPU kW·h/machine-hour,electricity,Electricity,Machine hours,0.79,0.79,0.79,EUR,17,ENG_TORONTO
DXME-RIME-MEDX_KARIDX,Electricity: consumption RI.PUVO kW·h/machine-hour,electricity,Electricity,Machine hours,0.33,0.33,0.33,EUR,17,ENG_TORONTO
DXME-KANE-KARI_KAKAPU,Electricity: consumption ME.VORI kW·h/machine-hour,electricity,Electricity,Machine hours,0.24,0.24,0.24,EUR,17,ENG_TORONTO
DXME-KAME-KASA_MERINE,Electricity: consumption PUMERI.SA kW·h/machine-hour,electricity,Electricity,Machine hours,55.02,55.02,55.02,EUR,16,ENG_TORONTO
DXME-MELI-KAPU_KASAKA,Electricity: consumption ME.KAME kWh/machine-hour,electricity,Electricity,Machine hours,0.14,0.14,0.14,EUR,16,ENG_TORONTO
DXME-RIME-RIRI_PUPUME,Electricity: consumption KA.SA kW·h/machine-hour,electricity,Electricity,Machine hours,0.07,0.07,0.07,EUR,16,ENG_TORONTO
DXME-RIME-RIKA_SAKATO,Electricity: consumption ME.MEDX kW·h/machine-hour,electricity,Electricity,Machine hours,0.16,0.16,0.16,EUR,16,ENG_TORONTO
DXME-RIME-MEVO_KASAME,Electricity: consumption ME.PUDX kW·h/machine-hour,electricity,Electricity,Machine hours,0.2,0.2,0.2,EUR,16,ENG_TORONTO
DXME-KASA-MEPU_KAKAME,Electricity: consumption RI.NEME kW·h/machine-hour,electricity,Electricity,Machine hours,0.35,0.35,0.35,EUR,15,ENG_TORONTO
DXME-KAME-KASA_METOTO,Electricity: consumption VORI.SA kWh/machine-hour,electricity,Electricity,Machine hours,11.0,11.0,11.0,EUR,15,ENG_TORONTO
DXME-KAME-KASA_METOLI,Electricity: consumption RIPULI.SA kW·h/machine-hour,electricity,Electricity,Machine hours,33.01,33.01,33.01,EUR,15,ENG_TORONTO
DXME-KARI-KASA_KASATO,Electricity: consumption LI.PUTO kW·h/machine-hour,electricity,Electricity,Machine hours,0.99,0.99,0.99,EUR,15,ENG_TORONTO
DXME-KALI-MEKA_KARIME,Electricity: consumption KA.SA kW·h/machine-hour,electricity,Electricity,Machine hours,0.07,0.07,0.07,EUR,15,ENG_TORONTO
DXME-MEDX-MERI_KAPUPU,Electricity: consumption DX.DX kWh/machine-hour,electricity,Electricity,Machine hours,1.32,1.32,1.32,EUR,15,ENG_TORONTO
DXME-KAME-KASA_MERISA,Electricity: consumption RINEVO.METO kW·h/machine-hour,electricity,Electricity,Machine hours,35.76,35.76,35.76,EUR,14,ENG_TORONTO
DXME-RIME-KARI_KAKAME,Electricity: consumption NE.MEME kW·h/machine-hour,electricity,Electricity,Machine hours,0.81,0.81,0.81,EUR,14,ENG_TORONTO
DXME-KATO-KARI_SAKAKA,Electricity: consumption MENE.SA kW·h/machine-hour,electricity,Electricity,Machine hours,2.2,2.2,2.2,EUR,14,ENG_TORONTO
DXME-RIME-RIRI_PUPURI,Electricity: consumption ME.DXVO kW·h/machine-hour,electricity,Electricity,Machine hours,0.26,0.26,0.26,EUR,14,ENG_TORONTO
DXME-KASA-KAPU_KAMEPU,Electricity: consumption LINE.SANE kWh/machine-hour,electricity,Electricity,Machine hours,10.21,10.21,10.21,EUR,14,ENG_TORONTO
DXME-KARI-KASA_KAMEME,Electricity: consumption MENE.SA kW·h/machine-hour,electricity,Electricity,Machine hours,2.2,2.2,2.2,EUR,13,ENG_TORONTO
DXME-KANE-KADX_KANEME,Electricity: consumption TO.RI kW·h/machine-hour,electricity,Electricity,Machine hours,0.43,0.43,0.43,EUR,13,ENG_TORONTO
DXME-KASA-KATO_KAKATO,Electricity: consumption SA.SAVO kW·h/machine-hour,electricity,Electricity,Machine hours,0.74,0.74,0.74,EUR,13,ENG_TORONTO
DXME-RIKA-MERI_KAMESA,Electricity: consumption 278 kW·h/machine-hour,electricity,Electricity,Machine hours,37.08,37.08,37.08,EUR,12,ENG_TORONTO
DXME-KARI-KAPU_KARIME,Electricity: consumption RIDX.LI kW·h/machine-hour,electricity,Electricity,Machine hours,3.96,3.96,3.96,EUR,12,ENG_TORONTO
DXME-RIME-MEDX_KATODX,Electricity: consumption KA.TOVO kW·h/machine-hour,electricity,Electricity,Machine hours,0.05,0.05,0.05,EUR,12,ENG_TORONTO
DXME-KARI-KASA_KASARI,Electricity: consumption LI.PUTO kW·h/machine-hour,electricity,Electricity,Machine hours,0.99,0.99,0.99,EUR,12,ENG_TORONTO
DXME-KASA-KARI_KAKATO,Electricity: consumption MELI.PURI kW·h/machine-hour,electricity,Electricity,Machine hours,2.32,2.32,2.32,EUR,12,ENG_TORONTO
DXME-KASA-KARI_KAMEKA,Electricity: consumption MESALI.KAVO kWh/machine-hour,electricity,Electricity,Machine hours,20.95,20.95,20.95,EUR,12,ENG_TORONTO
DXME-MELI-KAPU_KAKAME,Electricity: consumption ME.SARI kW·h/machine-hour,electricity,Electricity,Machine hours,0.2,0.2,0.2,EUR,12,ENG_TORONTO
DXME-MELI-KAPU_KAPUNE,Electricity: consumption KA.RIRI kW·h/machine-hour,electricity,Electricity,Machine hours,0.03,0.03,0.03,EUR,12,ENG_TORONTO
DXME-KAPU-KARI_KARIPU,Electricity: consumption MESA.NEVO kW·h/machine-hour,electricity,Electricity,Machine hours,2.09,2.09,2.09,EUR,12,ENG_TORONTO
DXME-KATO-KANE_KASARI,Electricity: consumption PU.DXSA kWh/machine-hour,electricity,Electricity,Machine hours,0.66,0.66,0.66,EUR,12,ENG_TORONTO
DXME-KATO-KASA_KAMEPU,Electricity: consumption RIKANE.VO kWh/machine-hour,electricity,Electricity,Machine hours,27.58,27.58,27.58,EUR,12,ENG_TORONTO
DXME-RIME-RIRI_PUNEME,Electricity: consumption ME.TORI kW·h/machine-hour,electricity,Electricity,Machine hours,0.18,0.18,0.18,EUR,12,ENG_TORONTO
DXME-RIME-MEDX_KAPUKA,Electricity: consumption KA.TONE kW·h/machine-hour,electricity,Electricity,Machine hours,0.05,0.05,0.05,EUR,12,ENG_TORONTO
DXME-RIME-RIRI_MEVONE,Electricity: consumption ME.RIPU kW·h/machine-hour,electricity,Electricity,Machine hours,0.16,0.16,0.16,EUR,12,ENG_TORONTO
DXME-MEKA-KAPU_SALIRI,Electricity: consumption ME.KAPU kW·h/machine-hour,electricity,Electricity,Machine hours,0.14,0.14,0.14,EUR,12,ENG_TORONTO
DXME-KAME-KASA_MERILI,Electricity: consumption VOTONE.SASA kWh/machine-hour,electricity,Electricity,Machine hours,111.58,111.58,111.58,EUR,11,ENG_TORONTO
DXME-KALI-KANE_KAKASA,Electricity: consumption TOPU.SA kW·h/machine-hour,electricity,Electricity,Machine hours,4.6,4.6,4.6,EUR,11,ENG_TORONTO
DXME-KALI-KANE_KAMETO,Electricity: consumption MEPU.KAPU kWh/machine-hour,electricity,Electricity,Machine hours,1.87,1.87,1.87,EUR,11,ENG_TORONTO
DXME-KALI-KANE_KAMESA,Electricity: consumption RI.SAME kWh/machine-hour,electricity,Electricity,Machine hours,0.33,0.33,0.33,EUR,11,ENG_TORONTO
DXME-KALI-KANE_KAMELI,Electricity: consumption ME.SARI kW·h/machine-hour,electricity,Electricity,Machine hours,0.2,0.2,0.2,EUR,11,ENG_TORONTO
DXME-MEDX-KANE_KAMENE,Electricity: consumption DX.DX kWh/machine-hour,electricity,Electricity,Machine hours,1.32,1.32,1.32,EUR,11,ENG_TORONTO
DXME-MEVO-KARI_KAKARI,Electricity: consumption TONE.TO kW·h/machine-hour,electricity,Electricity,Machine hours,4.84,4.84,4.84,EUR,11,ENG_TORONTO
DXME-KALI-MEME_KAMESA,Electricity: consumption PU.DXSA kWh/machine-hour,electricity,Electricity,Machine hours,0.66,0.66,0.66,EUR,11,ENG_TORONTO
DXME-KASA-MEPU_KAMEME,Electricity: consumption KA.SA kW·h/machine-hour,electricity,Electricity,Machine hours,0.07,0.07,0.07,EUR,11,ENG_TORONTO
DXME-RIME-MESA_KARIRI,Electricity: consumption KA.RIVO kW·h/machine-hour,electricity,Electricity,Machine hours,0.04,0.04,0.04,EUR,11,ENG_TORONTO
DXME-RIME-RIRI_PUTOLI,Electricity: consumption MEME.RIRI kW·h/machine-hour,electricity,Electricity,Machine hours,1.5,1.5,1.5,EUR,11,ENG_TORONTO
DXME-MEDX-KAVO_KARIRI,Electricity: consumption RIPU.LISA kW·h/machine-hour,electricity,Electricity,Machine hours,3.3,3.3,3.3,EUR,10,ENG_TORONTO
DXME-MEDX-KAPU_KAKADX,Electricity: consumption 198 kWh/machine-hour,electricity,Electricity,Machine hours,26.41,26.41,26.41,EUR,10,ENG_TORONTO
DXME-KARI-KAPU_KATORI,Electricity: consumption 42 kW·h/machine-hour,electricity,Electricity,Machine hours,5.6,5.6,5.6,EUR,10,ENG_TORONTO
DXME-KALI-KAVO_KARITO,Electricity: consumption TO.NETO kW·h/machine-hour,electricity,Electricity,Machine hours,0.48,0.48,0.48,EUR,10,ENG_TORONTO
DXME-MEDX-KANE_KAMERI,Electricity: consumption ME.TORI kW·h/machine-hour,electricity,Electricity,Machine hours,0.18,0.18,0.18,EUR,10,ENG_TORONTO
DXME-KASA-KAME_KARILI,Electricity: consumption VO.MERI kWh/machine-hour,electricity,Electricity,Machine hours,1.08,1.08,1.08,EUR,10,ENG_TORONTO
DXME-RIME-KALI_KAKARI,Electricity: consumption KA.LITO kWh/machine-hour,electricity,Electricity,Machine hours,0.1,0.1,0.1,EUR,10,ENG_TORONTO
DXME-KAME-KASA_KANERI,Electricity: consumption MEVO.MESA kWh/machine-hour,electricity,Electricity,Machine hours,2.42,2.42,2.42,EUR,10,ENG_TORONTO
DXME-KALI-KATO_KARIME,Electricity: consumption MEVO.SANE kW·h/machine-hour,electricity,Electricity,Machine hours,2.48,2.48,2.48,EUR,10,ENG_TORONTO
DXME-MEDX-KAPU_KAKARI,Electricity: consumption MENE.SA kW·h/machine-hour,electricity,Electricity,Machine hours,2.2,2.2,2.2,EUR,10,ENG_TORONTO
DXME-KASA-MEME_KAMERI,Electricity: consumption RIRI.VOVO kW·h/machine-hour,electricity,Electricity,Machine hours,3.05,3.05,3.05,EUR,10,ENG_TORONTO
DXME-KALI-KAVO_KARINE,Electricity: consumption ME.VORI kW·h/machine-hour,electricity,Electricity,Machine hours,0.24,0.24,0.24,EUR,9,ENG_TORONTO
DXME-RIME-RIRI_SAVOVO,Electricity: consumption KA.RINE kW·h/machine-hour,electricity,Electricity,Machine hours,0.04,0.04,0.04,EUR,9,ENG_TORONTO
DXME-RIME-MEDX_KARITO,Electricity: consumption ME.VORI kW·h/machine-hour,electricity,Electricity,Machine hours,0.24,0.24,0.24,EUR,9,ENG_TORONTO
DXME-KADX-KADX_MEKATO,Electricity: consumption MESA.MEVO kW·h/machine-hour,electricity,Electricity,Machine hours,2.02,2.02,2.02,EUR,9,ENG_TORONTO
DXME-KADX-MERI_KALIME,Electricity: consumption MERI.DX kW·h/machine-hour,electricity,Electricity,Machine hours,1.72,1.72,1.72,EUR,9,ENG_TORONTO
DXME-KATO-METO_KAKARI,Electricity: consumption MESA.MEVO kW·h/machine-hour,electricity,Electricity,Machine hours,2.02,2.02,2.02,EUR,9,ENG_TORONTO
DXME-KATO-MEDX_METOKA,Electricity: consumption RIKA.LIDX kW·h/machine-hour,electricity,Electricity,Machine hours,2.77,2.77,2.77,EUR,9,ENG_TORONTO
DXME-KALI-KATO_KAKAPU,Electricity: consumption KA.SA kW·h/machine-hour,electricity,Electricity,Machine hours,0.07,0.07,0.07,EUR,9,ENG_TORONTO
DXME-MELI-KATO_KAPUSA,Electricity: consumption MEDX.VO kWh/machine-hour,electricity,Electricity,Machine hours,2.64,2.64,2.64,EUR,9,ENG_TORONTO
DXME-KAPU-KAME_KATOLI,Electricity: consumption 165 kWh/machine-hour,electricity,Electricity,Machine hours,22.01,22.01,22.01,EUR,8,ENG_TORONTO
DXME-KAPU-KAME_KATONE,Electricity: consumption RIMEPU.SA kW·h/machine-hour,electricity,Electricity,Machine hours,28.61,28.61,28.61,EUR,8,ENG_TORONTO
DXME-MEVO-KARI_KAKAME,Electricity: consumption PUTO.SANE kWh/machine-hour,electricity,Electricity,Machine hours,5.81,5.81,5.81,EUR,8,ENG_TORONTO
DXME-KANE-KAVO_KAKAPU,Electricity: consumption KA.RINE kW·h/machine-hour,electricity,Electricity,Machine hours,0.04,0.04,0.04,EUR,8,ENG_TORONTO
DXME-RIME-KAME_KAMEME,Electricity: consumption KA.LITO kWh/machine-hour,electricity,Electricity,Machine hours,0.1,0.1,0.1,EUR,8,ENG_TORONTO
DXME-RIME-RIRI_SAPUKA,Electricity: consumption KA.LITO kWh/machine-hour,electricity,Electricity,Machine hours,0.1,0.1,0.1,EUR,8,ENG_TORONTO
DXME-MEKA-KAPU_KAMERI,Electricity: consumption MERI.SAPU kWh/machine-hour,electricity,Electricity,Machine hours,1.67,1.67,1.67,EUR,8,ENG_TORONTO
DXME-MEDX-KAPU_KAKANE,Electricity: consumption TO.NETO kW·h/machine-hour,electricity,Electricity,Machine hours,0.48,0.48,0.48,EUR,8,ENG_TORONTO
DXME-KASA-KARI_KAKADX,Electricity: consumption DXVO.NELI kWh/machine-hour,electricity,Electricity,Machine hours,13.16,13.16,13.16,EUR,8,ENG_TORONTO
DXME-RIKA-MERI_KAMEPU,Electricity: consumption RIMEPU.SA kW·h/machine-hour,electricity,Electricity,Machine hours,28.61,28.61,28.61,EUR,7,ENG_TORONTO
DXME-RIKA-MERI_KAMENE,Electricity: consumption 556 kW·h/machine-hour,electricity,Electricity,Machine hours,74.16,74.16,74.16,EUR,7,ENG_TORONTO
DXME-MEDX-MEKA_KAMEKA,Electricity: consumption METO.RI kWh/machine-hour,electricity,Electricity,Machine hours,1.76,1.76,1.76,EUR,7,ENG_TORONTO
DXME-KAVO-KAVO_KAMETO,Electricity: consumption PULI.LIPU kW·h/machine-hour,electricity,Electricity,Machine hours,6.37,6.37,6.37,EUR,7,ENG_TORONTO
DXME-MEVO-KATO_KAMERI,Electricity: consumption DX.DX kWh/machine-hour,electricity,Electricity,Machine hours,1.32,1.32,1.32,EUR,7,ENG_TORONTO
DXME-MEDX-KASA_SANEKA,Electricity: consumption RI.DX kW·h/machine-hour,electricity,Electricity,Machine hours,0.39,0.39,0.39,EUR,7,ENG_TORONTO
DXME-KALI-KAVO_KAPUME,Electricity: consumption RI.PUVO kW·h/machine-hour,electricity,Electricity,Machine hours,0.33,0.33,0.33,EUR,7,ENG_TORONTO
DXME-RIME-RIRI_KAPUME,Electricity: consumption RI.NEPU kW·h/machine-hour,electricity,Electricity,Machine hours,0.35,0.35,0.35,EUR,7,ENG_TORONTO
DXME-RIME-RIRI_SAVODX,Electricity: consumption KA.RITO kW·h/machine-hour,electricity,Electricity,Machine hours,0.03,0.03,0.03,EUR,7,ENG_TORONTO
DXME-KANE-KATO_KAPUME,Electricity: consumption KA.TODX kW·h/machine-hour,electricity,Electricity,Machine hours,0.05,0.05,0.05,EUR,7,ENG_TORONTO
DXME-RIME-RIRI_MERIME,Electricity: consumption RI.PUVO kW·h/machine-hour,electricity,Electricity,Machine hours,0.33,0.33,0.33,EUR,7,ENG_TORONTO
DXME-KASA-KAPU_KAKAPU,Electricity: consumption MEDX.VO kWh/machine-hour,electricity,Electricity,Machine hours,2.64,2.64,2.64,EUR,7,ENG_TORONTO
DXME-MEDX-KARI_KAKATO,Electricity: consumption KA.LITO kWh/machine-hour,electricity,Electricity,Machine hours,0.1,0.1,0.1,EUR,7,ENG_TORONTO
DXME-KALI-KATO_KAKADX,Electricity: consumption KA.DXDX kWh/machine-hour,electricity,Electricity,Machine hours,0.13,0.13,0.13,EUR,7,ENG_TORONTO
DXME-KAME-KASA_MEMEDX,Electricity: consumption 177 kWh/machine-hour,electricity,Electricity,Machine hours,23.61,23.61,23.61,EUR,6,ENG_TORONTO
DXME-RIKA-MERI_KAMETO,Electricity: consumption 99 kW·h/machine-hour,electricity,Electricity,Machine hours,13.2,13.2,13.2,EUR,6,ENG_TORONTO
DXME-KALI-KAVO_KARIRI,Electricity: consumption RI.PUVO kW·h/machine-hour,electricity,Electricity,Machine hours,0.33,0.33,0.33,EUR,6,ENG_TORONTO
DXME-KARI-KARI_KAMETO,Electricity: consumption DX.RIPU kWh/machine-hour,electricity,Electricity,Machine hours,1.23,1.23,1.23,EUR,6,ENG_TORONTO
DXME-KARI-KARI_KAMESA,Electricity: consumption MEDX.VO kWh/machine-hour,electricity,Electricity,Machine hours,2.64,2.64,2.64,EUR,6,ENG_TORONTO
DXME-KARI-KASA_SARINE,Electricity: consumption KA.LITO kWh/machine-hour,electricity,Electricity,Machine hours,0.1,0.1,0.1,EUR,6,ENG_TORONTO
DXME-KASA-KAME_KAMERI,Electricity: consumption DX.TOME kW·h/machine-hour,electricity,Electricity,Machine hours,1.24,1.24,1.24,EUR,6,ENG_TORONTO
DXME-RIME-MEDX_KATOLI,Electricity: consumption KA.TONE kW·h/machine-hour,electricity,Electricity,Machine hours,0.05,0.05,0.05,EUR,6,ENG_TORONTO
DXME-MELI-KAPU_KAPULI,Electricity: consumption KA.PUPU kWh/machine-hour,electricity,Electricity,Machine hours,0.06,0.06,0.06,EUR,6,ENG_TORONTO
DXME-MEKA-KAPU_KARIKA,Electricity: consumption PU.PUDX kW·h/machine-hour,electricity,Electricity,Machine hours,0.6,0.6,0.6,EUR,6,ENG_TORONTO
DXME-MEKA-KAPU_KARIME,Electricity: consumption LI.SADX kWh/machine-hour,electricity,Electricity,Machine hours,1.01,1.01,1.01,EUR,6,ENG_TORONTO
DXME-MEKA-KAPU_KAMENE,Electricity: consumption VO.DXVO kW·h/machine-hour,electricity,Electricity,Machine hours,1.2,1.2,1.2,EUR,6,ENG_TORONTO
DXME-KAVO-KAPU_KARITO,Electricity: consumption RITO.SA kW·h/machine-hour,electricity,Electricity,Machine hours,3.13,3.13,3.13,EUR,6,ENG_TORONTO
DXME-KADX-KADX_MEKARI,Electricity: consumption TOSA.TOME kWh/machine-hour,electricity,Electricity,Machine hours,4.71,4.71,4.71,EUR,6,ENG_TORONTO
DXME-KATO-KASA_KARIME,Electricity: consumption 1056 kWh/machine-hour,electricity,Electricity,Machine hours,140.85,140.85,140.85,EUR,6,ENG_TORONTO
DXME-RIME-MEDX_KARISA,Electricity: consumption ME.VORI kW·h/machine-hour,electricity,Electricity,Machine hours,0.24,0.24,0.24,EUR,6,ENG_TORONTO
DXME-KALI-MEME_KAMEKA,Electricity: consumption KA.SA kW·h/machine-hour,electricity,Electricity,Machine hours,0.07,0.07,0.07,EUR,6,ENG_TORONTO
DXME-KADX-METO_KAMERI,Electricity: consumption SALI.PUTO kWh/machine-hour,electricity,Electricity,Machine hours,7.66,7.66,7.66,EUR,6,ENG_TORONTO
DXME-KASA-MEPU_KARIME,Electricity: consumption MESA.VOPU kW·h/machine-hour,electricity,Electricity,Machine hours,2.11,2.11,2.11,EUR,6,ENG_TORONTO
