code,name,type,category,unit,base_price,min_price,max_price,currency,usage_count,regions
KASA-ME-KARI-KASA,Reinforced concrete supports,material,Concrete & Cement,m3,851.07,851.07,851.07,EUR,21,ENG_TORONTO
KAME-LI-MEME-KALI_KAKAVORI,"Welding electrodes for welding high-alloy steels OZL-8, diameter 2 mm",material,Steel & Metal,kg,21.68,21.68,21.68,EUR,21,ENG_TORONTO
KAVO-TO-KATO-KAPU_KAKASAME,"Black wire, diameter NE.KA-NE.TO mm",material,Electrical,t,2122.74,2122.74,2122.74,EUR,21,ENG_TORONTO
RITO-TO-KATO-KARI_KAMESADX,"Seamless hot-rolled steel pipes with chamfered edges, made of steel grades 10, 20, 35, outer diameter 219 mm, wall thickness 8 mm",material,Steel & Metal,m,129.21,129.21,129.21,EUR,21,ENG_TORONTO
RISA-ME-KARI-KAME,Reinforced concrete sleepers for leveling joints,material,Concrete & Cement,pcs,202.17,202.17,202.17,EUR,21,ENG_TORONTO
KAME-LI-MESA-KASA_KAKAMEME,"Hexagonal steel nuts, thread diameter M6",material,Steel & Metal,t,59279.83,3264.22,120897.01,EUR,21,"ENG_TORONTO,RU_STPETERSBURG"
KAVO-RI-KARI-KASA_KAKAPUTO,"Double-twisted rope LK-R, construction 6x19(1+6+6/6)+1 o.s., grade B, made of uncoated wire, marking group 1570-1770 N/mm2, diameter 15 mm",material,Electrical,10 m,36.32,36.32,36.32,EUR,21,ENG_TORONTO
RISA-ME-KAPU-KAPU_KAKAMETO,"Track bolts for fastening rails, diameter M27, length 160 mm, 180 mm",material,Fasteners,t,3891.99,3891.99,3891.99,EUR,21,ENG_TORONTO
RIRI-RI-KAME-KAPU_KAKAMELI,TF-20 linear pin insulators,material,General,100 pcs,1381.24,224.66,8320.72,EUR,21,"ENG_TORONTO,RU_STPETERSBURG"
MEME-ME-KARI-KALI_KAKAKAME,"Coniferous timber (pine, spruce), length over ME.NE m",material,Wood & Timber,m3,361.33,361.33,361.33,EUR,21,ENG_TORONTO
KATO-RI-KARI-KADX_KAKAMEME,Sulphate-resistant Portland cement CEM I 32.5N SS,material,Concrete & Cement,t,179.38,179.38,179.38,EUR,21,ENG_TORONTO
KAME-LI-KALI-RIRI_KAKAMENE,"Coal, grade CC",material,General,t,218.67,218.67,218.67,EUR,21,ENG_TORONTO
RITO-TO-KANE-KAPU_KAKAMETO,"Non-galvanized welded steel pipes for water and gas pipelines with threaded ends, light, nominal diameter 80 mm, wall thickness TO.SA mm",material,Steel & Metal,m,11.23,11.23,11.23,EUR,21,ENG_TORONTO
KALI-RI-KAPU-KAPU_KAKAKAME,Anchors made of heat-resistant steel grade 20Kh23N18,material,Steel & Metal,t,58152.73,58152.73,58152.73,EUR,21,ENG_TORONTO
KAPU-TO-KARI-MEME_KAKAMELI,"Dry cement mixtures (sand concrete), class B25 (M350)",material,Concrete & Cement,t,207.59,207.59,207.59,EUR,21,ENG_TORONTO
KAME-LI-MEDX-MELI_KAKATORI,"Round rubber cord, diameter from RI.SA to TO.SA mm",material,Rubber & Gaskets,kg,101.3,10.57,391.62,EUR,21,"ENG_TORONTO,RU_STPETERSBURG"
KAME-LI-KARI-KASA_KAKAMEME,"Electrical sheet laminate, grade 1, thickness KA.RI-KA.TOSA mm",material,Electrical,kg,62.76,10.21,378.04,EUR,21,"ENG_TORONTO,RU_STPETERSBURG"
KAME-TO-KAME-KALI_KAKAKATO,Isopropyl alcohol,material,Chemicals & Gases,l,4.02,4.02,4.02,EUR,21,ENG_TORONTO
MEPU-RI-KANE-KASA_KAKAKAME,Siloxane rubber-based compound,material,Rubber & Gaskets,kg,31.87,31.87,31.87,EUR,21,ENG_TORONTO
MEKA-ME-KARI-KAPU_KAKAKAME,"Round bars made of aluminum alloys AD0, AD1, AD, AD31, AD33, AD35, AB, diameter SA.KA mm",material,General,t,186297.04,11328.87,419587.94,EUR,21,"ENG_TORONTO,RU_STPETERSBURG"
KAME-LI-KALI-RIDX_KAMEDXPU,"Weather-resistant organosilicate composition for protecting metal structures, facing building materials, facades of buildings and structures, colored",material,Steel & Metal,kg,6.42,6.42,6.42,EUR,21,ENG_TORONTO
METO-RI-KATO-KAME,Stone,material,General,m3,98.35,96.92,111.25,EUR,20,ENG_TORONTO
RITO-SA-KARI-KATO,Welded tubular sheet pile made of electric welded pipes,material,Welding Consumables,t,3453.86,1414.39,4813.51,EUR,20,ENG_TORONTO
KAME-PU-KATO-KAME_KAKAMEME,"Bentonite powder (clay powder) for preparing drilling fluids, fluid yield MERI.KA-MESA.KA m3/t",material,Aggregates & Earth,t,386.78,386.78,386.78,EUR,20,ENG_TORONTO
KAME-LI-MEME-KAPU_KAKAKARI,"PP-Np-19ST powder surfacing wire, diameter 3 mm",material,Electrical,t,2336.43,2336.43,2336.43,EUR,20,ENG_TORONTO
KAME-LI-MEDX-KAPU_KAKAKAME,AF-1 sponge rubber plates,material,Rubber & Gaskets,kg,12.72,12.72,12.72,EUR,20,ENG_TORONTO
KAME-TO-KASA-TOVO_KAKAPUME,Tungsten,material,General,kg,3387.48,196.76,7287.26,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
KAME-LI-MESA-KALI_KAKAKAVO,"Plastic dowels with screws, diameter 8 mm, length 40 mm, screw diameter 5 mm, screw length 40 mm",material,Fasteners,100 pcs,52.42,11.39,421.7,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
KAVO-ME-KARI-RISA_KAKARIME,"Improved cast steel shot, fraction KA.TO-TO.RI mm",material,Steel & Metal,t,27271.54,2308.97,85517.54,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
MEPU-RI-KANE-KAME,Antiseptic-fire retardant,material,General,kg,2111.28,6.95,2812.72,EUR,20,ENG_TORONTO
KAME-LI-MESA-MEPU_KAKARITO,"Self-tapping steel screws, oxidized, with countersunk head and cross-shaped slot, double thread, pointed, diameter TO.DX mm, length 45 mm",material,Steel & Metal,100 pcs,1.6,1.6,1.6,EUR,20,ENG_TORONTO
KANE-ME-KAME-KANE,Acid-resistant straight brick,material,Chemicals & Gases,t,666.24,666.24,666.24,EUR,20,ENG_TORONTO
MEPU-PU-KAPU-KAPU_KAKAMEKA,"Organosilicon enamel KO-811, KO-811K, colored",material,Paint & Coatings,t,9082.4,9082.4,9082.4,EUR,20,ENG_TORONTO
METO-RI-KAME-KARI,Architectural and construction products made of porous rock,material,Aggregates & Earth,m2,166.16,166.16,166.16,EUR,20,ENG_TORONTO
KAVO-ME-KARI-KATO,Window slope box mounting plate,material,Glass & Glazing,pcs,6.89,1.18,7.69,EUR,20,ENG_TORONTO
KAME-LI-MESA-KALI_KAKAKATO,"Galvanized steel dowel nails with washers for a mounting gun, diameter PU.SA mm, length 30-50 mm",material,Steel & Metal,10 pcs,0.38,0.38,0.38,EUR,20,ENG_TORONTO
MEPU-ME-KAPU-KAME_KAKAKAME,Foamed synthetic rubber-based adhesive for bonding insulation materials,material,Insulation,l,32.21,32.21,32.21,EUR,20,ENG_TORONTO
KARI-RI-KASA-KAVO,"Hot black crushed stone, fraction 10 (15)-20 (25) mm",material,Aggregates & Earth,t,145.91,145.91,145.91,EUR,20,ENG_TORONTO
KARI-RI-KASA-KAPU_RIKADXRI,"Crushed stone from dense rock for construction work M 1000, fraction 20-40 mm",material,Aggregates & Earth,m3,298.68,64.88,2402.88,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
KAME-SA-KATO-KATO,Road signs,material,General,pcs,105.49,105.49,105.49,EUR,20,ENG_TORONTO
RINE-ME-KARI-KATO_KAKARIME,"Rail fastening pad, type ""Metro"" P50",material,General,pcs,50.68,50.68,50.68,EUR,20,ENG_TORONTO
MELI-PU-KATO-KARI_KAKAKARI,"Plasticized dinas refractory mortar, grade MD-92",material,Concrete & Cement,t,729.22,729.22,729.22,EUR,20,ENG_TORONTO
KAME-ME-KARI-KAME_KAKAKATO,"Asbestos cement sheets, grades A, B, G, thickness 5-20 mm",material,Concrete & Cement,kg,936.96,54.42,2015.63,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
RIKA-ME-KARI-RIKA_KAKAKAME,Cable anchors,material,Fasteners,100 pcs,3412.84,221.4,8200.0,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
MEPU-PU-KATO-KASA_KAKAMENE,KO-916 heat-resistant organosilicon varnish,material,Paint & Coatings,kg,763.9,40.17,1487.63,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
KAME-LI-MESA-MEKA_KAKANEKA,"Single-prong steel mounting staples (SO), fastening diameter 10-14 mm",material,Steel & Metal,100 pcs,80.19,4.22,156.17,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
KAVO-TO-MEME-KAME_KAKATORI,"Perforated channel bar, steel grades St3ps, St3sp, dimensions 60x35 mm",material,Steel & Metal,m,165.23,8.69,321.78,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
MERI-RI-KAPU-MERI_KAKASATO,"Technical mats, width 1000 mm, thickness 25 mm",material,General,m,465.22,24.46,905.98,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
RIKA-RI-KAME-KANE_KAKAKASA,"Tinned copper cable sleeves for crimping to connect wires and cables with copper conductors with a cross-section of 25 mm2, inner diameter 7 mm",material,Electrical,100 pcs,1839.95,96.75,3583.15,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
RIKA-RI-KAME-KAVO_KAKAKARI,"Sleeves with heat-shrinkable insulation, cross-section ME.SA-RI.SA mm2",material,Insulation,100 pcs,2134.38,112.23,4156.53,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
RISA-RI-KAME-MEVO_KAKAKAME,"KS-118 articulated reverse lock stand, painted",material,Paint & Coatings,pcs,482.39,25.36,939.43,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
RISA-RI-KAME-MEVO_KAKAKATO,"KS-117 articulated straight fastener rack, cast iron, painted",material,Steel & Metal,pcs,587.67,30.9,1144.43,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
RILI-RI-KATO-KARI_KAKAKATO,"Painted steel articulated reverse fastener, type FOI-2, length 3200 mm",material,Steel & Metal,pcs,4253.07,223.63,8282.51,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
RILI-RI-KATO-KARI_KAKAKASA,"Painted steel straight articulated fastener, type FP-2, length 1400 mm",material,Steel & Metal,pcs,2283.7,120.08,4447.33,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
RISA-RI-KAME-MEME_KAKAKAME,KS-007 fork clamp for piston,material,General,pcs,504.5,26.53,982.47,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
RIKA-ME-KARI-MEKA_KAKATOPU,"Triangular hot-dip galvanized suspension, length 400 mm, dimensions of the rigid crossbar support of the contact network 450x700 mm",material,General,pcs,874.59,45.99,1703.18,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
RISA-RI-KAME-MEVO_KAKAMEPU,"Straight articulated tubular steel clamp with one additional tubular curved aluminum clamp 1200 mm long and a fixing clamp measuring 70x47x41.5 mm, the length of the additional clamp stand is 150 mm, ",material,Steel & Metal,pcs,6648.86,349.6,12948.11,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
RISA-RI-KAME-MEVO_KAKAMESA,"Straight articulated tubular steel fastener with two additional tubular curved aluminum fasteners 1200 mm long and a fixing clamp measuring 70x47x41.5 mm, length of the additional fastener stand 150 m",material,Steel & Metal,pcs,10333.41,543.33,20123.49,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
RISA-RI-KAME-MEVO_KAKAKADX,"Straight articulated tubular aluminum clamp with one additional tubular curved aluminum clamp 1200 mm long and a fixing clamp measuring 70x47x41.5 mm, the length of the additional clamp stand is 150 m",material,General,pcs,11126.83,585.05,21668.62,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
RISA-RI-KAME-MEVO_KAKAKAVO,"Straight articulated tubular aluminum clamp with two additional tubular curved aluminum clamps 1200 mm long and a fixing clamp measuring 70x47x41.5 mm, length of the additional clamp stand 150 mm, dia",material,General,pcs,15559.86,818.14,30301.59,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
RISA-RI-KAME-KANE_MEKAMESA,"Straight bronze clamp for auxiliary fastening of the middle anchor cable of the contact wire to the supporting cable of the railway contact network, type KS-052-8, dimensions 80x60x46 mm",material,Fasteners,pcs,1451.79,76.34,2827.23,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
RIKA-ME-KARI-MEDX_MEKARIME,"Bronze spring cable with hinged attachment to the supporting cable and shunting of the hinged joint for attaching the strings, cable cross-section 35 mm2, length MEVO.KAPU m",material,Electrical,pcs,12019.05,631.97,23406.12,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
RISA-RI-KAME-KANE_MEKAMETO,"Bronze clamp for hinged attachment of spring cable and oblique string to the supporting cable, dimensions 64x30 mm",material,Electrical,pcs,475.7,25.01,926.39,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
RISA-RI-KAME-RIKA_KAKATOME,"Galvanized steel rod with two mounting lugs rotated 90° relative to each other, diameter 20 mm, length 1000 mm",material,Steel & Metal,pcs,479.27,25.2,933.35,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
MEME-ME-KATO-KASA_KAKATOPU,"Unedged hardwood board (alder), natural moisture content, length PU-NE.SA m, all widths, thickness 25, 32, 40 mm, grade II",material,Wood & Timber,m3,18080.33,950.67,35210.0,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
KAME-LI-MEME-KAPU_KAKANERI,Alloy welding wire,material,Welding Consumables,kg,63.41,3.33,123.49,EUR,20,"ENG_TORONTO,RU_STPETERSBURG"
KARI-PU-KATO-KATO,"Slag sand, medium fraction",material,Aggregates & Earth,m3,118.87,118.87,118.87,EUR,19,ENG_TORONTO
KAVO-PU-KAME-KASA_KAKAKAME,Jack rods,material,General,t,2751.97,2751.97,2751.97,EUR,19,ENG_TORONTO
KAME-LI-KANE-KARI_KAKAKAME,"Waterproofing tapes, vapor-permeable butyl rubber, made of non-woven membrane-type material, with adhesive coating on the inner edges and anti-adhesive coating, beige color, width 80 mm",material,Paint & Coatings,m,1.04,1.04,1.04,EUR,19,ENG_TORONTO
MEME-ME-KATO-KANE_KAKARIME,"Edged board of hardwood (birch), natural moisture content, length PU-NE.SA m, all widths, thickness 20-22 mm, grade II",material,Wood & Timber,m3,869.12,869.12,869.12,EUR,19,ENG_TORONTO
KASA-ME-KAPU-METO,Precast reinforced concrete structures,material,Concrete & Cement,pcs,3.48,3.48,3.48,EUR,19,ENG_TORONTO
MEPU-SA-KAPU-KALI_KAKAMETO,"Two-component thiokol mastic for construction purposes, polysulfide curing",material,Waterproofing,kg,12.21,12.21,12.21,EUR,19,ENG_TORONTO
KAME-LI-MEME-KALI_KAKANENE,"Welding electrodes for welding low-alloy and carbon steels E46, diameter 8 mm",material,Steel & Metal,t,3323.66,3323.66,3323.66,EUR,19,ENG_TORONTO
KAME-LI-MESA-KARI_KAKANERI,"Galvanized steel bolts with hexagonal heads, thread diameter M8 (M10, M12, M14), length 16-190 mm",material,Steel & Metal,t,10744.74,3709.32,137382.3,EUR,19,"ENG_TORONTO,RU_STPETERSBURG"
KAME-VO-KAME-KAPU_KAKANEVO,"Organic (acrylic) cast sheet glass, grades TOSP, TOSN, colorless transparent, thickness 10 mm",material,Glass & Glazing,m2,237.27,237.27,237.27,EUR,19,ENG_TORONTO
RITO-ME-KATO-KATO,Movable welded supports,material,Welding Consumables,pcs,48.11,43.08,51.05,EUR,19,ENG_TORONTO
MEME-ME-KAME-KANE,Wooden window sills,material,Wood & Timber,m,38.37,38.37,38.37,EUR,19,ENG_TORONTO
KAME-LI-METO-KATO,Asphalt concrete tiles,material,Concrete & Cement,m2,60.87,60.87,60.87,EUR,19,ENG_TORONTO
MEPU-SA-MEME-KADX_KAMEKASA,EP-0010 putty,material,Paint & Coatings,t,48696.05,7278.87,269587.68,EUR,19,"ENG_TORONTO,RU_STPETERSBURG"
MEPU-SA-KADX-MEKA_KAKAKAME,"Coal and shale toluene, grades A and B",material,General,t,8526.8,2943.64,109023.62,EUR,19,"ENG_TORONTO,RU_STPETERSBURG"
KADX-TO-KAME-KAPU,Aluminum bracket for ventilated curtain walls,material,General,pcs,10.56,5.86,13.97,EUR,19,ENG_TORONTO
MEDX-RI-KARI-KAME,Steel umbrellas for ventilation systems,material,Steel & Metal,pcs,45.91,45.91,45.91,EUR,19,ENG_TORONTO
KAVO-TO-KAPU-KARI,Corrosion-resistant and heat-resistant round steel,material,Steel & Metal,t,6104.59,6104.59,6104.59,EUR,19,ENG_TORONTO
KAME-TO-KAME-KANE_MEKARISA,Contact grease for rubber parts of sealing systems for sealed cable entries and pipelines in building structures,material,Steel & Metal,kg,6501.45,359.79,13325.51,EUR,19,"ENG_TORONTO,RU_STPETERSBURG"
MEPU-SA-KADX-KADX_KAKAKARI,"Technical coal tar solvent, grades A, B, C",material,Chemicals & Gases,t,20875.33,2431.11,90041.15,EUR,19,"ENG_TORONTO,RU_STPETERSBURG"
MEME-ME-KATO-KANE_KAKATODX,"Edged board made of hardwood (alder), dry, length RI-TO.LISA m, all widths, thickness 45 mm and more, grade III",material,Wood & Timber,m3,2010.65,2010.65,2010.65,EUR,19,ENG_TORONTO
KAVO-ME-KARI-MEME_KAKAKANE,"Forgings from square billets, weight 90 kg",material,Steel & Metal,t,37677.26,2085.05,77224.16,EUR,19,"ENG_TORONTO,RU_STPETERSBURG"
RIRI-RI-KARI-KAVO_MEKAKAVO,"Steel pin for attaching brackets to the walls of cable wells, with nut and washer, M12 thread, length 170 mm",material,Steel & Metal,set,2.46,2.46,2.46,EUR,19,ENG_TORONTO
KAME-LI-MEDX-MEPU_KAKAKAME,Used car tires for impact devices,material,General,t,332.7,332.7,332.7,EUR,19,ENG_TORONTO
MEME-ME-KARI-KARI_KAKAKAME,"Chopped firewood, group 1 (birch, beech, ash, elm, elm, oak, larch, maple, hornbeam), length up to 1 m",material,Wood & Timber,m3,3486.02,244.17,9043.47,EUR,19,"ENG_TORONTO,RU_STPETERSBURG"
KAME-LI-KASA-KAPU_KAKARIME,"LHB cotton insulation cloth, thickness KA.RI mm",material,Insulation,kg,42.94,6.42,237.71,EUR,19,"ENG_TORONTO,RU_STPETERSBURG"
KAME-RI-KAME-KARI_KAKARIME,Bitumen oil modified roofing BNM-55/60,material,Waterproofing,t,762.38,762.38,762.38,EUR,18,ENG_TORONTO
KAVO-TO-MEME-KAME_MEMEKAPU,"Hot-rolled steel channels, steel grades St3ps, St3sp, No. 27U-30U, No. 27P-30P",material,Steel & Metal,t,1831.24,1831.24,1831.24,EUR,18,ENG_TORONTO
RIKA-RI-KARI-KAME_KAKAMEPU,"Polypropylene bushings, diameter 42 mm",material,General,1000 pcs,758.77,108.3,4011.12,EUR,18,"ENG_TORONTO,RU_STPETERSBURG"
KASA-ME-KAPU-KALI,Standard reinforced concrete exterior wall panels,material,Concrete & Cement,pcs,345.16,345.16,345.16,EUR,18,ENG_TORONTO
KASA-ME-KATO-KANE,I-beam columns,material,General,pcs,993.88,993.88,993.88,EUR,18,ENG_TORONTO
MEPU-SA-KAPU-KATO,Sealing mastic,material,Waterproofing,kg,5.33,5.33,5.33,EUR,18,ENG_TORONTO
KALI-RI-KATO-KANE,Steel structures,material,Steel & Metal,t,2425.81,2425.81,2425.81,EUR,18,ENG_TORONTO
KAME-LI-KANE-KAME_KAKAMEME,"Waterproofing and vapor barrier sealing tapes made of butyl rubber, laminated with canvas on one side, with an adhesive layer on one side, gray in color, 100 mm wide, ME.SA mm thick",material,Waterproofing,m,1.55,1.55,1.55,EUR,18,ENG_TORONTO
KASA-RI-KATO-KAME,Lightweight concrete blocks,material,Concrete & Cement,m3,184.21,184.21,184.21,EUR,18,ENG_TORONTO
KAME-LI-MESA-MEPU_KAMELISA,"Self-tapping steel screws with a semi-circular head and a straight slot, pointed, diameter 8 mm, length 60 mm",material,Steel & Metal,t,3474.59,3474.59,3474.59,EUR,18,ENG_TORONTO
KAME-LI-MESA-KALI_KAKAKASA,"Steel frame mounting dowels, diameter 10 mm, length 130 (132) mm",material,Steel & Metal,10 pcs,3.1,3.1,3.1,EUR,18,ENG_TORONTO
MEPU-SA-MEME-KATO_KAKAKARI,"Dry moisture-resistant gypsum-based putty mixtures with polymer and hydrophobic additives, aggregate size no more than KA.RI mm, flexural strength not less than ME.SA MPa",material,Paint & Coatings,kg,1.41,1.41,1.41,EUR,18,ENG_TORONTO
MEME-RI-KARI-KANE,Door frames,material,General,m,6.56,6.56,6.56,EUR,18,ENG_TORONTO
MERI-ME-KAME-KATO,Waterproof and windproof material,material,Waterproofing,m2,6.93,6.93,6.93,EUR,18,ENG_TORONTO
MEPU-ME-KASA-KARI_KAMEKANE,"Single-component polyurethane adhesive sealant, volume 310 ml",material,Rubber & Gaskets,pcs,14.25,14.25,14.25,EUR,18,ENG_TORONTO
KAME-LI-MESA-KANE_KAKARIME,"Galvanized steel roofing nails, diameter 2-3 mm, length 20-40 mm",material,Steel & Metal,kg,2.78,2.78,2.78,EUR,18,ENG_TORONTO
KAME-RI-KATO-KARI,Bitumen primer,material,Paint & Coatings,t,3805.47,3805.43,3805.55,EUR,18,ENG_TORONTO
KAME-NE-KATO-KAPU,linoleum,material,General,m2,16.53,16.53,16.53,EUR,18,ENG_TORONTO
KAME-NE-KARI-KAME,Vinyl leather,material,General,m2,2.83,2.75,2.84,EUR,18,ENG_TORONTO
MEPU-SA-KASA-KAME,Combined varnishes,material,Paint & Coatings,t,2303.32,2303.32,2303.32,EUR,18,ENG_TORONTO
MEME-TO-KATO-MEKA,PVC corner profile with mesh,material,General,m,41.3,5.18,43.43,EUR,18,ENG_TORONTO
RITO-SA-KARI-KARI_KAMEKAKA,"Electric-welded straight-seam steel pipes made of St2, 10 steel, outer diameter 325 mm, wall thickness 6 mm",material,Steel & Metal,m,91.69,91.69,91.69,EUR,18,ENG_TORONTO
RIPU-TO-KASA-KARI,Polyethylene plugs,material,General,kg,85.47,21.39,121.99,EUR,18,ENG_TORONTO
RITO-TO-KATO-KARI_KAKALISA,"Seamless hot-rolled steel pipes with chamfered edges made of steel grades 10, 20, 35, outer diameter 108 mm, wall thickness 4 mm",material,Steel & Metal,m,124.32,41.41,1533.85,EUR,18,"ENG_TORONTO,RU_STPETERSBURG"
MEDX-ME-KAME-KAPU,Air ducts made of corrosion-resistant steel,material,Steel & Metal,m2,184.82,184.82,184.82,EUR,18,ENG_TORONTO
MEDX-TO-KAME-KARI,Standardized dampers or valves,material,Pipes & Fittings,pcs,112.98,112.98,112.98,EUR,18,ENG_TORONTO
MEDX-PU-KAME-KAME,Sound-absorbing plate fairings,material,General,pcs,51.97,51.97,51.97,EUR,18,ENG_TORONTO
RIKA-RI-KAME-KADX_KAKAMERI,GSY connecting sleeves with a cross-section of 4-6 mm2,material,General,100 pcs,19.83,19.83,19.83,EUR,18,ENG_TORONTO
RITO-SA-KARI-KARI_KAKALIRI,"Straight seam electric welded steel pipes made of St2 and St10 steel, outer diameter 159 mm, wall thickness 4 mm",material,Steel & Metal,m,26.56,26.56,26.56,EUR,18,ENG_TORONTO
RIPU-RI-KASA-KAME,Non-pressure chrysolite cement pipes,material,Concrete & Cement,m,17.46,16.86,27.67,EUR,18,ENG_TORONTO
RITO-VO-KARI-KARI,"Steel elbows, insulated with polyurethane foam",material,Steel & Metal,pcs,282.66,282.66,282.66,EUR,18,ENG_TORONTO
RITO-VO-KARI-KAPU,"Steel tees, insulated with polyurethane foam",material,Steel & Metal,pcs,289.71,289.71,289.71,EUR,18,ENG_TORONTO
RITO-VO-KARI-KANE,"Steel pipeline elements, insulated with polyurethane foam",material,Steel & Metal,pcs,450.2,450.2,450.2,EUR,18,ENG_TORONTO
RIPU-ME-KAME-KANE,"Kit for insulating welded joints of steel pipes made of polyurethane foam, with polyethylene sleeve",material,Steel & Metal,pcs,200.54,200.54,200.54,EUR,18,ENG_TORONTO
MEPU-ME-KASA-KARI_MEKAMERI,"Single-component adhesive based on polymer diphenylmethane diisocyanate for polyurethane foam materials (PUF), consumption KA.TO kg/m2",material,General,kg,13.89,13.89,13.89,EUR,18,ENG_TORONTO
KAME-LI-MEME-KALI_KAKAPURI,"Welding electrodes for welding low-alloy and carbon steels E60, diameter 4 mm",material,Steel & Metal,t,3982.99,3982.99,3982.99,EUR,18,ENG_TORONTO
RITO-VO-KATO-KAME,Spherical metal plugs,material,Steel & Metal,t,4358.38,28.37,6523.39,EUR,18,ENG_TORONTO
RIKA-RI-MEKA-KATO_KAKAKAPU,"Copper cable lugs, conductor cross-section 16 mm2, hole diameter 8 mm",material,Electrical,100 pcs,752.82,50.14,1857.03,EUR,18,"ENG_TORONTO,RU_STPETERSBURG"
KAME-LI-KALI-RINE_KAKATORI,"Twisted polyamide cord, diameter 2 mm",material,General,t,27428.79,27428.79,27428.79,EUR,18,ENG_TORONTO
RISA-ME-KATO-KAPU_KAKAKAME,"Elastic pads, type CP TONEDX.MEKAPU",material,General,100 pcs,37.83,37.83,37.83,EUR,18,ENG_TORONTO
RISA-ME-KATO-KAPU_KAKAMESA,"Steel rail fastening bracket for reinforced concrete rails, type CP-TONEDX.KAKATO",material,Concrete & Cement,pcs,1.09,1.09,1.09,EUR,18,ENG_TORONTO
RISA-ME-KATO-KAPU_KAKAMENE,"Steel rail fastening bracket for reinforced concrete rails, type CP-TONEDX.MEKAME",material,Concrete & Cement,pcs,5.64,5.64,5.64,EUR,18,ENG_TORONTO
KAVO-TO-KAVO-KAME_KAKAKAPU,"Hot-rolled steel angle bar, uneven sides, steel grades St3sp, St3ps, larger shelf width 180-200 mm, thickness 11-16 mm",material,Steel & Metal,t,2143.76,2143.76,2143.76,EUR,18,ENG_TORONTO
KAME-LI-MESA-KASA_KAKAMENE,"Hexagonal steel nuts, thread diameter M20 (M22)",material,Steel & Metal,t,39551.0,4390.54,162612.61,EUR,18,"ENG_TORONTO,RU_STPETERSBURG"
KAVO-ME-KARI-MELI_KAKATOME,"Single woven steel mesh made of uncoated wire with diamond-shaped cells, wire diameter ME.RI mm, cell size 10x10 mm",material,Steel & Metal,m2,5.82,5.82,5.82,EUR,18,ENG_TORONTO
MEME-ME-KATO-KANE_KAKANEDX,"Edged softwood boards, natural moisture content, length RI-NE.SA m, width 100-250 mm, thickness 25 mm, grade I",material,Wood & Timber,m3,5336.57,592.41,21941.13,EUR,18,"ENG_TORONTO,RU_STPETERSBURG"
RISA-ME-KAPU-KAPU_KAKAMERI,"Track bolts for fastening rails, diameter M24, length 140 mm, 160 mm",material,Fasteners,t,3685.59,3685.59,3685.59,EUR,18,ENG_TORONTO
KAPU-TO-KAME-MERI_KAKAKAPU,"Masonry mortar, cement-lime, M75",material,Concrete & Cement,m3,135.47,135.47,135.47,EUR,18,ENG_TORONTO
RIRI-RI-KARI-MEVO,Crossbars,material,General,pcs,44.29,44.29,44.29,EUR,18,ENG_TORONTO
KALI-RI-KAME-KATO,Parts and fittings,material,Pipes & Fittings,t,4036.16,3979.81,4039.48,EUR,18,ENG_TORONTO
MEPU-PU-KAPU-KAVO_KAKAKADX,PF-167 enamel,material,Paint & Coatings,t,67343.26,3957.54,146575.41,EUR,18,"ENG_TORONTO,RU_STPETERSBURG"
MEKA-PU-KAME-KAME_KAKAKARI,"Tin-zinc solders, zinc content 10%",material,General,kg,66.42,66.42,66.42,EUR,18,ENG_TORONTO
RITO-TO-KAME-KAPU_KAKAMEVO,"Seamless casing pipes made of Group D steel, with short triangular thread, outer diameter 168 mm, wall thickness LI.TO-MERI.ME mm",material,Steel & Metal,t,3023.73,3023.73,3023.73,EUR,18,ENG_TORONTO
